id,model,lineage,arm,frame,demonym,overall,pure_story,opens_as_story,version,instrument,n_words,n_sents,n_sylls,sent_len,sent_len_cv,phrase_sylls,phrase_cv,stress_density,n_windows,sent_source,clash_rate,clash_lex_rate,lapse2_rate,alt2,ibi2_cv,num_parses,num_viols_allparse_sum,num_viols_bestparse,num_monosylls,mviol_s_unstress_allparse_sum,mviol_w_stress_allparse_sum,imperfect,imperfect_s_unstress,dep_dist,left_head,tree_depth,dep_conj,dep_advcl,dep_relcl,dep_amod,dep_advmod,dep_prep,dep_compound,dep_ccomp,dep_npadvmod,dep_poss,dep_nsubjpass,dep_mark,commas_per_sent,nuc_pos,gstress_hi,tstress_sd,error
63a7ad76e3cc,Zyphra/Zamba2-7B,Zyphra/Zamba2-7B,base,raw,,story,False,True,shuffle_all,syntax_and_rhythm-v1,1823,213,2080,8.535211267605634,0.7823521844077185,5.714285714285714,0.6807086932520184,0.40192307692307694,180,orig,0.3666785192779549,0.3666785192779549,0.3280909529062366,0.5375884337084661,0.3814139755840585,3.8944444444444444,8.53888888888889,1.3666666666666667,7.916666666666667,2.061111111111111,3.3,0.8277777777777777,0.5888888888888889,,,,,,,,,,,,,,,,,,,,
635547a53f7b,kakaocorp/kanana-1.5-8b-instruct-2505,kakaocorp/kanana-1.5-8b-base,aligned,raw,,story,False,True,orig,syntax_and_rhythm-v1,2498,143,3708,17.46853146853147,0.44564621346375843,8.892086330935252,0.7160734385761234,0.38160733549083065,250,own,0.39928583285158104,0.35074046758285726,0.2808613405398778,0.6524725809509937,0.4045674881679194,4.168,10.732,1.536,4.96,4.076,1.972,0.884,0.82,2.06839422259983,0.4613423959218352,5.608391608391608,12.289831865492394,2.481985588470777,2.2017614091273017,5.3642914331465175,3.00240192153723,10.488390712570055,1.521216973578863,3.642914331465172,0.4003202562049639,2.2818254603682946,0.9207365892714172,1.2409927942353884,1.6083916083916083,0.979287627165685,0.1977582065652522,0.2736647001460241,
635547a53f7b,kakaocorp/kanana-1.5-8b-instruct-2505,kakaocorp/kanana-1.5-8b-base,aligned,raw,,story,False,True,shuffle_pos,syntax_and_rhythm-v1,2498,143,3708,17.46853146853147,0.44564621346375843,8.892086330935252,0.7017931099703437,0.38160733549083065,247,orig,0.3348435217330105,0.3348435217330105,0.2867007089508688,0.6539628880141725,0.3941674787962121,4.4048582995951415,11.562753036437247,1.5587044534412955,4.94331983805668,4.433198380566802,2.0364372469635628,0.8663967611336032,0.8259109311740891,,,,,,,,,,,,,,,,,,,,
635547a53f7b,kakaocorp/kanana-1.5-8b-instruct-2505,kakaocorp/kanana-1.5-8b-base,aligned,raw,,story,False,True,shuffle_all,syntax_and_rhythm-v1,2498,143,3708,17.46853146853147,0.44564621346375843,8.892086330935252,0.7394257124544353,0.38160733549083065,253,orig,0.35934075937203314,0.35934075937203314,0.3285838446216529,0.5842237523708619,0.4799818490537571,4.474308300395257,12.699604743083004,1.7707509881422925,4.913043478260869,4.826086956521739,2.644268774703557,0.9446640316205533,0.9051383399209486,,,,,,,,,,,,,,,,,,,,
927d4a50fdd6,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,base,raw,,incoherent,False,True,orig,syntax_and_rhythm-v1,2493,191,3048,13.047120418848168,0.5523772352253837,8.659090909090908,0.621300303697627,0.36384514435695536,247,own,0.359485631670816,0.3124784019788831,0.33169640192431965,0.6018496038841038,0.36587169861562013,3.668016194331984,7.834008097165992,1.0769230769230769,7.008097165991903,2.554655870445344,2.0404858299595143,0.6963562753036437,0.6153846153846154,2.1026533275337105,0.5367551109177904,4.072916666666667,5.2146008824709185,1.88527878058564,1.88527878058564,3.6101083032490973,4.973926995587646,9.626955475330927,1.1632571199358204,3.9711191335740073,0.8022462896109106,2.6474127557160045,1.7248295226634576,1.4039310068190936,0.7801047120418848,0.9488908615735647,0.19903691813804172,0.2873704240059032,
927d4a50fdd6,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,base,raw,,incoherent,False,True,shuffle_pos,syntax_and_rhythm-v1,2493,191,3048,13.047120418848168,0.5523772352253837,8.659090909090908,0.6207496459821235,0.36384514435695536,234,orig,0.3067002692386153,0.3067002692386153,0.33655916334708336,0.6015613546825626,0.38568574056411165,3.9572649572649574,9.051282051282051,1.205128205128205,6.935897435897436,2.9444444444444446,2.3803418803418803,0.7649572649572649,0.6581196581196581,,,,,,,,,,,,,,,,,,,,
927d4a50fdd6,Qwen/Qwen2.5-0.5B,Qwen/Qwen2.5-0.5B,base,raw,,incoherent,False,True,shuffle_all,syntax_and_rhythm-v1,2493,191,3048,13.047120418848168,0.5523772352253837,8.659090909090908,0.629321262734408,0.36384514435695536,237,orig,0.33656661588386405,0.33656661588386405,0.3674992466349225,0.546819083356419,0.4732528132129131,4.09704641350211,9.253164556962025,1.3206751054852321,6.9071729957805905,2.957805907172996,2.611814345991561,0.8354430379746836,0.6540084388185654,,,,,,,,,,,,,,,,,,,,
47ee97f5688d,allenai/OLMo-2-0425-1B-Instruct,allenai/OLMo-2-0425-1B,aligned,raw,Turkish,essay,False,False,orig,syntax_and_rhythm-v1,1410,62,2466,22.741935483870968,0.34668450754640034,15.90967741935484,0.7194907902359619,0.38361719383617193,131,own,0.3317243196814636,0.31341032070033653,0.2816965947100173,0.6629150185483702,0.4032979474540984,4.572519083969466,14.419847328244275,1.7786259541984732,3.4427480916030535,5.961832061068702,2.3893129770992365,0.9083969465648855,0.9007633587786259,2.1543026706231454,0.486646884272997,7.209677419354839,10.212765957446807,1.3475177304964538,2.6950354609929077,10.425531914893616,2.056737588652482,13.546099290780141,4.539007092198582,0.6382978723404255,0.14184397163120568,3.120567375886525,3.6170212765957444,0.425531914893617,1.3709677419354838,0.9825711535900418,0.17446808510638298,0.25926949115993286,
47ee97f5688d,allenai/OLMo-2-0425-1B-Instruct,allenai/OLMo-2-0425-1B,aligned,raw,Turkish,essay,False,False,shuffle_pos,syntax_and_rhythm-v1,1410,62,2466,22.741935483870968,0.34668450754640034,15.90967741935484,0.7189914344772677,0.38361719383617193,132,orig,0.31657691874732247,0.31657691874732247,0.28192256107002966,0.6626323441801367,0.4058676708114877,4.333333333333333,13.212121212121213,1.7575757575757576,3.484848484848485,5.2272727272727275,2.393939393939394,0.8939393939393939,0.8712121212121212,,,,,,,,,,,,,,,,,,,,
47ee97f5688d,allenai/OLMo-2-0425-1B-Instruct,allenai/OLMo-2-0425-1B,aligned,raw,Turkish,essay,False,False,shuffle_all,syntax_and_rhythm-v1,1410,62,2466,22.741935483870968,0.34668450754640034,15.90967741935484,0.7445139560488848,0.38361719383617193,125,orig,0.33177133091471195,0.33177133091471195,0.3075849267208936,0.6162180396854827,0.4751297150259378,5.28,17.496,2.064,3.568,7.24,3.088,0.952,0.92,,,,,,,,,,,,,,,,,,,,
f8747ffb09c2,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,American,story,True,True,orig,syntax_and_rhythm-v1,2118,100,2624,21.18,0.7048971144197941,10.092307692307692,0.7680990734898455,0.36852134146341464,199,own,0.3842443485358985,0.33679120546565655,0.3119040293238137,0.6190089230930196,0.39628607146534794,3.7889447236180906,8.045226130653266,1.2412060301507537,6.984924623115578,2.899497487437186,2.0753768844221105,0.8190954773869347,0.7085427135678392,2.6043737574552686,0.4831013916500994,4.86,11.3314447592068,1.8413597733711047,1.0387157695939566,4.107648725212465,4.863078375826251,9.867799811142588,1.0859301227573182,6.090651558073654,0.8026440037771483,1.7469310670443814,0.56657223796034,0.84985835694051,1.55,0.9496368676567571,0.15635333018422296,0.2663450516191487,
f8747ffb09c2,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,American,story,True,True,shuffle_pos,syntax_and_rhythm-v1,2118,100,2624,21.18,0.7048971144197941,10.092307692307692,0.7734597015621012,0.36852134146341464,213,orig,0.3336437722335829,0.3336437722335829,0.311196823065243,0.6173373337187114,0.4217598441232576,3.812206572769953,8.873239436619718,1.267605633802817,6.816901408450704,3.0,2.384976525821596,0.784037558685446,0.7230046948356808,,,,,,,,,,,,,,,,,,,,
f8747ffb09c2,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,American,story,True,True,shuffle_all,syntax_and_rhythm-v1,2118,100,2624,21.18,0.7048971144197941,10.092307692307692,0.7402535002960772,0.36852134146341464,202,orig,0.3573742920032091,0.3573742920032091,0.3533428985658491,0.5492339695553957,0.48875274242972055,4.435643564356436,11.257425742574258,1.5792079207920793,6.851485148514851,4.118811881188119,2.9653465346534653,0.8762376237623762,0.7673267326732673,,,,,,,,,,,,,,,,,,,,
3436f6a9a7e6,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,Israeli,essay,False,False,orig,syntax_and_rhythm-v1,441,34,553,12.941176470588236,0.5801122113963553,8.014492753623188,0.6994719310975086,0.3508137432188065,40,own,0.339664423694294,0.26807406216878454,0.32573118480398566,0.6301908704874922,0.3708041499285714,3.575,5.7,0.825,6.775,2.15,0.95,0.55,0.475,2.3423645320197046,0.5098522167487685,4.0,11.11111111111111,2.0408163265306123,1.3605442176870748,2.494331065759637,7.2562358276643995,7.709750566893423,0.22675736961451248,5.215419501133787,0.6802721088435374,4.988662131519274,0.6802721088435374,2.947845804988662,0.9411764705882353,0.9908511513157895,0.19545454545454546,0.2828411680274956,
3436f6a9a7e6,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,Israeli,essay,False,False,shuffle_pos,syntax_and_rhythm-v1,441,34,553,12.941176470588236,0.5801122113963553,8.014492753623188,0.7380153609175252,0.3508137432188065,43,orig,0.2688729225712362,0.2688729225712362,0.3160918138442578,0.6412539397064294,0.3773946383506722,3.744186046511628,7.976744186046512,1.0930232558139534,6.465116279069767,2.744186046511628,2.0697674418604652,0.6744186046511628,0.627906976744186,,,,,,,,,,,,,,,,,,,,
3436f6a9a7e6,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,Israeli,essay,False,False,shuffle_all,syntax_and_rhythm-v1,441,34,553,12.941176470588236,0.5801122113963553,8.014492753623188,0.7217035145811678,0.3508137432188065,41,orig,0.2990350229686166,0.2990350229686166,0.3727355040866973,0.5576083085676354,0.4721358081041691,4.414634146341464,10.390243902439025,1.2195121951219512,6.7073170731707314,3.8048780487804876,2.1951219512195124,0.8048780487804879,0.6585365853658537,,,,,,,,,,,,,,,,,,,,
70cab7ce0b61,openGPT-X/Teuken-7B-instruct-v0.6,openGPT-X/Teuken-7B-base-v0.6,aligned,raw,Nigerian,story,True,True,orig,syntax_and_rhythm-v1,683,33,1132,20.696969696969695,0.3104307073940538,15.093333333333334,0.5149553544335055,0.3630742049469965,66,own,0.2978340227510382,0.284474646843709,0.2969648693038888,0.6651849190505387,0.4000133322305272,4.378787878787879,12.06060606060606,1.606060606060606,3.984848484848485,4.2727272727272725,2.287878787878788,0.8636363636363636,0.8333333333333334,2.1923076923076925,0.5215384615384615,5.96969696969697,8.052708638360176,2.342606149341142,2.342606149341142,5.27086383601757,4.099560761346998,11.71303074670571,3.6603221083455346,2.635431918008785,0.5856515373352855,4.685212298682284,0.8784773060029283,1.903367496339678,1.2121212121212122,0.960821449792038,0.16251830161054173,0.26477149578657333,
70cab7ce0b61,openGPT-X/Teuken-7B-instruct-v0.6,openGPT-X/Teuken-7B-base-v0.6,aligned,raw,Nigerian,story,True,True,shuffle_pos,syntax_and_rhythm-v1,683,33,1132,20.696969696969695,0.3104307073940538,15.093333333333334,0.49474547688713927,0.3630742049469965,64,orig,0.2862931461747716,0.2862931461747716,0.3155318137774294,0.6415065162030569,0.3995682082279582,4.40625,11.203125,1.578125,4.0,4.0625,1.890625,0.9375,0.90625,,,,,,,,,,,,,,,,,,,,
70cab7ce0b61,openGPT-X/Teuken-7B-instruct-v0.6,openGPT-X/Teuken-7B-base-v0.6,aligned,raw,Nigerian,story,True,True,shuffle_all,syntax_and_rhythm-v1,683,33,1132,20.696969696969695,0.3104307073940538,15.093333333333334,0.5845521834342003,0.3630742049469965,67,orig,0.31443938842401936,0.31443938842401936,0.333550082478945,0.6015286019685554,0.48747068246549186,4.149253731343284,11.64179104477612,1.7014925373134329,4.1940298507462686,5.208955223880597,1.8507462686567164,0.8656716417910447,0.8507462686567164,,,,,,,,,,,,,,,,,,,,
f5dba97bbcd1,llm-jp/llm-jp-3-7.2b-instruct3,llm-jp/llm-jp-3-7.2b,aligned,raw,Turkish,story,True,True,orig,syntax_and_rhythm-v1,425,22,594,19.318181818181817,0.3881568548211363,9.9,0.8464810311814815,0.4006734006734007,41,own,0.43709818227792196,0.38878788571135575,0.2489656599049176,0.6848631918966581,0.3707927272516791,4.097560975609756,10.609756097560975,1.3658536585365855,5.512195121951219,3.7804878048780486,2.073170731707317,0.8048780487804879,0.7073170731707317,2.1836228287841193,0.45409429280397023,5.7272727272727275,11.529411764705882,1.647058823529412,2.823529411764706,5.176470588235294,3.058823529411765,11.529411764705882,2.1176470588235294,2.1176470588235294,1.1764705882352942,4.470588235294118,1.411764705882353,0.4705882352941176,1.6363636363636365,0.9829070783018152,0.19294117647058823,0.2752454388155591,
f5dba97bbcd1,llm-jp/llm-jp-3-7.2b-instruct3,llm-jp/llm-jp-3-7.2b,aligned,raw,Turkish,story,True,True,shuffle_pos,syntax_and_rhythm-v1,425,22,594,19.318181818181817,0.3881568548211363,9.9,0.7902720029872585,0.4006734006734007,40,orig,0.39720410797439515,0.39720410797439515,0.2589414921916089,0.6618481269380811,0.41058156677896085,5.05,16.0,1.625,5.5,5.2,4.025,0.9,0.85,,,,,,,,,,,,,,,,,,,,
f5dba97bbcd1,llm-jp/llm-jp-3-7.2b-instruct3,llm-jp/llm-jp-3-7.2b,aligned,raw,Turkish,story,True,True,shuffle_all,syntax_and_rhythm-v1,425,22,594,19.318181818181817,0.3881568548211363,9.9,0.8169560547599716,0.4006734006734007,39,orig,0.44390476849177324,0.44390476849177324,0.29881199075480147,0.5831216875669273,0.5430470746198349,4.769230769230769,13.538461538461538,1.6923076923076923,5.358974358974359,5.358974358974359,3.2051282051282053,0.9230769230769231,0.8974358974358975,,,,,,,,,,,,,,,,,,,,
8d0f4adc1dfe,openGPT-X/Teuken-7B-instruct-v0.6,openGPT-X/Teuken-7B-base-v0.6,aligned,raw,French,story,True,True,orig,syntax_and_rhythm-v1,603,41,775,14.707317073170731,0.38107958870737607,9.6875,0.5200585408819185,0.3896774193548387,59,own,0.4228494971632364,0.35886081445925205,0.2523605013569359,0.6957213376807075,0.3478289254041666,4.254237288135593,9.711864406779661,1.305084745762712,6.101694915254237,3.7966101694915255,1.8305084745762712,0.8305084745762712,0.8135593220338984,2.0427046263345194,0.45195729537366547,4.878048780487805,7.2968490878938645,3.150912106135987,1.8242122719734661,3.316749585406302,2.321724709784411,12.437810945273633,1.3266998341625207,2.4875621890547266,0.33167495854063017,4.477611940298507,0.33167495854063017,1.8242122719734661,0.9512195121951219,0.9587446767324816,0.21890547263681592,0.29727587304038555,
8d0f4adc1dfe,openGPT-X/Teuken-7B-instruct-v0.6,openGPT-X/Teuken-7B-base-v0.6,aligned,raw,French,story,True,True,shuffle_pos,syntax_and_rhythm-v1,603,41,775,14.707317073170731,0.38107958870737607,9.6875,0.4860053646331953,0.3896774193548387,57,orig,0.3701557390530705,0.3701557390530705,0.26133598772554056,0.6752511881813006,0.3712889997458192,3.6140350877192984,7.807017543859649,1.280701754385965,6.0701754385964914,3.0350877192982457,1.7017543859649122,0.8245614035087719,0.7543859649122807,,,,,,,,,,,,,,,,,,,,
8d0f4adc1dfe,openGPT-X/Teuken-7B-instruct-v0.6,openGPT-X/Teuken-7B-base-v0.6,aligned,raw,French,story,True,True,shuffle_all,syntax_and_rhythm-v1,603,41,775,14.707317073170731,0.38107958870737607,9.6875,0.5554252552199249,0.3896774193548387,63,orig,0.37670620932816057,0.37670620932816057,0.3321948960769121,0.5755492857251827,0.4258572443249207,4.0476190476190474,10.65079365079365,1.5396825396825398,6.190476190476191,3.7301587301587302,2.6825396825396823,0.9206349206349206,0.8253968253968254,,,,,,,,,,,,,,,,,,,,
1772063c0881,LLM360/Amber,LLM360/Amber,base,raw,Japanese,incoherent,False,True,orig,syntax_and_rhythm-v1,944,38,1581,24.842105263157894,0.6744610998279286,10.47019867549669,0.9202517538843105,0.4686907020872865,88,own,0.458394462842117,0.4360880634550168,0.22701734628931697,0.6181872084409661,0.47041378282105223,4.784090909090909,13.113636363636363,1.6136363636363635,4.568181818181818,3.159090909090909,4.068181818181818,0.875,0.7045454545454546,2.9298669891172913,0.5477629987908101,5.157894736842105,7.944915254237288,2.2245762711864407,1.3771186440677965,4.025423728813559,5.720338983050848,7.838983050847458,3.6016949152542375,4.025423728813559,2.2245762711864407,2.860169491525424,1.2711864406779663,2.0127118644067794,1.3157894736842106,0.6778032874268909,0.14562002275312855,0.2640505363365711,
1772063c0881,LLM360/Amber,LLM360/Amber,base,raw,Japanese,incoherent,False,True,shuffle_pos,syntax_and_rhythm-v1,924,41,1501,22.536585365853657,0.6507085819384488,10.006666666666666,0.9771900655712509,0.4536975349766822,74,own,0.4839204973375159,0.4839204973375159,0.24637299370633198,0.5936080270922309,0.4741056194984095,4.945945945945946,14.445945945945946,1.7837837837837838,4.9324324324324325,3.5675675675675675,4.72972972972973,0.918918918918919,0.7972972972972973,,,,,,,,,,,,,,,,,,,,
1772063c0881,LLM360/Amber,LLM360/Amber,base,raw,Japanese,incoherent,False,True,shuffle_all,syntax_and_rhythm-v1,923,38,1497,24.263157894736842,0.5686460365291673,10.046979865771812,1.0806620435127483,0.4529058116232465,87,own,0.4578888144864025,0.4578888144864025,0.2751806640612006,0.5673741415384272,0.5467685666223545,5.0,15.080459770114942,1.8275862068965518,4.448275862068965,4.0,4.839080459770115,0.9080459770114943,0.7816091954022989,,,,,,,,,,,,,,,,,,,,
33eb056ea288,OpenLLM-France/Lucie-7B,OpenLLM-France/Lucie-7B,base,raw,Israeli,story,False,True,orig,syntax_and_rhythm-v1,2456,204,3048,12.03921568627451,0.4180291558154676,8.86046511627907,0.4385630626559568,0.3303805774278215,235,own,0.3260804367463977,0.2642991844758236,0.3793901216808876,0.5764894885593893,0.3778928811854154,4.051063829787234,8.259574468085106,1.0936170212765957,6.663829787234042,3.076595744680851,1.6425531914893616,0.774468085106383,0.7148936170212766,2.1075555555555554,0.5457777777777778,3.8333333333333335,9.039087947882736,1.9951140065146578,1.0993485342019544,2.076547231270358,7.0032573289902285,10.464169381107492,1.0993485342019544,2.198697068403909,0.5293159609120521,1.5472312703583062,1.9951140065146578,1.3843648208469055,0.6862745098039216,0.9742684794744513,0.23330618892508143,0.2957304602481258,
33eb056ea288,OpenLLM-France/Lucie-7B,OpenLLM-France/Lucie-7B,base,raw,Israeli,story,False,True,shuffle_pos,syntax_and_rhythm-v1,2456,204,3048,12.03921568627451,0.4180291558154676,8.86046511627907,0.44428372620742546,0.3303805774278215,233,orig,0.26864881741993984,0.26864881741993984,0.37869908267132724,0.5688892859818875,0.380211763174442,3.7467811158798283,7.669527896995708,1.1158798283261802,6.798283261802575,2.7854077253218885,1.5665236051502145,0.7639484978540773,0.6909871244635193,,,,,,,,,,,,,,,,,,,,
33eb056ea288,OpenLLM-France/Lucie-7B,OpenLLM-France/Lucie-7B,base,raw,Israeli,story,False,True,shuffle_all,syntax_and_rhythm-v1,2456,204,3048,12.03921568627451,0.4180291558154676,8.86046511627907,0.4808907186759346,0.3303805774278215,240,orig,0.28126856206831397,0.28126856206831397,0.42205600086597145,0.5098271829650516,0.4562728480554859,4.2875,10.079166666666667,1.3916666666666666,6.670833333333333,3.908333333333333,2.245833333333333,0.8333333333333334,0.7416666666666667,,,,,,,,,,,,,,,,,,,,
474e10eed045,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,,story,True,True,orig,syntax_and_rhythm-v1,2091,215,2608,9.720930232558139,0.7928289804378733,6.9361702127659575,0.9081210296176047,0.39800613496932513,208,own,0.3815473694787926,0.3198326568161618,0.28588007356476886,0.6415005473805672,0.37826307409248766,3.730769230769231,8.740384615384615,1.2740384615384615,6.413461538461538,2.5865384615384617,2.4759615384615383,0.8173076923076923,0.6634615384615384,2.1569674319273893,0.5429791777896423,3.1666666666666665,6.695361071257771,1.8173122907699666,1.0043041606886656,1.721664275466284,7.077953132472501,6.743185078909613,1.4347202295552368,5.4519368723099,0.7173601147776184,3.2520325203252036,0.9086561453849833,2.056432329029173,0.7441860465116279,0.9417002069237649,0.24928229665071772,0.3116863373057641,
474e10eed045,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,,story,True,True,shuffle_pos,syntax_and_rhythm-v1,2091,215,2608,9.720930232558139,0.7928289804378733,6.9361702127659575,0.8942825069030954,0.39800613496932513,209,orig,0.32388100952617854,0.32388100952617854,0.2721249174104337,0.646923494254325,0.3772556247857044,3.9617224880382773,9.4066985645933,1.3301435406698565,6.521531100478469,2.799043062200957,2.6794258373205744,0.8086124401913876,0.6650717703349283,,,,,,,,,,,,,,,,,,,,
474e10eed045,llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b,base,raw,,story,True,True,shuffle_all,syntax_and_rhythm-v1,2091,215,2608,9.720930232558139,0.7928289804378733,6.9361702127659575,0.8995970314672442,0.39800613496932513,204,orig,0.35453686236580484,0.35453686236580484,0.3208258077177678,0.5544530443018675,0.43763459726940684,4.598039215686274,11.92156862745098,1.588235294117647,6.602941176470588,3.3676470588235294,3.642156862745098,0.8774509803921569,0.7058823529411765,,,,,,,,,,,,,,,,,,,,
f92b271b06f8,Qwen/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B,aligned,raw,,story,True,True,orig,syntax_and_rhythm-v1,2466,91,3250,27.087912087912088,0.4812626598372802,9.818731117824774,0.6167886905232589,0.37846153846153846,231,own,0.432515763760309,0.3913425334585173,0.2927118743552883,0.6375418866924606,0.41370652143047754,4.077922077922078,10.623376623376624,1.4891774891774892,5.926406926406926,4.06926406926407,2.2987012987012987,0.8744588744588745,0.8008658008658008,2.601769911504425,0.5292878213232195,5.978260869565218,10.381184103811842,3.0413625304136254,1.7842660178426604,5.636658556366585,2.9197080291970803,9.529602595296026,2.3519870235198703,3.0819140308191404,0.4460665044606651,2.51419302514193,0.851581508515815,3.0008110300081103,2.6153846153846154,0.9913625860630468,0.15456389452332658,0.2625892034566706,
f92b271b06f8,Qwen/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B,aligned,raw,,story,True,True,shuffle_pos,syntax_and_rhythm-v1,2466,91,3250,27.087912087912088,0.4812626598372802,9.818731117824774,0.6264466491789443,0.37846153846153846,246,orig,0.3782480454106945,0.3782480454106945,0.2898182606629659,0.646096805728289,0.40139589649609625,4.036585365853658,10.390243902439025,1.4268292682926829,5.878048780487805,3.6910569105691056,2.3048780487804876,0.8902439024390244,0.8292682926829268,,,,,,,,,,,,,,,,,,,,
f92b271b06f8,Qwen/Qwen2.5-7B-Instruct,Qwen/Qwen2.5-7B,aligned,raw,,story,True,True,shuffle_all,syntax_and_rhythm-v1,2466,91,3250,27.087912087912088,0.4812626598372802,9.818731117824774,0.6518231934264183,0.37846153846153846,231,orig,0.3927074086087375,0.3927074086087375,0.3486892987253947,0.5624732204164891,0.552049850799015,4.238095238095238,11.575757575757576,1.6147186147186148,6.004329004329004,4.268398268398268,2.826839826839827,0.8917748917748918,0.8225108225108225,,,,,,,,,,,,,,,,,,,,
dd8bb61431e6,OpenLLM-France/Lucie-7B-Instruct-v1.1,OpenLLM-France/Lucie-7B,aligned,raw,Norwegian,story,True,True,orig,syntax_and_rhythm-v1,671,39,885,17.205128205128204,0.31474790351792836,10.056818181818182,0.4832319789035148,0.3943502824858757,65,own,0.4126333884413279,0.3675741779513601,0.2620189413741573,0.6820922645680451,0.36641736127956853,4.230769230769231,10.615384615384615,1.2923076923076924,6.061538461538461,4.246153846153846,2.2615384615384615,0.7692307692307693,0.7230769230769231,2.131537242472266,0.5182250396196514,4.6923076923076925,8.19672131147541,3.8748137108792844,0.5961251862891207,4.172876304023846,3.427719821162444,9.836065573770492,1.3412816691505216,4.769001490312966,0.29806259314456035,4.023845007451564,0.7451564828614009,3.278688524590164,1.2564102564102564,0.9800867110304496,0.18926974664679583,0.2833834207955535,
dd8bb61431e6,OpenLLM-France/Lucie-7B-Instruct-v1.1,OpenLLM-France/Lucie-7B,aligned,raw,Norwegian,story,True,True,shuffle_pos,syntax_and_rhythm-v1,671,39,885,17.205128205128204,0.31474790351792836,10.056818181818182,0.522336242263759,0.3943502824858757,61,orig,0.37200037702668365,0.37200037702668365,0.2617561894139951,0.6779324996188284,0.4026413778312713,4.016393442622951,9.491803278688524,1.3442622950819672,5.80327868852459,3.3934426229508197,2.2950819672131146,0.819672131147541,0.7868852459016393,,,,,,,,,,,,,,,,,,,,
dd8bb61431e6,OpenLLM-France/Lucie-7B-Instruct-v1.1,OpenLLM-France/Lucie-7B,aligned,raw,Norwegian,story,True,True,shuffle_all,syntax_and_rhythm-v1,671,39,885,17.205128205128204,0.31474790351792836,10.056818181818182,0.5354438665672975,0.3943502824858757,69,orig,0.4253351679355693,0.4253351679355693,0.3116422042689162,0.5731485645893954,0.5127299545806409,4.246376811594203,11.08695652173913,1.6376811594202898,5.753623188405797,3.6666666666666665,2.9565217391304346,0.9420289855072463,0.8260869565217391,,,,,,,,,,,,,,,,,,,,
e17a6afdd6e0,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,raw,,story,False,True,orig,syntax_and_rhythm-v1,1090,100,1303,10.9,0.46387607877575454,8.986206896551725,0.6940852629374142,0.4167306216423638,109,own,0.559285929173157,0.43068519831497226,0.261381795148436,0.6046319167846257,0.33803056422369837,3.1926605504587156,6.146788990825688,1.2110091743119267,7.192660550458716,1.614678899082569,2.3486238532110093,0.8165137614678899,0.5504587155963303,2.0353535353535355,0.5070707070707071,3.64,8.807339449541285,1.834862385321101,1.0091743119266057,2.2018348623853212,4.770642201834862,8.440366972477065,1.1926605504587156,5.688073394495413,0.27522935779816515,2.4770642201834865,0.7339449541284404,1.3761467889908259,0.43,0.9636416804484031,0.3036697247706422,0.3015525124763645,
e17a6afdd6e0,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,raw,,story,False,True,shuffle_pos,syntax_and_rhythm-v1,1090,100,1303,10.9,0.46387607877575454,8.986206896551725,0.6559938893333717,0.4167306216423638,102,orig,0.4395238307319839,0.4395238307319839,0.26538566230063737,0.5933800897017312,0.3701914340502464,4.2254901960784315,9.529411764705882,1.411764705882353,7.421568627450981,2.3137254901960786,3.2450980392156863,0.8333333333333334,0.5588235294117647,,,,,,,,,,,,,,,,,,,,
e17a6afdd6e0,ibm-granite/granite-3.0-8b-base,ibm-granite/granite-3.0-8b-base,base,raw,,story,False,True,shuffle_all,syntax_and_rhythm-v1,1090,100,1303,10.9,0.46387607877575454,8.986206896551725,0.6732037266077988,0.4167306216423638,104,orig,0.4152503853197251,0.4152503853197251,0.2879031233476146,0.5771482168480503,0.42844616465932484,3.5865384615384617,7.8076923076923075,1.4038461538461537,7.288461538461538,2.0288461538461537,2.894230769230769,0.8653846153846154,0.5576923076923077,,,,,,,,,,,,,,,,,,,,
