item_id,pair,cos_bare_A,cos_framed_B,pearson,spearman,purity_generic,purity_mixed
nn_shesawhis_face-penis,indecent-proper,0.0402153842151165,0.34953999519348145,0.8561993837356567,0.7307692307692307,0.5384615384615384,1.0
nn_shesawhis_face-penis,vulgar-polite,0.05999326705932617,0.4922895133495331,0.8856079578399658,0.8241758241758241,1.0,1.0
nn_shesawhis_face-penis,dirty-clean,0.12462078034877777,0.44961339235305786,0.851323127746582,0.7307692307692307,1.0,1.0
nn_shesawhis_face-penis,taboo-acceptable,0.1542234569787979,0.3975982964038849,0.9141054153442383,0.7252747252747254,1.0,1.0
nn_shesawhis_face-penis,immoral-moral,0.1486731916666031,0.42007121443748474,0.8747801184654236,0.7362637362637362,1.0,1.0
nn_shesawhis_face-penis,offensive-inoffensive,0.00697704590857029,0.2048126608133316,0.6225923895835876,0.6868131868131868,0.5384615384615384,0.8461538461538461
nn_shesawhis_face-penis,violent-gentle,0.18488474190235138,0.42577239871025085,0.8508861660957336,0.7802197802197801,0.7692307692307693,1.0
nn_shesawhis_face-penis,POOLED(12 pairs),0.21482662856578827,0.5181574821472168,0.8833107948303223,0.7857142857142857,1.0,1.0
nn_hesqueezedher_hand-breast,naughty-nice,0.03173108771443367,0.25853973627090454,0.7175047993659973,0.85,0.75,0.875
nn_hesqueezedher_hand-breast,bad-good,0.10126546025276184,0.11978889256715775,0.655856728553772,0.6588235294117648,0.75,0.8125
nn_hesqueezedher_hand-breast,vice-virtue,0.04606672376394272,0.0388067252933979,0.3927810490131378,0.3,0.5625,0.6875
nn_hesqueezedher_hand-breast,obscene-decent,0.10718203336000443,0.23957432806491852,0.7873155474662781,0.9029411764705882,0.5625,0.875
nn_hesqueezedher_hand-breast,explicit-innocent,-0.04951227828860283,-0.10776270180940628,-0.3708284795284271,-0.22647058823529412,0.4375,0.5
nn_hesqueezedher_hand-breast,indecent-proper,0.030159831047058105,0.24730531871318817,0.8642954230308533,0.8852941176470588,0.5625,0.875
nn_hesqueezedher_hand-breast,vulgar-polite,0.12430257350206375,0.35337409377098083,0.8576115369796753,0.8970588235294116,1.0,0.9375
nn_hesqueezedher_hand-breast,dirty-clean,0.040746502578258514,0.1690463423728943,0.5925315022468567,0.711764705882353,0.5,0.6875
nn_hesqueezedher_hand-breast,taboo-acceptable,0.10419891029596329,0.1649431437253952,0.7942014932632446,0.9029411764705882,0.6875,0.875
nn_hesqueezedher_hand-breast,immoral-moral,0.04654397442936897,0.01940191723406315,0.162342831492424,0.07058823529411765,0.4375,0.625
nn_hesqueezedher_hand-breast,offensive-inoffensive,0.04117874428629875,-0.05497739091515541,-0.37476837635040283,-0.29705882352941176,0.3125,0.375
nn_hesqueezedher_hand-breast,violent-gentle,0.12164882570505142,0.29179447889328003,0.6613298654556274,0.911764705882353,0.8125,0.9375
nn_hesqueezedher_hand-breast,POOLED(12 pairs),0.12592338025569916,0.3132997751235962,0.7466473579406738,0.9205882352941176,0.875,0.875
nn_shegrabbedhis_hand-crotch,naughty-nice,0.0751754641532898,0.2537354826927185,0.9093250036239624,0.7956656346749225,1.0,1.0
nn_shegrabbedhis_hand-crotch,bad-good,0.07637449353933334,0.1589437574148178,0.6560242772102356,0.6573787409700722,0.6111111111111112,0.8333333333333334
nn_shegrabbedhis_hand-crotch,vice-virtue,0.11789332330226898,0.05210224166512489,0.14447316527366638,-0.07120743034055728,0.7222222222222222,0.4444444444444444
nn_shegrabbedhis_hand-crotch,obscene-decent,0.08039786666631699,0.2309742420911789,0.9228726625442505,0.8204334365325078,0.8333333333333334,0.9444444444444444
nn_shegrabbedhis_hand-crotch,explicit-innocent,0.015148622915148735,0.05684982240200043,0.5306404829025269,0.5046439628482973,0.3888888888888889,0.8333333333333334
nn_shegrabbedhis_hand-crotch,indecent-proper,0.04613376781344414,0.19126901030540466,0.8584352731704712,0.6222910216718266,0.6666666666666666,1.0
nn_shegrabbedhis_hand-crotch,vulgar-polite,0.02354378066956997,0.28759247064590454,0.9345048069953918,0.7151702786377709,1.0,1.0
nn_shegrabbedhis_hand-crotch,dirty-clean,0.05400622636079788,0.2222665697336197,0.8976994752883911,0.7254901960784313,0.7777777777777778,1.0
nn_shegrabbedhis_hand-crotch,taboo-acceptable,0.048080332577228546,0.10530097782611847,0.6987689137458801,0.8059855521155831,0.6666666666666666,0.6666666666666666
nn_shegrabbedhis_hand-crotch,immoral-moral,0.08083119243383408,0.09454337507486343,0.2370200753211975,0.15376676986584106,0.5,0.5555555555555556
nn_shegrabbedhis_hand-crotch,offensive-inoffensive,-0.0021795041393488646,-0.007979883812367916,0.047980040311813354,0.11455108359133126,0.3333333333333333,0.5
nn_shegrabbedhis_hand-crotch,violent-gentle,0.08911534398794174,0.1949823796749115,0.8727970123291016,0.78328173374613,0.6666666666666666,1.0
nn_shegrabbedhis_hand-crotch,POOLED(12 pairs),0.11899957805871964,0.3075657784938812,0.937354564666748,0.6408668730650156,1.0,1.0
nn_hegrabbedher_hand-roughly,naughty-nice,0.06933519244194031,0.23846739530563354,0.7161783576011658,0.8060606060606059,0.8,1.0
nn_hegrabbedher_hand-roughly,bad-good,0.10956371575593948,0.22430270910263062,0.6216151118278503,0.5878787878787878,0.6,0.9
nn_hegrabbedher_hand-roughly,vice-virtue,0.01430087722837925,-0.02885890193283558,-0.13247904181480408,-0.5636363636363636,0.5,0.4
nn_hegrabbedher_hand-roughly,obscene-decent,0.08924814313650131,0.2687532901763916,0.7786216139793396,0.7575757575757575,0.5,1.0
nn_hegrabbedher_hand-roughly,explicit-innocent,0.08521837741136551,0.09654950350522995,0.7306689023971558,0.7575757575757575,0.5,1.0
nn_hegrabbedher_hand-roughly,indecent-proper,-0.02054690755903721,0.19385439157485962,0.7208119630813599,0.6,0.5,1.0
nn_hegrabbedher_hand-roughly,vulgar-polite,0.12750309705734253,0.3266615569591522,0.7680776119232178,0.6606060606060605,0.7,1.0
nn_hegrabbedher_hand-roughly,dirty-clean,0.09580186009407043,0.22004914283752441,0.6220390200614929,0.7454545454545454,0.7,1.0
nn_hegrabbedher_hand-roughly,taboo-acceptable,0.09008438885211945,0.17676283419132233,0.7913928031921387,0.6121212121212121,0.8,0.9
nn_hegrabbedher_hand-roughly,immoral-moral,0.07947851717472076,-0.02249067835509777,-0.44349759817123413,-0.4424242424242424,0.5,0.2
nn_hegrabbedher_hand-roughly,offensive-inoffensive,0.030135193839669228,-0.0026737195439636707,0.12685534358024597,0.12727272727272726,0.4,0.6
nn_hegrabbedher_hand-roughly,violent-gentle,0.13331200182437897,0.28207704424858093,0.5767461657524109,0.6242424242424242,0.5,0.9
nn_hegrabbedher_hand-roughly,POOLED(12 pairs),0.15259775519371033,0.32342275977134705,0.6953510046005249,0.8060606060606059,0.9,1.0
nn_itintoher_pocket-bra,naughty-nice,0.02860904112458229,0.36833855509757996,0.97215735912323,0.9285714285714285,1.0,1.0
nn_itintoher_pocket-bra,bad-good,0.033227670937776566,0.10784151405096054,0.8113800287246704,0.5934065934065934,0.8461538461538461,0.9230769230769231
nn_itintoher_pocket-bra,vice-virtue,0.014912537299096584,-0.1061028316617012,-0.7295804023742676,-0.5989010989010989,0.38461538461538464,0.07692307692307693
nn_itintoher_pocket-bra,obscene-decent,0.1725039929151535,0.3316904604434967,0.9744265675544739,0.6318681318681317,0.9230769230769231,1.0
nn_itintoher_pocket-bra,explicit-innocent,-0.012212113477289677,0.03127346187829971,0.49578022956848145,0.4175824175824176,0.38461538461538464,0.6923076923076923
nn_itintoher_pocket-bra,indecent-proper,0.12582041323184967,0.3309342861175537,0.9632729291915894,0.7032967032967032,0.8461538461538461,1.0
nn_itintoher_pocket-bra,vulgar-polite,0.2041221559047699,0.3079124093055725,0.9300702810287476,0.6428571428571429,1.0,0.9230769230769231
nn_itintoher_pocket-bra,dirty-clean,-0.03956819325685501,0.18151061236858368,0.9297201037406921,0.8956043956043955,0.9230769230769231,0.9230769230769231
nn_itintoher_pocket-bra,taboo-acceptable,-0.00793087761849165,0.14226166903972626,0.8376647233963013,0.5439560439560439,0.6153846153846154,1.0
nn_itintoher_pocket-bra,immoral-moral,0.11453191936016083,0.1696539968252182,0.8630067110061646,0.7802197802197801,0.38461538461538464,0.9230769230769231
nn_itintoher_pocket-bra,offensive-inoffensive,-0.0757102519273758,-0.00905602890998125,-0.18880033493041992,-0.19780219780219782,0.6153846153846154,0.5384615384615384
nn_itintoher_pocket-bra,violent-gentle,0.06962940841913223,0.27689239382743835,0.9299448132514954,0.6208791208791209,0.8461538461538461,0.9230769230769231
nn_itintoher_pocket-bra,POOLED(12 pairs),0.10606367141008377,0.3701540529727936,0.9648276567459106,0.6758241758241759,1.0,1.0
nn_mouthtohis_ear-penis,naughty-nice,0.10777178406715393,0.223491832613945,0.8878291249275208,0.7098901098901099,0.8571428571428571,1.0
nn_mouthtohis_ear-penis,bad-good,0.09171827137470245,0.2550874650478363,0.8483587503433228,0.7362637362637363,0.9285714285714286,0.9285714285714286
nn_mouthtohis_ear-penis,vice-virtue,0.09543725848197937,0.20702901482582092,0.7875019311904907,0.7274725274725276,0.7857142857142857,0.7857142857142857
nn_mouthtohis_ear-penis,obscene-decent,0.0983385369181633,0.22500963509082794,0.90433669090271,0.7934065934065934,0.42857142857142855,1.0
nn_mouthtohis_ear-penis,explicit-innocent,0.06544256210327148,0.09242755174636841,0.6214341521263123,0.49890109890109896,0.5714285714285714,0.8571428571428571
nn_mouthtohis_ear-penis,indecent-proper,0.07444856315851212,0.2366444617509842,0.8261003494262695,0.7186813186813187,0.42857142857142855,0.9285714285714286
nn_mouthtohis_ear-penis,vulgar-polite,0.11598754674196243,0.3463124930858612,0.9514726400375366,0.9604395604395607,1.0,1.0
nn_mouthtohis_ear-penis,dirty-clean,0.11368818581104279,0.2842422425746918,0.813083291053772,0.665934065934066,0.9285714285714286,1.0
nn_mouthtohis_ear-penis,taboo-acceptable,0.038050178438425064,0.03623358532786369,0.01967022940516472,-0.15164835164835166,0.42857142857142855,0.5714285714285714
nn_mouthtohis_ear-penis,immoral-moral,0.15502402186393738,0.2389034777879715,0.7890827655792236,0.767032967032967,0.7857142857142857,0.9285714285714286
nn_mouthtohis_ear-penis,offensive-inoffensive,0.04165884479880333,0.04682764783501625,0.16917374730110168,0.05054945054945055,0.7857142857142857,0.7142857142857143
nn_mouthtohis_ear-penis,violent-gentle,0.19668884575366974,0.28956905007362366,0.8715437650680542,0.6571428571428571,0.42857142857142855,1.0
nn_mouthtohis_ear-penis,POOLED(12 pairs),0.2017197608947754,0.3668166995048523,0.9290915131568909,0.745054945054945,1.0,1.0
nn_mouthtoher_ear-breast,naughty-nice,0.11445498466491699,0.1952386200428009,0.7907967567443848,0.8570940170940171,0.8076923076923077,0.8076923076923077
nn_mouthtoher_ear-breast,bad-good,0.09737557172775269,0.24134236574172974,0.8427706360816956,0.852991452991453,0.8461538461538461,0.9615384615384616
nn_mouthtoher_ear-breast,vice-virtue,0.062050968408584595,0.11935920268297195,0.6131916046142578,0.5411965811965811,0.34615384615384615,0.7692307692307693
nn_mouthtoher_ear-breast,obscene-decent,0.15984082221984863,0.23581573367118835,0.8651735782623291,0.9076923076923077,0.38461538461538464,0.8846153846153846
nn_mouthtoher_ear-breast,explicit-innocent,-0.008157663978636265,-0.06081759184598923,-0.3132965564727783,-0.2205128205128205,0.6153846153846154,0.5
nn_mouthtoher_ear-breast,indecent-proper,0.08268919587135315,0.22791865468025208,0.7498102188110352,0.8420512820512819,0.38461538461538464,0.7307692307692307
nn_mouthtoher_ear-breast,vulgar-polite,0.18795590102672577,0.3431975245475769,0.8945872187614441,0.9152136752136751,0.6923076923076923,0.9230769230769231
nn_mouthtoher_ear-breast,dirty-clean,0.01267006155103445,0.23056961596012115,0.738794207572937,0.6765811965811965,0.8846153846153846,0.8846153846153846
nn_mouthtoher_ear-breast,taboo-acceptable,0.0789249986410141,0.10308884084224701,0.41108420491218567,0.4516239316239316,0.3076923076923077,0.6153846153846154
nn_mouthtoher_ear-breast,immoral-moral,0.20408794283866882,0.25270795822143555,0.8076636791229248,0.7976068376068376,0.8461538461538461,0.9230769230769231
nn_mouthtoher_ear-breast,offensive-inoffensive,-0.07447756081819534,-0.12685610353946686,-0.5213152170181274,-0.4953846153846153,0.3076923076923077,0.38461538461538464
nn_mouthtoher_ear-breast,violent-gentle,0.10926804691553116,0.14195220172405243,0.5986846685409546,0.6929914529914529,0.3076923076923077,0.8461538461538461
nn_mouthtoher_ear-breast,POOLED(12 pairs),0.17341552674770355,0.29017361998558044,0.881955623626709,0.922051282051282,0.6923076923076923,1.0
nn_decidedtohave_breakfast-sex,naughty-nice,0.17585131525993347,0.46881622076034546,0.9801017045974731,0.8601398601398602,1.0,1.0
nn_decidedtohave_breakfast-sex,bad-good,0.1309049427509308,0.18404749035835266,0.8846453428268433,0.6853146853146854,0.6666666666666666,1.0
nn_decidedtohave_breakfast-sex,vice-virtue,0.034473709762096405,0.26259297132492065,0.9511815309524536,0.9020979020979022,0.8333333333333334,1.0
nn_decidedtohave_breakfast-sex,obscene-decent,0.17879708111286163,0.387492835521698,0.9821710586547852,0.8741258741258742,0.9166666666666666,1.0
nn_decidedtohave_breakfast-sex,explicit-innocent,0.06839299201965332,0.026342308148741722,0.34920749068260193,0.3356643356643357,0.3333333333333333,0.6666666666666666
nn_decidedtohave_breakfast-sex,indecent-proper,0.17661310732364655,0.3483201265335083,0.9746578931808472,0.8111888111888113,0.6666666666666666,1.0
nn_decidedtohave_breakfast-sex,vulgar-polite,0.18676120042800903,0.3251931965351105,0.9008439183235168,0.7272727272727274,1.0,1.0
nn_decidedtohave_breakfast-sex,dirty-clean,0.08111917972564697,0.2879602015018463,0.978258490562439,0.9020979020979022,1.0,1.0
nn_decidedtohave_breakfast-sex,taboo-acceptable,0.11592686176300049,0.33254024386405945,0.9598358273506165,0.8041958041958043,0.9166666666666666,1.0
nn_decidedtohave_breakfast-sex,immoral-moral,0.13632245361804962,0.3193289339542389,0.9797383546829224,0.7622377622377624,1.0,1.0
nn_decidedtohave_breakfast-sex,offensive-inoffensive,0.002938454272225499,0.005363394506275654,0.036129631102085114,-0.1328671328671329,0.3333333333333333,0.5
nn_decidedtohave_breakfast-sex,violent-gentle,0.1927018016576767,0.31556060910224915,0.9340050220489502,0.8741258741258742,1.0,1.0
nn_decidedtohave_breakfast-sex,POOLED(12 pairs),0.2501201927661896,0.43145284056663513,0.9833696484565735,0.8811188811188813,1.0,1.0
nn_tonguearoundher_neck-nipple,naughty-nice,0.07339868694543839,0.08510065823793411,0.4977676570415497,0.5205882352941177,0.625,0.6875
nn_tonguearoundher_neck-nipple,bad-good,0.08186241239309311,0.00521448440849781,-0.10677312314510345,-0.25,0.375,0.375
nn_tonguearoundher_neck-nipple,vice-virtue,0.04380097985267639,0.12475553154945374,0.6412463188171387,0.7823529411764706,0.8125,0.8125
nn_tonguearoundher_neck-nipple,obscene-decent,0.0924307256937027,0.1392383575439453,0.6971480250358582,0.7441176470588236,0.6875,0.9375
nn_tonguearoundher_neck-nipple,explicit-innocent,-0.02375655807554722,-0.03697674348950386,-0.019569404423236847,0.3205882352941176,0.5,0.5625
nn_tonguearoundher_neck-nipple,indecent-proper,0.041850216686725616,0.11262877285480499,0.43060851097106934,0.5,0.4375,0.6875
nn_tonguearoundher_neck-nipple,vulgar-polite,0.07824032753705978,0.20046670734882355,0.7394152879714966,0.7999999999999999,0.625,0.9375
nn_tonguearoundher_neck-nipple,dirty-clean,-0.008868097327649593,0.013389433734118938,0.17482203245162964,0.26176470588235295,0.5,0.5625
nn_tonguearoundher_neck-nipple,taboo-acceptable,0.0633503794670105,0.14001771807670593,0.8168842196464539,0.7264705882352941,0.9375,1.0
nn_tonguearoundher_neck-nipple,immoral-moral,0.12952959537506104,0.13162563741207123,0.5186830163002014,0.6823529411764706,0.625,0.8125
nn_tonguearoundher_neck-nipple,offensive-inoffensive,-0.06052452698349953,-0.09728223085403442,-0.24331700801849365,-0.38823529411764707,0.5,0.375
nn_tonguearoundher_neck-nipple,violent-gentle,0.05763206258416176,0.021196050569415092,0.04786534607410431,0.14705882352941177,0.4375,0.625
nn_tonguearoundher_neck-nipple,POOLED(12 pairs),0.096099853515625,0.11897578090429306,0.6119554042816162,0.6941176470588235,0.8125,0.8125
nn_tonguearoundhis_earlobe-cock,naughty-nice,0.06615172326564789,0.14714069664478302,0.8077080845832825,0.7794117647058825,0.75,0.8125
nn_tonguearoundhis_earlobe-cock,bad-good,0.05412514507770538,0.05214487761259079,0.31605640053749084,0.32647058823529407,0.5,0.6875
nn_tonguearoundhis_earlobe-cock,vice-virtue,0.033984847366809845,0.10490377992391586,0.5729489326477051,0.488235294117647,0.625,0.625
nn_tonguearoundhis_earlobe-cock,obscene-decent,-0.006459281779825687,0.1321215182542801,0.849800705909729,0.7999999999999999,0.5625,0.9375
nn_tonguearoundhis_earlobe-cock,explicit-innocent,0.04600326716899872,0.21930378675460815,0.8071191310882568,0.7588235294117647,0.5,0.875
nn_tonguearoundhis_earlobe-cock,indecent-proper,0.041902508586645126,0.12175232172012329,0.8479620218276978,0.7764705882352941,0.5,0.9375
nn_tonguearoundhis_earlobe-cock,vulgar-polite,0.0756634846329689,0.22652147710323334,0.9579929113388062,0.8441176470588234,0.5,1.0
nn_tonguearoundhis_earlobe-cock,dirty-clean,0.052765604108572006,0.11650436371564865,0.7495230436325073,0.6970588235294117,0.875,0.8125
nn_tonguearoundhis_earlobe-cock,taboo-acceptable,0.037467628717422485,0.064700186252594,0.31617099046707153,0.3588235294117647,0.5,0.625
nn_tonguearoundhis_earlobe-cock,immoral-moral,0.06456178426742554,0.10507788509130478,0.6534952521324158,0.5235294117647059,0.5625,0.75
nn_tonguearoundhis_earlobe-cock,offensive-inoffensive,0.04534265398979187,0.1592143476009369,0.7070257663726807,0.7264705882352941,0.8125,0.75
nn_tonguearoundhis_earlobe-cock,violent-gentle,0.21001547574996948,0.1851743459701538,0.770256757736206,0.6941176470588235,0.5,0.875
nn_tonguearoundhis_earlobe-cock,POOLED(12 pairs),0.12187167257070541,0.22239160537719727,0.9061406850814819,0.8617647058823529,0.9375,0.9375
nn_heenteredher_room-body,naughty-nice,0.07914964854717255,0.18772199749946594,0.7173433303833008,0.6783216783216784,0.75,0.8333333333333334
nn_heenteredher_room-body,bad-good,0.06500037759542465,0.09339787811040878,0.5525519847869873,0.4265734265734266,0.8333333333333334,0.75
nn_heenteredher_room-body,vice-virtue,0.011297560296952724,-0.07076290249824524,-0.5031179189682007,-0.20979020979020982,0.08333333333333333,0.16666666666666666
nn_heenteredher_room-body,obscene-decent,0.11651540547609329,0.15325835347175598,0.6287273168563843,0.4755244755244756,0.8333333333333334,0.9166666666666666
nn_heenteredher_room-body,explicit-innocent,-0.02763766050338745,0.029119476675987244,0.19967393577098846,-0.0979020979020979,0.5,0.5
nn_heenteredher_room-body,indecent-proper,0.0740169957280159,0.07938314229249954,0.40551334619522095,0.3636363636363637,0.8333333333333334,0.6666666666666666
nn_heenteredher_room-body,vulgar-polite,0.22911366820335388,0.15605656802654266,0.49525076150894165,0.34965034965034975,0.5833333333333334,0.75
nn_heenteredher_room-body,dirty-clean,0.04730069637298584,0.06877429038286209,0.47977375984191895,0.006993006993006993,0.5833333333333334,0.8333333333333334
nn_heenteredher_room-body,taboo-acceptable,0.05941765755414963,0.12190144509077072,0.674433708190918,0.2657342657342658,0.8333333333333334,0.8333333333333334
nn_heenteredher_room-body,immoral-moral,0.016766691580414772,0.07416597008705139,0.44733765721321106,0.4895104895104896,0.4166666666666667,0.5833333333333334
nn_heenteredher_room-body,offensive-inoffensive,-0.0168500654399395,-0.0054354360327124596,-0.03417879343032837,-0.02097902097902098,0.25,0.5833333333333334
nn_heenteredher_room-body,violent-gentle,0.07830522954463959,0.1680241972208023,0.617666482925415,0.6363636363636365,0.8333333333333334,0.75
nn_heenteredher_room-body,POOLED(12 pairs),0.12370793521404266,0.14667372405529022,0.589809000492096,0.5734265734265735,0.75,0.75
nn_pulledouthis_phone-gun,naughty-nice,0.08078392595052719,0.054169148206710815,0.4238853454589844,0.3699248120300751,0.65,0.75
nn_pulledouthis_phone-gun,bad-good,0.05423872545361519,0.04671815037727356,0.2561948895454407,0.21353383458646616,0.6,0.75
nn_pulledouthis_phone-gun,vice-virtue,0.06772654503583908,0.03999123349785805,0.645951509475708,0.6661654135338345,0.45,0.85
nn_pulledouthis_phone-gun,obscene-decent,0.06102997809648514,0.05850280448794365,0.4973161220550537,0.512781954887218,0.55,0.8
nn_pulledouthis_phone-gun,explicit-innocent,-0.023319128900766373,0.038454942405223846,0.6676780581474304,0.7082706766917292,0.5,0.75
nn_pulledouthis_phone-gun,indecent-proper,0.03631256893277168,-0.019460473209619522,-0.4549849033355713,-0.5864661654135337,0.55,0.25
nn_pulledouthis_phone-gun,vulgar-polite,0.015268311835825443,0.04762427136301994,0.5331432819366455,0.3744360902255639,0.55,0.75
nn_pulledouthis_phone-gun,dirty-clean,0.006925745867192745,0.01424311101436615,0.23128247261047363,0.20150375939849624,0.55,0.6
nn_pulledouthis_phone-gun,taboo-acceptable,0.060998622328042984,-0.020469868555665016,-0.22361211478710175,-0.3142857142857143,0.55,0.4
nn_pulledouthis_phone-gun,immoral-moral,0.08485275506973267,0.0508810393512249,0.36256763339042664,0.21954887218045113,0.5,0.7
nn_pulledouthis_phone-gun,offensive-inoffensive,0.02936168573796749,0.0365242101252079,0.49546879529953003,0.5518796992481202,0.65,0.7
nn_pulledouthis_phone-gun,violent-gentle,0.14068934321403503,0.20863310992717743,0.8653156757354736,0.6872180451127818,0.95,0.95
nn_pulledouthis_phone-gun,POOLED(12 pairs),0.10385661572217941,0.09353367984294891,0.6944975852966309,0.6195488721804511,0.75,0.85
nn_hepinchedher_cheek-bottom,naughty-nice,0.043133337050676346,0.07115443050861359,0.6045596599578857,0.6593406593406593,0.5384615384615384,0.7692307692307693
nn_hepinchedher_cheek-bottom,bad-good,0.11517767608165741,0.0052732848562300205,0.007580280303955078,-0.13736263736263735,0.5384615384615384,0.6153846153846154
nn_hepinchedher_cheek-bottom,vice-virtue,-0.00971972569823265,0.021231230348348618,0.18894575536251068,-0.027472527472527472,0.5384615384615384,0.46153846153846156
nn_hepinchedher_cheek-bottom,obscene-decent,0.12200851738452911,0.056660257279872894,0.5214181542396545,0.4945054945054945,0.6923076923076923,0.7692307692307693
nn_hepinchedher_cheek-bottom,explicit-innocent,-0.0535651333630085,0.022881662473082542,0.12955543398857117,0.08241758241758242,0.5384615384615384,0.5384615384615384
nn_hepinchedher_cheek-bottom,indecent-proper,0.04801836982369423,0.07331349700689316,0.5879781246185303,0.5054945054945055,0.46153846153846156,0.8461538461538461
nn_hepinchedher_cheek-bottom,vulgar-polite,0.11804076284170151,0.18223462998867035,0.8520374298095703,0.7362637362637362,0.8461538461538461,0.8461538461538461
nn_hepinchedher_cheek-bottom,dirty-clean,0.13637977838516235,0.08017200231552124,0.5288062691688538,0.4505494505494505,0.5384615384615384,0.7692307692307693
nn_hepinchedher_cheek-bottom,taboo-acceptable,0.03294890373945236,0.056375112384557724,0.4388861656188965,0.532967032967033,0.5384615384615384,0.6153846153846154
nn_hepinchedher_cheek-bottom,immoral-moral,0.12366458028554916,0.06683231145143509,0.5585045218467712,0.7197802197802198,0.5384615384615384,0.9230769230769231
nn_hepinchedher_cheek-bottom,offensive-inoffensive,-0.020463664084672928,0.026481391862034798,0.3305954337120056,0.24175824175824176,0.5384615384615384,0.6923076923076923
nn_hepinchedher_cheek-bottom,violent-gentle,0.06499720364809036,0.0704951211810112,0.34345412254333496,0.24175824175824176,0.5384615384615384,0.7692307692307693
nn_hepinchedher_cheek-bottom,POOLED(12 pairs),0.12171893566846848,0.1313333958387375,0.8502234220504761,0.7967032967032966,0.6153846153846154,1.0
nn_hekickedthe_ball-dog,naughty-nice,0.08884625136852264,0.24239195883274078,0.9471780061721802,0.9030303030303028,1.0,1.0
nn_hekickedthe_ball-dog,bad-good,0.015503527596592903,0.13800907135009766,0.5424098968505859,0.5757575757575757,0.7,0.7
nn_hekickedthe_ball-dog,vice-virtue,0.04068635031580925,0.020737526938319206,0.021643616259098053,-0.09090909090909088,0.6,0.5
nn_hekickedthe_ball-dog,obscene-decent,0.043578892946243286,0.10660186409950256,0.693199634552002,0.7212121212121211,0.4,0.8
nn_hekickedthe_ball-dog,explicit-innocent,0.014309660531580448,-0.19948656857013702,-0.765618085861206,-0.7454545454545454,0.0,0.1
nn_hekickedthe_ball-dog,indecent-proper,0.0399971529841423,0.1807965636253357,0.740581750869751,0.7696969696969697,0.4,0.9
nn_hekickedthe_ball-dog,vulgar-polite,0.020655982196331024,-0.0015348773449659348,0.035124361515045166,0.01818181818181818,0.4,0.4
nn_hekickedthe_ball-dog,dirty-clean,-0.029866259545087814,0.24423231184482574,0.900333046913147,0.9030303030303028,0.7,1.0
nn_hekickedthe_ball-dog,taboo-acceptable,0.027679262682795525,-0.1051415279507637,-0.5119987726211548,-0.28484848484848485,0.4,0.2
nn_hekickedthe_ball-dog,immoral-moral,0.03729977086186409,0.027164585888385773,0.11046183109283447,0.2121212121212121,0.7,0.7
nn_hekickedthe_ball-dog,offensive-inoffensive,-0.14672236144542694,-0.31546857953071594,-0.8718374967575073,-0.709090909090909,0.0,0.0
nn_hekickedthe_ball-dog,violent-gentle,-0.05893024429678917,-0.01595848985016346,-0.3191433846950531,-0.29696969696969694,0.4,0.4
nn_hekickedthe_ball-dog,POOLED(12 pairs),0.01571490615606308,0.06034199893474579,0.3230040669441223,0.13939393939393938,0.4,0.6
nn_witharaging_headache-erection,naughty-nice,0.013376370072364807,0.08823901414871216,0.5737897753715515,0.4909090909090909,0.7272727272727273,0.6363636363636364
nn_witharaging_headache-erection,bad-good,-0.04222764074802399,-0.2237810641527176,-0.7110592126846313,-0.7636363636363637,0.36363636363636365,0.09090909090909091
nn_witharaging_headache-erection,vice-virtue,-0.0876317098736763,0.005497346632182598,0.06379958987236023,0.13636363636363638,0.45454545454545453,0.45454545454545453
nn_witharaging_headache-erection,obscene-decent,-0.09064915031194687,0.009623116813600063,0.003239639103412628,-0.14545454545454548,0.6363636363636364,0.5454545454545454
nn_witharaging_headache-erection,explicit-innocent,0.13510774075984955,0.0714537650346756,0.3659089207649231,0.09090909090909091,0.5454545454545454,0.6363636363636364
nn_witharaging_headache-erection,indecent-proper,-0.015040659345686436,0.04427267611026764,0.3801574409008026,0.5454545454545455,0.45454545454545453,0.6363636363636364
nn_witharaging_headache-erection,vulgar-polite,-0.02109806053340435,-0.02782217226922512,-0.3739929795265198,-0.3454545454545455,0.5454545454545454,0.36363636363636365
nn_witharaging_headache-erection,dirty-clean,0.02609642967581749,0.0574973039329052,0.4543086290359497,0.3454545454545455,0.5454545454545454,0.6363636363636364
nn_witharaging_headache-erection,taboo-acceptable,-0.025323430076241493,-0.052235689014196396,-0.24542945623397827,-0.4000000000000001,0.5454545454545454,0.36363636363636365
nn_witharaging_headache-erection,immoral-moral,-0.04986684024333954,9.086242243938614e-06,-0.04583171010017395,-0.13636363636363638,0.5454545454545454,0.45454545454545453
nn_witharaging_headache-erection,offensive-inoffensive,0.010660541243851185,0.09016777575016022,0.48235803842544556,0.3454545454545455,0.5454545454545454,0.7272727272727273
nn_witharaging_headache-erection,violent-gentle,0.019616231322288513,0.03374412655830383,0.3144727647304535,0.08181818181818183,0.5454545454545454,0.6363636363636364
nn_witharaging_headache-erection,POOLED(12 pairs),-0.021448034793138504,0.015855373814702034,0.11010853946208954,0.10909090909090911,0.6363636363636364,0.7272727272727273
nn_tomakeher_happy-cry,naughty-nice,0.4017634689807892,0.6455036401748657,0.9778201580047607,0.875,0.9411764705882353,0.9411764705882353
