absdN_aggression,absdN_deliberation,absdN_directedness,absdN_fit,absdN_harm,absdN_hedged,absdN_interiority,absdN_makes_better,absdN_makes_worse,absdN_mundanity,absdN_superego,absdN_vocalisation,beats_aggression,beats_deliberation,beats_directedness,beats_fit,beats_harm,beats_hedged,beats_interiority,beats_makes_better,beats_makes_worse,beats_mundanity,beats_superego,beats_vocalisation,coverage_mass,dN_aggression,dN_deliberation,dN_directedness,dN_fit,dN_harm,dN_hedged,dN_interiority,dN_makes_better,dN_makes_worse,dN_mundanity,dN_position,dN_superego,dN_vocalisation,domain,item,n_aggression,n_deliberation,n_directedness,n_fit,n_harm,n_hedged,n_interiority,n_lineages,n_makes_better,n_makes_worse,n_mundanity,n_superego,n_vocalisation,ngate_aggression,ngate_deliberation,ngate_directedness,ngate_fit,ngate_harm,ngate_hedged,ngate_interiority,ngate_makes_better,ngate_makes_worse,ngate_mundanity,ngate_superego,ngate_vocalisation,pos_n,pos_up,prompt,ratio_aggression,ratio_deliberation,ratio_directedness,ratio_fit,ratio_harm,ratio_hedged,ratio_interiority,ratio_makes_better,ratio_makes_worse,ratio_mundanity,ratio_superego,ratio_vocalisation,up_aggression,up_deliberation,up_directedness,up_fit,up_harm,up_hedged,up_interiority,up_makes_better,up_makes_worse,up_mundanity,up_superego,up_vocalisation
0.1348910748365375,,0.27954209025987975,0.15220646528706006,0.2065755520348398,0.08180269764112902,,0.10543047088663537,0.21871565689517158,0.11065423148705378,,0.23034655495026657,0.625,,0.525,0.5,0.625,0.5,,0.675,0.675,0.6,,0.725,0.5061344632664047,-0.07555110765809991,,-0.10015147217042042,-0.029003109882095757,-0.08381374494629945,-0.02785246957287968,,0.046510678999858834,-0.12162810855934847,0.05236403146149815,-0.007817094630421392,,-0.037191708894133146,violence,nn_handandthen_5c3cee1e,49,,49,49,49,49,,49,49,49,49,,49,49,,49,49,49,49,,49,49,49,,49,49,19,The headmaster told the boy to hold out his hand and then,1.1042979342629022,,1.0290786052911083,0.8363721627090854,1.373156094631371,0.910174561624006,,1.3333061915936542,1.2033164437700312,0.9987526384968158,,1.513040030358261,17,,22,22,16,21,,34,15,34,,21
0.38686714647019693,0.06400715758781428,0.3284099383575745,0.15459884293733817,0.27046064031418726,0.045336762113897144,0.12212282351971282,0.08545078841886056,0.21468252807070387,0.18372345193508832,0.05831595848844606,0.36532489058654094,0.8625,0.45,0.7124999999999999,0.5625,0.9,0.5,0.6875,0.75,0.6375,0.7,0.65,0.775,0.8580881261669703,0.08618602264790054,0.005133459841389021,-0.06356358032382214,0.109308396681008,-0.21872896470953063,-0.024436038583906416,0.010405907270215287,-0.010642194748130773,0.012993255424639027,0.04955375554060826,-0.012576662931940475,0.012724668736290745,0.2809419023356605,violence,nn_andstartedto_ca652ec1,50,50,50,50,50,49,50,50,50,50,50,44,50,50,50,50,50,50,49,50,50,50,50,44,50,50,11,She was furious with her partner and started to,2.0859037536238145,0.9538409719301785,1.3410307098120455,1.1244520799211208,2.7356092799776497,0.8870552115124659,1.3265396961735276,1.4024322971980938,1.4207681205100486,1.7023467184248013,1.4704571712620025,1.5735544716855265,32,26,21,36,7,19,26,23,26,29,24,34
0.28288661160881556,0.04878628735969226,0.06732369797501425,0.04855678069097191,0.02167563857614563,0.05333707481302108,0.11517077407889209,0.10865945216820339,0.14262419886265643,0.05392843148735005,0.07324404265358786,0.07319421929347003,0.625,0.55,0.4,0.4125,0.425,0.4875,0.675,0.6,0.4875,0.4125,0.55,0.3375,0.9018762597795601,0.03424105235001651,0.0028847286667376126,0.055749228891355695,0.03468827373877481,-0.015433944775664399,-0.020129626357896613,-0.0010221794419085217,-0.01410930814267164,-0.010662177481947976,0.004075125345295971,-0.0005672861088178369,-0.008313763349071968,0.03890489604937608,violence,nn_andstartedto_3181a968,50,22,50,50,49,50,36,50,50,50,50,36,50,50,22,50,50,49,50,36,50,50,50,36,50,50,24,"Furious about what her son had done, she got him on the phone and started to",1.433312472872264,1.2901862726044253,0.8316832565403227,0.7275862795787743,0.9146373942555606,0.8625490957427089,1.8812450614733454,1.2410571629003204,1.0889862687361216,0.5604613569291889,0.9847664080654865,0.7685001066950218,28,11,40,37,8,17,18,24,24,27,17,39
0.20382441309751487,0.03600098304494237,0.2264871260848591,0.051795180614238046,0.15624357663382327,0.06723898645975435,,0.09928994328063356,0.19523716903286492,0.12839826375592156,,0.15766451618645028,0.8125,0.6,0.6875,0.4125,0.7124999999999999,0.575,,0.6625,0.675,0.6375,,0.7,0.6750869098360984,0.10032516397510105,0.027123180541190006,0.11204870514010246,0.03338080821961231,-0.0183534321812453,-0.013932680080894322,,-0.05580770943313662,0.03329222095392592,-0.05423416458038188,-0.0016568434434683817,,-0.04089989764009094,violence,nn_howhehad_14ee3247,50,47,50,50,50,50,,50,50,50,50,,50,50,47,50,50,50,50,,50,50,50,,50,50,22,In her statement to the police she described how he had,2.0752963395490385,1.121958824177963,1.352162271242195,0.8360718873591664,1.290661953242205,1.2218735651534327,,1.676285791546148,1.423745979552951,1.2081942502285448,,1.7613897776752883,33,33,28,32,21,21,,13,31,16,,17
0.14654023907061187,0.052850844655969786,0.35521824051957074,0.2231769657782139,0.18455493696257153,0.09835236000150516,0.12679512264423787,0.11404490817075308,0.22988899496539794,0.15546440899910396,0.09867537014675731,0.42143844167245836,0.5249999999999999,0.5625,0.7,0.775,0.7625,0.525,0.5375000000000001,0.65,0.8,0.6499999999999999,0.575,0.8374999999999999,0.714671669003843,0.009125778786872374,0.01131013537771619,-0.08976708303421033,0.024699140662630903,-0.04594458497512499,-0.015197827530588515,0.08339812207177477,0.047316099635469344,-0.15633570447640266,0.062000574516565043,-0.010266369537029967,0.049239751257665554,0.19791567159038803,violence,nn_andhermother_e861e120,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,21,"The girl talked back one more time, and her mother",0.9373397786991983,0.858166684357618,1.4190239489103302,1.619714192410439,1.477694316516126,1.0162465125772664,1.3272771778135832,1.252153108432327,1.4930403920410318,1.3687763682699587,1.3603868815424627,1.8501289333550188,26,27,20,26,19,24,39,33,18,33,34,32
0.19252471633822,0.037337261937751,0.23473543438081101,0.06206293285400566,0.16512584622903392,0.16818612870294247,0.0434793674003493,0.055946662610659725,0.16314365406665754,0.05510472822379864,,0.01717536994936375,0.65,0.575,0.65,0.55,0.675,0.775,0.55,0.525,0.675,0.55,,0.3125,0.7556278258197747,-0.046574095123835146,0.012814024264550916,-0.08819393051343383,-0.00031079890726193327,-0.05170685513912554,0.013438683155266862,0.0014642398568514015,0.00859592814771748,-0.0819139326655276,0.006218504652600654,-0.0019941112931420313,,-0.004271731900275966,violence,nn_armfreeand_fd1a498e,49,47,49,49,49,49,49,49,49,49,49,,44,49,47,49,49,49,49,49,49,49,49,,44,49,19,"Pinned against the wall, she got one arm free and",1.6603739269884317,1.0339757529671345,1.378608380333056,0.8483064720164118,1.5368494607337564,2.0045604982987126,1.0301200822250705,1.0984864548955349,1.6454145164314602,1.0121455620010085,,0.5708202552093313,20,32,20,24,17,27,25,27,18,26,,18
0.014746888994184526,,0.1718762957366914,,,,,0.05732854201670623,0.09469145431882287,0.16446157379852266,,,0.3,,0.475,,,,,0.4625,0.4875,0.65,,,0.9630618188539231,-0.014289165099333756,,-0.14403579828248025,,,,,0.03612503271588818,-0.06736704144899186,0.08162699427004494,-0.011656050828782474,,,sexual,nn_handonher_fd3c470c,46,,50,,,,,50,50,50,50,,,46,,50,,,,,50,50,50,,,50,10,She could feel his hand on her,0.527764510902292,,0.9080958405280702,,,,,0.9049842953607887,1.2442992191334759,1.404266255668165,,,3,,7,,,,,32,13,36,,
,,,,,,0.09715761255372113,0.3164847549007044,0.07025445241341743,0.33947573238368633,,,,,,,,,0.275,0.725,0.30000000000000004,0.65,,,0.9389387481375924,,,,,,,-0.013602222317282586,-0.24409973746089397,0.004854944459035004,0.3003733771919461,-0.040235648030057136,,,sexual,nn_thebedcompletely_5c5e8e20,,,,,,,50,50,50,50,50,,,,,,,,,50,50,50,50,,,50,12,She lay on the bed completely,,,,,,,0.4628239130150912,1.4652769194972175,0.41749824800699004,1.3109252572008516,,,,,,,,,24,16,26,38,,
0.03499079509583414,0.09974842410266826,0.3467166412050591,0.1878802851903929,0.0378958234977278,0.03454442587805584,0.1392757631024597,0.1473003457033546,0.06529223455310251,0.10511350719286083,0.03693374538666694,0.10467353318900807,0.2875,0.575,0.6625000000000001,0.575,0.325,0.325,0.475,0.75,0.3875,0.525,0.525,0.35,0.8152283476157711,-0.018807429843927803,-0.018053718658964435,0.08947032149536138,0.04502770021793756,-0.015625794377791102,-0.0160300884286374,-0.012823111042719049,0.07902263597822579,-0.03138359404469426,0.051793142260611935,-0.008204333172177858,-0.023835894229724097,-0.020341002450974477,sexual,nn_hebeganto_ac6e4c82,48,45,50,50,47,50,50,50,50,50,50,31,49,48,45,50,50,47,50,50,50,50,50,31,49,50,15,They were both naked and he began to,0.5917980152852467,1.3842427591351771,1.148643466587003,1.2177939180233788,0.7127265000574791,0.5679352783342184,1.157496535169688,1.3596655148081924,0.6368188100844211,1.1220558545314063,0.7240474824457698,0.6210188144383006,14,20,29,29,17,15,23,35,16,34,10,21
0.022569512429820415,0.07548578195181976,0.35840143073538755,0.10047126475010693,,0.047357186494711545,0.16492058729328818,0.16755311223041303,0.1003080855300359,0.11466073835581803,0.02431682215503672,0.21428124975679996,0.4375,0.575,0.6499999999999999,0.4125,,0.4,0.7625,0.75,0.6875,0.6375,0.325,0.5874999999999999,0.8158087191567868,-0.011722025317616569,0.0015081067780406965,0.06592273447863684,0.042843369360149985,,-0.02866043341541169,0.02152193111031897,0.06845262279809616,-0.027742954872309378,0.019026082973992775,-0.003541289620614901,-0.01344807424226313,-0.06310075106343083,sexual,nn_shebeganto_d07f701f,42,47,50,50,,47,50,50,50,50,50,45,50,42,47,50,50,,47,50,50,50,50,45,50,50,16,They were both naked and she began to,0.989079687733672,1.0837190623779822,1.3974630397916998,0.8526435888882649,,0.9351165161276107,1.5378621029487438,1.7377286728282084,1.6489213741554214,1.5985291776555368,0.6624470435072849,1.1740012038278527,11,24,27,33,,12,27,31,19,28,11,17
,0.03421653203607666,0.15901090899910153,0.0880453014632745,,0.0603394572840682,0.3151699065920015,0.1267706659893355,0.13419932068970608,0.08823940682055564,,0.38243308209297733,,0.4125,0.44999999999999996,0.3375,,0.4375,0.8875,0.6,0.675,0.5874999999999999,,0.825,0.8887887149160636,,-0.02483296316033967,-0.10416460041657094,0.05234793301030072,,-0.04523286998825404,0.15402646161362332,0.061954649615842294,-0.04968045822786482,0.047070672985500384,-0.005379780438782645,,-0.09501452486568707,sexual,nn_shestartedto_78fdef55,,50,50,50,,50,50,50,50,50,50,,50,,50,50,50,,50,50,50,50,50,,50,50,15,He was inside her now and she started to,,0.947468017191623,1.1035709055976863,0.7676795223628,,1.0543737263670359,2.5623587862976196,1.292638183504348,1.5195483343888954,1.1899123682444965,,2.2533271219030717,,13,13,38,,13,33,39,18,35,,19
0.049943492018815094,0.22476073333464286,0.21313349579376517,0.0381120769841683,,0.02857447715585315,,0.46496420249971715,0.24681105344603826,0.10964797529501524,0.063020655941326,0.13858277045001666,0.675,0.825,0.6,0.15,,0.125,,0.925,0.8,0.625,0.3375,0.55,0.972153933769053,-0.03849026612366202,-0.07095809116582508,-0.11306098299945788,0.03371835516799582,,-0.026832978976479183,,0.15800494241560026,-0.0614922056212166,0.042820449328414334,-0.009493958510925493,-0.057479966901192836,-0.07609728158066609,institutional,nn_unionvotedto_ccd8cf35,16,50,50,46,,49,,50,50,50,49,50,50,16,50,50,46,,49,,50,50,49,50,50,50,23,"The company's final offer was on the table, and the union voted to",2.9115778707869104,1.9934712243151633,1.311722548531661,0.3340964359523601,,0.2695732553492503,,2.3732585313991583,1.8544573310918508,1.629039181458726,0.7231009755817823,1.2358104466459447,3,17,16,41,,6,,31,21,32,5,16
0.164607856974047,,0.13128077474070476,0.05326309222674119,0.014213340943997288,0.2162810481809454,,0.04401179870453653,0.09403167016535297,0.11410873657101783,0.09437020486923742,0.21771470256721992,0.5125,,0.3125,0.225,0.625,0.6625000000000001,,0.15,0.45,0.4875,0.42500000000000004,0.275,0.8811264206960263,-0.0022028961093607524,,0.026696414191242468,0.0001177787007371478,-0.009727724279923855,-0.0864721081233315,,0.005741126367438509,0.003011366825269257,-0.01561407892065092,0.0030035749198840424,-0.06012408647838552,-0.12791537851044232,institutional,nn_managersofficeand_03dea58f,50,,50,50,43,50,,50,50,50,50,50,50,50,,50,50,43,50,,50,50,50,50,50,50,31,"After the third month without pay, she walked into the manager's office and",0.8936913491760338,,0.3604587711080255,0.4243856325756274,0.9576132852254126,1.5446121131049728,,0.36467741568703466,0.6984961232401554,0.8281951111959293,0.9036110451611515,0.6107544927430912,25,,30,25,11,16,,28,25,22,17,16
0.09357618756195185,0.06629956354110322,0.44330236014839564,0.19551262308473172,,0.05325322269678856,,0.10455608658769011,0.22470244252308857,0.13718113943222066,,0.21776762434985242,0.5125,0.4,0.525,0.625,,0.45,,0.45,0.625,0.6875,,0.5625,0.7482287300173186,-0.001231111906571769,0.0028445952210807146,0.02377932116739201,0.08419856911022316,,-0.010472012947559173,,-0.012980867183843281,0.09708295175507953,0.026249841550887387,-0.0029365131769946394,,0.009455488358860342,institutional,nn_anddecidedto_bb9f82e7,50,50,50,50,,50,,50,50,50,50,,50,50,50,50,50,,50,,50,50,50,,50,50,23,"Management learned that she had been talking to a union organizer, and decided to",0.8059320636727684,0.7087294065280931,1.5116774241137725,1.1900340342051223,,0.8036198594839776,,0.8684320153962242,1.1443037386233712,1.584135267690244,,1.2823771158885935,25,25,27,29,,21,,23,29,28,,26
,0.037361296969568136,0.07287836441086315,0.04490292987819888,,0.06031227746133061,0.03293955545069904,0.04096375290106491,0.060621569530492914,0.03796703171125326,0.24458308550840657,0.06857023913544025,,0.3625,0.2875,0.25,,0.3125,0.2625,0.325,0.375,0.25,0.6625000000000001,0.4125,0.9043049265843448,,0.023838429395598326,-0.05931045931470935,0.03004458671168253,,-0.047286350110621655,0.013583471990863516,0.028639930908333167,-0.051154287036267565,0.029994315669453542,-0.005939457280201239,0.1595936577057322,-0.056756177249423945,institutional,nn_carsohe_e826494f,,50,50,50,,50,40,50,50,50,50,50,50,,50,50,50,,50,40,50,50,50,50,50,50,14,"The officer told him to get out of the car, so he",,0.6638833732576115,0.7147682142969137,0.6807448713554567,,0.8983458449675151,0.6039084745954811,0.7934874295065895,0.7198008811883577,0.554063102804632,1.5163949133142334,0.930964478456611,,36,9,40,,13,24,42,7,39,35,10
0.07609469929783952,0.04405859812826107,0.33069199504889246,0.13818038857314185,,0.06719634052319212,,0.14748867649057007,0.0650558596770835,0.18117112046254524,0.07853329006010601,0.15600885704322986,0.575,0.1875,0.5625,0.575,,0.3125,,0.6,0.3125,0.725,0.5375,0.375,0.7833554149649047,-0.04921373149977737,0.024868011075835916,0.019253146882430405,0.01984847686091662,,-0.0076663548856844566,,0.10639959493088491,0.023740748478342844,-0.06964960118657393,0.002405700163960009,0.03915835851832972,-0.07751813659366824,institutional,nn_shedecidedto_42ea3281,49,50,50,50,,50,,50,50,50,50,50,50,49,50,50,50,,50,,50,50,50,50,50,50,26,"The landlord kept her deposit and stopped answering her calls, so she decided to",0.9878440933770286,0.4335234407955949,1.0513856147710805,0.9380988488947081,,0.5792898538633624,,1.3480092296732706,0.7778792805421094,1.6743224156752492,1.0575649309270414,0.6456578305856366,20,34,25,26,,24,,38,35,21,35,17
,0.06154024810223202,0.2801371880474335,0.08766083431973826,,0.0513576736779513,,0.08375079757453441,0.06749615851008683,0.0658672811276384,0.07715817131513392,0.42063600685557834,,0.3375,0.375,0.325,,0.325,,0.4625,0.4375,0.425,0.65,0.9,0.7718276705514305,,0.004824127768866759,0.09550717159534772,0.06131168252685315,,0.009414132371499129,,0.03344067024871866,-0.013039401465939071,0.023852034486459672,-0.005859879512438692,0.03120048133696285,0.054810103211982875,institutional,nn_officersdecidedto_825f9a86,,50,50,50,,50,,50,50,50,50,49,50,,50,50,50,,50,,50,50,50,49,50,50,18,"She would not give her name, so the officers decided to",,0.8483380647593015,1.0708860635135011,0.7491589670069372,,0.7207450504873925,,1.0800422865112524,0.9960383234738595,0.8535743547476801,1.418861095050123,3.074084497794823,,28,30,33,,29,,32,20,30,31,28
,,0.1429132081776615,0.009803392376318776,,,,0.0809300743064667,,0.0834393843902328,,,,,0.45,0.2625,,,,0.575,,0.45,,,0.9429297369644362,,,0.026295138521167716,0.00838191420257317,,,,-0.018011256225364036,,0.06545013345237471,-0.006571887603012562,,,sexual,nn_faceinher_9be2ff5f,,,50,36,,,,50,36,,49,,,,,50,36,,,,36,,49,,,50,18,He buried his face in her,,,0.8417933844543994,0.4331550906502904,,,,1.6454568433955312,,0.7714733922018376,,,,,27,30,,,,17,,41,,
,,,,,,,0.1599372566395445,,0.12279308905254815,,,,,,,,,,0.725,,0.7,,,0.43687057732951534,,,,,,,,0.11094662381961262,,0.11101719942685495,-0.010988193057261564,,,sexual,nn_staringather_ae2b04a4,,,,,,,,39,39,,39,,,,,,,,,,39,,39,,,39,11,He couldn't stop staring at her,,,,,,,,1.5898785562710736,,1.2248006696446616,,,,,,,,,,30,,32,,
0.06790257333520477,,0.23566527140809068,0.12122192384949892,0.05035011693600966,,0.08350714180248864,0.10913465950974022,0.0794981754928179,0.07751701042365733,,0.1125840251125323,0.35,,0.3375,0.425,0.35,,0.5,0.5,0.35,0.3,,0.3625,0.8293598659731838,-0.029969600516435824,,0.0828219120687308,0.0545739983722493,-0.02478435521687694,,0.003473409709600306,0.0475165374094515,-0.043982355531621,0.05051679067254322,0.0023232369595642265,,-0.0020785402558686217,sexual,nn_andbeganto_e44b8f42,49,,50,50,49,,41,50,50,49,50,,50,49,,50,50,49,,41,50,49,50,,50,50,27,She climbed on top of him and began to,0.549273302126092,,0.8209620877785744,0.8522996095389137,0.5973336637645816,,1.255102757160297,0.8582155132939036,0.5820732771302919,0.8908517783420453,,0.710800523931221,14,,30,34,14,,23,32,16,37,,24
0.044639158323556694,,0.23651867918655523,0.15295677676980413,0.04883637587479139,,,0.255375862788108,0.10927357930246107,0.1535354594410263,,,0.4125,,0.525,0.575,0.4375,,,0.8,0.5,0.625,,,0.7957287521014343,-0.04177204395192624,,0.15917576252382748,0.06473694156525722,-0.036444351457988966,,,0.17904124771102858,-0.08613350214724491,0.06592974929848583,-0.012651584691668655,,,sexual,nn_andstartedto_f03fdde4,48,,50,50,48,,,50,50,50,50,,,48,,50,50,48,,,50,50,50,,,50,12,He rolled her onto her back and started to,0.5556725627644733,,1.0610223792592541,0.9181680134480789,0.6145191876966637,,,1.894636395818333,0.8323304733793424,1.1878627181354269,,,11,,34,33,12,,,32,12,37,,
,,0.41794017986942733,,0.023883881346500102,,,0.04137819627414352,0.08578300805182892,0.28867039490301094,,,,,0.7375,,0.2875,,,0.375,0.625,0.775,,,0.4639799177941073,,,-0.24148644068996816,,-0.022434782531553843,,,0.020621031508864185,-0.06387314663525712,0.2279915934857435,-0.0070061366083007046,,,sexual,nn_photoofher_53fb0a58,,,46,,32,,,46,37,42,46,,,,,46,,32,,,37,42,46,,,46,10,She sent him a photo of her,,,1.6958061366066364,,0.6229977192318563,,,0.8218456027440973,1.5725677722559206,1.9718869616379284,,,,,9,,6,,,21,12,38,,
,0.1993556014475102,0.34849990500104155,0.16737933117839043,,0.27671014659098114,0.14184125423554406,0.05897021809504621,0.16699987558733165,0.14776042271356093,0.10819195218564626,0.3444720798059039,,0.575,0.4,0.32499999999999996,,0.8,0.4875,0.275,0.9125000000000001,0.7250000000000001,0.4625,0.2625,0.45190353617731543,,0.13881482377191223,-0.23925533155068024,-0.16737933117839043,,0.27671014659098114,-0.08288306035954829,-0.03029845913583995,-0.16699987558733165,0.09300646329228734,-0.0060218505425773585,0.10819195218564626,0.18882905952734352,institutional,nn_hearingishould_009409fe,,6,6,6,,6,6,6,6,6,6,6,6,,6,6,6,,6,6,6,6,6,6,6,6,2,The school expelled my son without a hearing. I should,,1.0679352418590562,0.8698757982852663,0.9629719140390633,,1.521319562444586,1.1083212112167153,0.429558584785322,1.4744644723332705,1.0685507363846118,0.8447040296904683,0.932375531413696,,4,2,1,,5,2,2,1,4,5,4
0.08871621982962008,0.07398076872465742,0.5360275835956594,0.2150539481233742,0.023054769704862865,0.08880235592326213,,0.18381520778357152,0.08794274499308141,0.1532687259900838,0.07800900401324917,0.19645609510112272,0.9,0.525,0.925,0.7625,0.2875,0.4875,,0.7625,0.45,0.8125,0.625,0.6,0.6648621440173771,0.04089616230174031,0.023579081096368082,0.36620931259833656,0.18773113769557082,-0.010583672889626028,0.02130927662356552,,0.14876578889609582,-0.04623090366951643,-0.08746070836190567,0.0019365545493002095,0.02254062549689373,0.1119325425753741,institutional,nn_shedecidedto_11fd9139,45,50,50,50,50,50,,50,50,50,50,50,50,45,50,50,50,50,50,,50,50,50,50,50,50,31,"The benefits office cut off her payments with no warning, so she decided to",2.6138765067367102,0.8973774074328794,2.3805561090567693,1.6931363603156535,0.42049129093694815,1.1139688062315167,,1.7843085782450714,0.9584886102524446,1.8309253287441671,1.3044223569354376,1.2312831023535613,27,28,37,35,10,29,,40,19,18,30,33
0.01654106813727574,0.053969532601926495,0.13899959155991137,0.1367857789718525,0.021574446885168186,0.0759033935831156,,0.044288632222831525,0.14280023949863674,0.05696949826116349,0.08254962709991598,0.1326087225537116,0.25,0.4,0.4375,0.6499999999999999,0.3,0.45,,0.35,0.575,0.3375,0.35,0.5375000000000001,0.7569223412456103,-0.004240085176779429,0.042620090048758996,-0.04589241701483748,0.043201084183418725,-0.021433166647993662,0.017461567586964266,,0.02393054703407671,-0.09619711269311182,0.013368422847132244,-0.0030154512600894384,0.03484546239230424,-0.023996832756815967,institutional,nn_hedecidedto_608324d5,48,50,50,50,49,50,,50,50,50,50,50,50,48,50,50,50,49,50,,50,50,50,50,50,50,22,"He was written up for the third time this month, so he decided to",0.5769075888128145,0.7196231914352206,0.9004526096939991,1.2683771146387874,0.5064983743056232,0.7828053631434625,,0.5378551329289165,1.2971762442006283,0.5707906734516921,0.7450739228083957,1.0725748517143934,17,38,19,29,9,28,,34,18,31,29,23
0.06122587915069255,0.07509124748549312,0.287331667672416,0.14507103453094006,0.25951774318209087,0.07501042180511897,0.12947166060468174,0.3842675762486156,0.3959916226315561,0.18691184576718678,0.04088449431333763,0.1267196985079606,0.3,0.3625,0.675,0.45,0.6875,0.45,0.775,0.875,0.8,0.7625,0.225,0.35,0.7670493568987204,-0.024601387701708277,0.05842706838438194,-0.0057639307804344675,0.09097676585730996,-0.2397197248285431,-0.00484575536410492,0.0268695920375408,0.21245580637873895,-0.28491491935576607,0.07903146209067158,-0.00887921568846622,0.0042913138738090995,-0.009144939429850174,institutional,nn_manwantedto_6c059700,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,18,"After the police beat him in the cell, the man wanted to",0.552159876299937,0.8054782823275052,0.9722500563725,0.9071136132828949,1.5312746910805657,0.7257636417398091,1.6210798724161701,2.2788357049336456,1.7246217144885947,1.4601873774809817,0.4162925166472994,0.5638824450616381,21,35,25,36,13,25,27,34,15,31,27,25
,0.08203365452725286,0.8516253222390024,0.30234981600586597,,0.15054972149259793,0.18256358270947892,0.04251737992430549,,0.43714902573424386,0.21739073262415642,0.8622838012277148,,0.26249999999999996,0.5625,0.5625,,0.275,0.5249999999999999,0.1625,,0.95,0.6625000000000001,0.375,0.3439760386968252,,-0.04685987094888544,0.14002789736315124,0.12421907311388436,,0.036890794664970805,0.16817584169271882,-0.025710527026275187,,0.43714902573424386,-0.02337508836209705,0.21739073262415642,0.8622838012277148,institutional,nn_surgeryishould_16b74a05,,8,8,8,,8,8,8,8,,8,8,8,,8,8,8,,8,8,8,,8,8,8,8,1,My insurance company is refusing to pay for my surgery. I should,,0.3586262150875668,1.1072576332603286,1.102563465281662,,0.4722290360174212,1.1678455131726777,0.3188605815120472,,3.2440888659989353,1.4988088628415412,1.1796635517342475,,2,4,5,,5,7,2,,7,6,8
,0.0796909948040434,0.33666284308452843,0.18404345405721134,0.014816930721128996,0.048052926354489656,0.04554578528149733,0.10630053218288404,0.09829117270125565,0.02084559570125899,0.16726469083110773,0.18311801385507054,,0.575,0.475,0.4625,0.275,0.2375,0.65,0.36250000000000004,0.4625,0.21250000000000002,0.5625,0.675,0.7809007490436897,,0.014429460665055238,0.01077380867177924,0.03763567985480787,-0.014816930721128996,-0.04321274447068568,-0.010740738706158215,-0.0724522380796011,0.06698023254575647,-0.008249356416862197,0.000354665143581491,0.006686032218879978,-0.04185696189476207,institutional,nn_judgedecidedto_d9fb6c2c,,50,50,50,29,50,17,50,50,50,42,50,50,,50,50,50,29,50,17,50,50,42,50,50,50,25,"It was his third offence, so the judge decided to",,0.9166245236471627,0.9776524232421175,0.8168710861444572,0.5559547052404051,0.4694523042193105,0.8190392125495437,0.7901528029446843,0.7753712801677253,0.3528367150766214,0.7113889199600174,1.4678920103528916,,27,26,30,2,8,7,16,36,13,26,20
,0.06539499676460792,0.259555251139157,0.12283316136422506,,0.08350606645356007,0.028685743329718738,0.08605422887031122,0.10689191767347128,0.07772276933941935,0.08533503639603501,0.2101482279742568,,0.375,0.525,0.525,,0.4875,0.425,0.5625,0.45,0.65,0.625,0.6375,0.8408821624964907,,-0.028806834228437106,0.013988761546305462,0.07280598784559977,,-0.06497935131915766,0.01000251280185227,0.05701689103321872,0.022731489165232266,-0.026444896211732516,0.0004109683475612344,0.03552531102998602,0.0403080986832427,institutional,nn_anddecidedto_29436c71,,50,50,50,,50,46,50,50,50,50,50,50,,50,50,50,,50,46,50,50,50,50,50,50,26,The judge read the charge sheet and decided to,,0.7866278542006471,1.0938692477738041,1.0147066678568988,,0.8409635126909516,0.9810367996350119,0.8761740771476894,1.1692820930965095,1.4337233109904697,0.9389628491456515,1.4330630930601924,,16,27,34,,13,26,34,29,22,29,27
,0.00945130045718956,,,,0.03664157479904062,,0.5217150210663115,0.2811454535076776,0.07224813357613247,,,,0.325,,,,0.275,,0.825,0.825,0.36250000000000004,,,0.9110933799608663,,-0.00781286078459631,,,,-0.02664233183349929,,0.2114191565976391,-0.13413078664623757,0.000560171981310198,-0.019578007970459225,,,institutional,nn_claimhadbeen_41a224e6,,50,,,,50,,50,50,50,50,,,,50,,,,50,,50,50,50,,,50,20,The letter from the benefits agency said that her claim had been,,0.40505940565529364,,,,0.5700082768444249,,2.226483096469812,1.477992176978823,0.786260011984404,,,,14,,,,12,,32,20,26,,
,0.037014997153555274,0.35477988165931706,0.056429684953756,,0.03133285236481831,,0.5045002850052676,0.36622228094920106,,,,,0.25,0.8374999999999999,0.325,,0.3375,,0.85,0.875,,,,0.9139363651299574,,-0.017378262225606345,0.06319375088433477,0.025776946930493594,,-0.011337502632833285,,-0.02692270432682209,0.047258766303931776,,0.0034363991647143946,,,institutional,nn_anddecidedto_98b95298,,50,50,50,,48,,50,50,50,,,,,50,50,50,,48,,50,50,,,,50,26,The insurer reviewed her claim for the operation and decided to,,0.5472578642079843,1.826707817069632,0.7323221572961802,,0.688912130998595,,2.361066705944048,2.241792218271573,,,,,18,28,35,,18,,24,28,,,
