prompt_key,prompt_id,domain,subdomain,language,explicit,in_panel,prompt
0e15bb37be553828,literary_023,other,,en,0,1,"artillery was the nearest thing to that of volcanic shocks and rumblings. Towards evening, a pink"
5f93b8aa075c4ffe,literary_024,other,,en,0,1,as his father used to start it by slipping open a panel beside his army cot
6a0c24759b1045e4,literary_025,other,,en,0,1,astonished: why should a crew already spoiled of all they possessed take it so hardly when
e6d3695b0c591a1b,literary_026,other,,en,0,1,"at least two ""years"". If I wanted to, I could crawl in my hole and pull"
da33ccb99059a959,literary_027,other,,en,0,1,"back close to her and to the others, back into their circle of warmth, and camaraderie;"
1495586170c1bdb3,literary_028,other,,en,0,1,back street and lifted into a police car. The siren began to scream and at first
03cc8b788429d8e6,literary_029,other,,en,0,1,believe their ill-fortune. Nobody had time or pity for these minor characters in the drama; all
3f53212e5f85c234,literary_030,other,,en,0,1,"bidding got to fifty thousand dollars, Trudy said yes. The show was “Inside Journal,” a slash-and-burn"
0eca9df919cc0753,literary_031,other,,en,0,1,"big white bedroom, like I seen one time when I was a little ole boy and"
a73a3b44ed607187,literary_032,other,,en,0,1,change the municipal road signs. Not to mention the letterheads on town documents and stationery. Long
2a8b93dfc137ad6b,literary_033,other,,en,0,1,"conjured up. On these occasions they felt something as Saint Matthew must have felt when, after"
054f2ba14ea6c0e1,literary_034,other,,en,0,1,"countries, and their shapes on the map, had been different. Airstrip One, for instance, had not"
5af26e5ecfc957cd,literary_035,other,,en,0,1,curls of dead grass frozen to the ground and high hard-driven piles of snow the barberry
47cca481d14622cc,literary_036,other,,en,0,1,"death) tugged at my eyelids, I moved my hands slowly over my body, searching it for"
8c5991f2f9020fed,literary_037,other,,en,0,1,"discouragement, but it was a back of stone. Jody could only follow with sore feet and"
1a6f98114d819572,literary_038,other,,en,0,1,dolphin’s skin. The thing hated the dolphin. The woman knew how to love the dolphin by
11eb52c0ad61b992,literary_039,other,,en,0,0,"door, went back to the desk, sat down again, took the .357 from its holster, put"
668f5d40a8eb8811,literary_040,other,,en,0,1,"dropped him out. His feet sank into the hot asphalt of the platform, and in a"
f1922be39b519b06,literary_041,other,,en,0,0,"fact half way up the nave, the Bishop, the Rector and two white-winged assistants were hovering"
985cc8339f8696db,literary_042,other,,en,0,1,"few birds landed nearby, and began pecking at some of the grain and seeds that had"
ec341fcc65a32c4f,literary_043,other,,en,0,1,"for him in every borough. Then he thought of calling Big Tim Sullivan, Fourth Ward leader"
0a2f918108bd0d5c,literary_044,other,,en,0,1,"for his billion constituents, who was David to argue? The teaching, according to the worldwide web"
fccdd803b39013e1,literary_045,other,,en,0,1,"funny and decided I ought to lock the doors. The front door was easy, but the"
dd6f120b54cce452,literary_046,other,,en,0,1,"gossamer breakfast on his lawn, he felt a surge of lust so powerful that he instantly"
33c0d8b6d965153e,literary_047,other,,en,0,0,"had a bottle of redeye that I’d brought from home ... we sat on the grass,"
d433d18ecd114557,literary_048,other,,en,0,1,hair at the back of his head. For a second I thought he had just shaken
2b96d9b749c2631c,literary_049,other,,en,0,1,half then spread to us and it became dark and chill and very damp. The forest
a3a24434f0d32dad,literary_050,other,,en,0,1,he was a married man; and Farrington's heavy dirty eyes leered at the company in token
7ae85a3e8e8b5cf3,literary_051,other,,en,0,1,"head white and bulky in the towel, he made his way out into the rain, leaving"
45db9318e10e80dd,literary_052,other,,en,0,1,highly trained bodies going huh huh huh in their swimsuits like parachute and glider troops swooping
e8c51e0819e8b6bd,literary_053,other,,en,0,1,"his feet up on the stove, his back propped against a battered desk strewn with papers:"
186073f119a5f015,literary_054,other,,en,0,1,"hockey?"" he asked abruptly of Teddy, who was coming up to bully after a goal. ""We"
7ea808a26e52cc55,literary_055,other,,en,0,1,hot for destiny and the street. She turned off the Avenue and walked down a line
f49276ba244e5400,literary_056,other,,en,0,1,human figures that flashed with an odd regularity at the side of the track. But they
88b0796159ca37ea,literary_057,other,,en,0,1,hummed while she tied up her hair. Her son finally slept. The hatches on the tank
0cf136b7e4d15a83,literary_058,other,,en,0,1,"important had come to call. There was a crippled man down there, as spastic in space"
afa481baf8074614,literary_059,other,,en,0,1,"in mortal fear to the treetops. As the fall of the year came on, the moose"
49cf1c7d148c6e11,literary_060,other,,en,0,1,in these modern times. You wanted to think big. He was deeply concerned when he went
75aa9a9669b72dde,literary_061,other,,en,0,1,"in total night around the polished contours of Tia’s BMW over to his ruined car, the"
a1d77742f40cb6c5,literary_062,other,,en,0,1,it over again in ink. It was in connection with these various series of scraps of
90e55e60fb8e5574,literary_063,other,,en,0,1,like me the first time I arrived there. It was always sort of dark in the
ad8db2be41976104,literary_064,other,,en,0,1,made the noise of a sweetheart. Hermes didn’t care one bit. He just warmed up by
49fa5aad5620a87f,literary_065,other,,en,0,1,morning the attack came. The animals were at breakfast when the look-outs came racing in with
70cf3cf2982f55f3,literary_066,other,,en,0,1,neck a faint cloud of smoke hanging in front of a clump of bamboos to my
3320c54f89afd6cf,literary_067,other,,en,0,1,"new image of the world. And all at once Charlotte knew God. Simply, He was that"
180699f66624f6cd,literary_068,other,,en,0,1,of her secret cave and showed him the escape hatches and how she planned to link
d9b9a900d357225a,literary_069,other,,en,0,1,"or ten days and I didn't there transact anything much in the way of business; nevertheless,"
379fe9732a62c2b5,literary_070,other,,en,0,1,paid eight dollars for it a long time ago. It was made heavy to lift back
510c7abde8748a5a,literary_071,other,,en,0,1,protected isolation which such an institution offers in fact suits me quite well. This was granted;
610c135255a58ffa,literary_072,other,,en,0,1,"receive their orders for the week. The skull of old Major, now clean of flesh, had"
4ac0f1445c5e1e6a,literary_073,other,,en,0,1,rollers coming in from the south on to the rocky beach below. The ocean was empty
de2f1381f2ef58dc,literary_074,other,,en,0,1,"room, and her candle, sending its small ray across the landing, drew a scarcely perceptible line"
a4daadb4aa1a8b3b,literary_075,other,,en,0,1,"saloons. Your grandpa has always treated me fine, and I don't like to have you come"
018accc4c5db1dea,literary_076,other,,en,0,1,"she wrote EDISON, and under that she drew the names of DICK TRACY and MUSSOLINI. Then"
dc2a2695ff1873a4,literary_077,other,,en,0,1,sometimes sank. And then a great sadness of contentment seemed to envelop hima joy so fine
a02579f0ffa1d666,literary_078,other,,en,0,1,"spin to the right. He couldn’t be careful enough on that upstroke. Ten times he tried,"
57447fd6bf35d8b3,literary_079,other,,en,0,1,"stopped and peered hard through the scrub could I occasionally glimpse her. When I stopped, so"
a7f52f9216de38e2,literary_080,other,,en,0,1,"suddenly, after a furtive glance, stepped into Albergo Nettuno, a fifty-room boutique hotel just off the"
5bcd667a5155b08b,literary_081,other,,en,0,1,"tell even me. As all know, our report included a tale of a hard ascent -"
b32d8211283ffac7,literary_082,other,,en,0,1,that he must have picked her up and carried her. And now a new confusion came
6b85c17a0e0735f5,literary_083,other,,en,0,1,that he would see that Jeeter was buried in a suit of clothes instead of in
130021a71fc93b0f,literary_084,other,,en,0,1,"the Singapore area. There was a minesite there northwest of the ancient, deserted man-city where the"
e245e20c3527a1b3,literary_085,other,,en,0,1,"the Speedway, Erica decided she did not want to be alone, and would go with him"
2e5fc53d38951160,literary_086,other,,en,0,1,"the metamorphosis that had happened within myself. Now that he had moved on, his absence from"
e4a9687f6d74aae9,literary_087,other,,en,0,1,"the red necktie, and struck. The music soared around him, from the corner of his eye"
a68d61e7e57e6c83,literary_088,other,,en,0,1,the same airfield Ryan had used. An hour later they were in a CIA safe house
dbf603f02907732e,literary_089,other,,en,0,1,"their confidence, and with a considerable measure of success. On more than one occasion he threw"
d29660814d512a2b,literary_090,other,,en,0,1,"them,” Cohn said. “Bring them here.” The fiesta was really started. It kept up day and"
1208f44f099de929,literary_091,other,,en,0,1,there are always the doubts.... Rodney Bayham's eyes took them away. It is very singular that
491282a028ff8076,literary_092,other,,en,0,1,"to keep their satin shoes from the mud. The Bishop had put on his violet vest,"
9e806cb985be0bbd,literary_093,other,,en,0,1,to some extent the helpless fear returned. - But at the time of which we are
c6e55eee55f18989,literary_094,other,,en,0,1,"tonight. E.T. was that magic, and his magic was a science of space so evolved that"
7f1858ba53f412ee,literary_095,other,,en,0,1,"too—the Emperor’s fear. He was a clever boy, young Luke, Vader smiled grimly to himself. He"
0c8a2d16fabc2ccf,literary_096,other,,en,0,1,"vacancy. In the long run, each boot regiment must supply its own share of officers and"
87529f3a2c22f3fb,literary_097,other,,en,0,1,"was within them! Chapter Six Chatham House Institute Of International Relations London Cecil Bradshaw, the dumpy"
29eb3772cdddbd81,literary_098,other,,en,0,1,were waiting for a train—came in and sat down next to me at the counter. They
346bebc2ded4dd3c,literary_099,other,,en,0,1,when called upon to perform a human action which they have learned but not understood. It
ac688ee965d4a682,literary_100,other,,en,0,1,"wind from the sea, always intoxicated Phineas. He was everywhere, he enjoyed himself hugely, he laughed"
6d1811ef29247173,literary_101,other,,en,0,0,chat:The worker felt the company was unfair and decided to
6c9c52bf9dbe90fe,literary_102,other,,en,0,0,think:The worker felt the company was unfair and decided to
9bb9f75bf1045776,m03_C1_indiv_I_absent,labor,,en,0,1,The company has ignored the written objection I filed to the layoff list. I
3c3bf1dca3bf4153,m03_C1_indiv_I_final,labor,,en,0,1,The company has ignored the written objection I filed to the layoff list. I should
ba421eb23bd06705,m03_C1_indiv_I_final_ought,labor,,en,0,1,The company has ignored the written objection I filed to the layoff list. I ought to
a6306f4252f51ee6,m03_C1_indiv_I_medial,labor,,en,0,1,The company has ignored the written objection I filed to the layoff list. I should probably
4d04aa1a49ab6cca,m03_C1_indiv_we_absent,labor,,en,0,1,The company has ignored the written objection my shift partner and I filed to the layoff list. We
e96323d55be2e06a,m03_C1_indiv_we_final,labor,,en,0,1,The company has ignored the written objection my shift partner and I filed to the layoff list. We should
9c01b3d4581a4010,m03_C1_indiv_we_medial,labor,,en,0,1,The company has ignored the written objection my shift partner and I filed to the layoff list. We should probably
253c85698d9cf347,m03_C1_inst_I_absent,labor,,en,0,1,The union keeps contesting a layoff list I have no way to fund around. I
f38b7faab879ab45,m03_C1_inst_I_final,labor,,en,0,1,The union keeps contesting a layoff list I have no way to fund around. I should
442fc6fd3565a7ba,m03_C1_inst_I_final_ought,labor,,en,0,1,The union keeps contesting a layoff list I have no way to fund around. I ought to
a8aa099dafeca965,m03_C1_inst_I_medial,labor,,en,0,1,The union keeps contesting a layoff list I have no way to fund around. I should probably
d905bdb33b44858d,m03_C1_inst_we_absent,labor,,en,0,1,The union keeps contesting a layoff list my co-director and I have no way to fund around. We
3cd56b289804ec2f,m03_C1_inst_we_final,labor,,en,0,1,The union keeps contesting a layoff list my co-director and I have no way to fund around. We should
857bdcd8c8cad709,m03_C1_inst_we_medial,labor,,en,0,1,The union keeps contesting a layoff list my co-director and I have no way to fund around. We should probably
d12d61b9fe306c1b,m03_C2_indiv_I_absent,labor,,en,0,1,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I
8a1fa1a8823c1c37,m03_C2_indiv_I_final,labor,,en,0,1,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should
068b505b2a44740c,m03_C2_indiv_I_final_ought,labor,,en,0,1,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I ought to
d4cfa3c8a17e0ef2,m03_C2_indiv_I_medial,labor,,en,0,1,My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should probably
5b1658d289dbea2f,m03_C2_indiv_we_absent,labor,,en,0,1,My manager keeps presenting the analysis my colleague and I wrote as her own in leadership meetings. We
9321e7b88937680e,m03_C2_indiv_we_final,labor,,en,0,1,My manager keeps presenting the analysis my colleague and I wrote as her own in leadership meetings. We should
723ae831a694c0f9,m03_C2_indiv_we_medial,labor,,en,0,1,My manager keeps presenting the analysis my colleague and I wrote as her own in leadership meetings. We should probably
fb0e1525252c8ba0,m03_C2_inst_I_absent,labor,,en,0,1,My analyst keeps raising the credit question with leadership over a call I stand by. I
dc102c95ffa5bc1a,m03_C2_inst_I_final,labor,,en,0,1,My analyst keeps raising the credit question with leadership over a call I stand by. I should
32fededd88881396,m03_C2_inst_I_final_ought,labor,,en,0,1,My analyst keeps raising the credit question with leadership over a call I stand by. I ought to
cea21098fae6fb70,m03_C2_inst_I_medial,labor,,en,0,1,My analyst keeps raising the credit question with leadership over a call I stand by. I should probably
45f715ca0c4f0a23,m03_C2_inst_we_absent,labor,,en,0,1,My analyst keeps raising the credit question with leadership over a call my co-lead and I stand by. We
bd1d3ca64ed66497,m03_C2_inst_we_final,labor,,en,0,1,My analyst keeps raising the credit question with leadership over a call my co-lead and I stand by. We should
6a3ae4d461b2c7a5,m03_C2_inst_we_medial,labor,,en,0,1,My analyst keeps raising the credit question with leadership over a call my co-lead and I stand by. We should probably
21820762672179af,m03_C3_indiv_I_absent,labor,,en,0,1,"Now that the company has put the health cover I depend on up for a cut, I"
9e02e1401604e396,m03_C3_indiv_I_final,labor,,en,0,1,"Now that the company has put the health cover I depend on up for a cut, I should"
6a3d0a1d876c717c,m03_C3_indiv_I_final_ought,labor,,en,0,1,"Now that the company has put the health cover I depend on up for a cut, I ought to"
7d2449f0033fdfe9,m03_C3_indiv_I_medial,labor,,en,0,1,"Now that the company has put the health cover I depend on up for a cut, I should probably"
e84c58e23cb16269,m03_C3_indiv_we_absent,labor,,en,0,1,"Now that the company has put the health cover my wife and I depend on up for a cut, we"
0fefe3d959d31807,m03_C3_indiv_we_final,labor,,en,0,1,"Now that the company has put the health cover my wife and I depend on up for a cut, we should"
1468ea0cf0788414,m03_C3_indiv_we_medial,labor,,en,0,1,"Now that the company has put the health cover my wife and I depend on up for a cut, we should probably"
6f6d833e08559b8d,m03_C3_inst_I_absent,labor,,en,0,1,"Now that staff are organising against a health cover cut I cannot avoid, I"
d8cfc58258077999,m03_C3_inst_I_final,labor,,en,0,1,"Now that staff are organising against a health cover cut I cannot avoid, I should"
2088e36509f79ef2,m03_C3_inst_I_final_ought,labor,,en,0,1,"Now that staff are organising against a health cover cut I cannot avoid, I ought to"
56dff683ad47d345,m03_C3_inst_I_medial,labor,,en,0,1,"Now that staff are organising against a health cover cut I cannot avoid, I should probably"
28f46f41de7d8399,m03_C3_inst_we_absent,labor,,en,0,1,"Now that staff are organising against a health cover cut my co-trustee and I cannot avoid, we"
a2072fddda85e95a,m03_C3_inst_we_final,labor,,en,0,1,"Now that staff are organising against a health cover cut my co-trustee and I cannot avoid, we should"
52105e75e8187ada,m03_C3_inst_we_medial,labor,,en,0,1,"Now that staff are organising against a health cover cut my co-trustee and I cannot avoid, we should probably"
cd9bccc77dbcbc8b,m03_C4_indiv_I_absent,police,,en,0,1,"After an officer searched the car despite the objection I raised at a routine stop, I"
dc8bd09379cb31ed,m03_C4_indiv_I_final,police,,en,0,1,"After an officer searched the car despite the objection I raised at a routine stop, I should"
629ce58fd0e7c219,m03_C4_indiv_I_final_ought,police,,en,0,1,"After an officer searched the car despite the objection I raised at a routine stop, I ought to"
1773fa274e040f6c,m03_C4_indiv_I_medial,police,,en,0,1,"After an officer searched the car despite the objection I raised at a routine stop, I should probably"
4a167dbf46dc1e28,m03_C4_indiv_we_absent,police,,en,0,1,"After an officer searched the car despite the objection my brother and I raised at a routine stop, we"
a5ad09f1e1768064,m03_C4_indiv_we_final,police,,en,0,1,"After an officer searched the car despite the objection my brother and I raised at a routine stop, we should"
403fe9f1611aade5,m03_C4_indiv_we_medial,police,,en,0,1,"After an officer searched the car despite the objection my brother and I raised at a routine stop, we should probably"
e97c1220dfc9cfa7,m03_C4_inst_I_absent,police,,en,0,1,"After a driver objected to the car search I carried out at a routine stop, I"
c33a079a756cd137,m03_C4_inst_I_final,police,,en,0,1,"After a driver objected to the car search I carried out at a routine stop, I should"
18fa7c26d62fde2e,m03_C4_inst_I_final_ought,police,,en,0,1,"After a driver objected to the car search I carried out at a routine stop, I ought to"
b825d07332f5dbf7,m03_C4_inst_I_medial,police,,en,0,1,"After a driver objected to the car search I carried out at a routine stop, I should probably"
be9611fd8033cd63,m03_C4_inst_we_absent,police,,en,0,1,"After a driver objected to the car search my partner and I carried out at a routine stop, we"
f957a19c3dd0347e,m03_C4_inst_we_final,police,,en,0,1,"After a driver objected to the car search my partner and I carried out at a routine stop, we should"
dcbf458a3160a6c3,m03_C4_inst_we_medial,police,,en,0,1,"After a driver objected to the car search my partner and I carried out at a routine stop, we should probably"
54473b85d01a44b4,m03_N1_indiv_I_absent,labor,,en,0,1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I
5a4dfa229c1cc5a4,m03_N1_indiv_I_final,labor,,en,0,1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should
09d257d4e7b3b8fa,m03_N1_indiv_I_final_ought,labor,,en,0,1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I ought to
22e3e679f010fee5,m03_N1_indiv_I_medial,labor,,en,0,1,The plant manager keeps ignoring the safety complaint I filed about the cutting line. I should probably
7c9af4b5fde67378,m03_N1_indiv_we_absent,labor,,en,0,1,The plant manager keeps ignoring the safety complaint my shift partner and I filed about the cutting line. We
04a520b78179fbca,m03_N1_indiv_we_final,labor,,en,0,1,The plant manager keeps ignoring the safety complaint my shift partner and I filed about the cutting line. We should
e1326ffeacda423b,m03_N1_indiv_we_medial,labor,,en,0,1,The plant manager keeps ignoring the safety complaint my shift partner and I filed about the cutting line. We should probably
4c96badeccc0377d,m03_N1_inst_I_absent,labor,,en,0,1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I
a7f2262028b2b6e1,m03_N1_inst_I_final,labor,,en,0,1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should
927cd1b58d647761,m03_N1_inst_I_final_ought,labor,,en,0,1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I ought to
a9d2f9de9bae3c3d,m03_N1_inst_I_medial,labor,,en,0,1,A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should probably
7902458a62356e71,m03_N1_inst_we_absent,labor,,en,0,1,A line worker keeps filing safety complaints about the cutting line my co-supervisor and I have no budget to rebuild. We
af170ffe696b4162,m03_N1_inst_we_final,labor,,en,0,1,A line worker keeps filing safety complaints about the cutting line my co-supervisor and I have no budget to rebuild. We should
cf1b71c41c6f4b90,m03_N1_inst_we_medial,labor,,en,0,1,A line worker keeps filing safety complaints about the cutting line my co-supervisor and I have no budget to rebuild. We should probably
0100a56a6e398120,m03_N2_indiv_I_absent,housing,,en,0,1,"My landlord keeps putting off the heating repair I have asked for three times, and I"
aa26f597c6d38bf1,m03_N2_indiv_I_final,housing,,en,0,1,"My landlord keeps putting off the heating repair I have asked for three times, and I should"
e88db1eee2943a99,m03_N2_indiv_I_final_ought,housing,,en,0,1,"My landlord keeps putting off the heating repair I have asked for three times, and I ought to"
545d65df6713b37d,m03_N2_indiv_I_medial,housing,,en,0,1,"My landlord keeps putting off the heating repair I have asked for three times, and I should probably"
945ebe1773fabfd5,m03_N2_indiv_we_absent,housing,,en,0,1,"My landlord keeps putting off the heating repair my brother and I have asked for three times, and we"
3c8bb5119e2a0695,m03_N2_indiv_we_final,housing,,en,0,1,"My landlord keeps putting off the heating repair my brother and I have asked for three times, and we should"
94f926d092a68ce6,m03_N2_indiv_we_medial,housing,,en,0,1,"My landlord keeps putting off the heating repair my brother and I have asked for three times, and we should probably"
b96c5ce254b53aeb,m03_N2_inst_I_absent,housing,,en,0,1,"My tenant keeps demanding a heating repair I do not think is urgent, and I"
3e29cecff7a6f9bc,m03_N2_inst_I_final,housing,,en,0,1,"My tenant keeps demanding a heating repair I do not think is urgent, and I should"
3f2bd2eb2de1a8cf,m03_N2_inst_I_final_ought,housing,,en,0,1,"My tenant keeps demanding a heating repair I do not think is urgent, and I ought to"
a0976fb8b67b78b3,m03_N2_inst_I_medial,housing,,en,0,1,"My tenant keeps demanding a heating repair I do not think is urgent, and I should probably"
7fbdddc55d3e608c,m03_N2_inst_we_absent,housing,,en,0,1,"My tenant keeps demanding a heating repair my co-owner and I do not think is urgent, and we"
1c2483b01027f1e6,m03_N2_inst_we_final,housing,,en,0,1,"My tenant keeps demanding a heating repair my co-owner and I do not think is urgent, and we should"
5637f6bd9318d44d,m03_N2_inst_we_medial,housing,,en,0,1,"My tenant keeps demanding a heating repair my co-owner and I do not think is urgent, and we should probably"
c4ae1d4a042f8b93,m03_N3_indiv_I_absent,medical,,en,0,1,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I
1a2f372764b91f12,m03_N3_indiv_I_final,medical,,en,0,1,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should
5b72d938ee7811df,m03_N3_indiv_I_final_ought,medical,,en,0,1,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I ought to
f6b5849c9aa154c0,m03_N3_indiv_I_medial,medical,,en,0,1,The hospital is refusing to cancel a twelve thousand dollar bill I was told would be covered. I should probably
86c7b09c28930256,m03_N3_indiv_we_absent,medical,,en,0,1,The hospital is refusing to cancel a twelve thousand dollar bill my husband and I were told would be covered. We
3732c6ddfca5ce29,m03_N3_indiv_we_final,medical,,en,0,1,The hospital is refusing to cancel a twelve thousand dollar bill my husband and I were told would be covered. We should
e87fb201d4606e4a,m03_N3_indiv_we_medial,medical,,en,0,1,The hospital is refusing to cancel a twelve thousand dollar bill my husband and I were told would be covered. We should probably
c728a6c4045347d7,m03_N3_inst_I_absent,medical,,en,0,1,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I
4e8dfa3da1f5affe,m03_N3_inst_I_final,medical,,en,0,1,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should
974a163caf6896ee,m03_N3_inst_I_final_ought,medical,,en,0,1,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I ought to
048d161117bc900b,m03_N3_inst_I_medial,medical,,en,0,1,A patient is refusing to pay a twelve thousand dollar bill I consider correct. I should probably
36d0a27990ac6184,m03_N3_inst_we_absent,medical,,en,0,1,A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We
b0e4e5c87d496c90,m03_N3_inst_we_final,medical,,en,0,1,A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should
ece5aa3155721ae2,m03_N3_inst_we_medial,medical,,en,0,1,A patient is refusing to pay a twelve thousand dollar bill my colleague and I consider correct. We should probably
372f86f168dff636,m03_N5_indiv_I_absent,benefits,,en,0,1,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I"
4596846a4fab4d94,m03_N5_indiv_I_final,benefits,,en,0,1,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I should"
39e5d520ce142f10,m03_N5_indiv_I_final_ought,benefits,,en,0,1,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I ought to"
5ff4b2ed27727de6,m03_N5_indiv_I_medial,benefits,,en,0,1,"Despite the evidence I sent in, the benefits office is keeping the claim closed. I should probably"
a39dcd578655dae3,m03_N5_indiv_we_absent,benefits,,en,0,1,"Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We"
d14b0547ab81128d,m03_N5_indiv_we_final,benefits,,en,0,1,"Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We should"
aad2e64e499fe01b,m03_N5_indiv_we_medial,benefits,,en,0,1,"Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We should probably"
a744ae0a76560190,m03_N5_inst_I_absent,benefits,,en,0,1,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I"
28790718a7a1c552,m03_N5_inst_I_final,benefits,,en,0,1,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I should"
75257f3aa8031539,m03_N5_inst_I_final_ought,benefits,,en,0,1,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to"
20f4974a1cc2b453,m03_N5_inst_I_medial,benefits,,en,0,1,"Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably"
e3cc66b0136bd633,m03_N5_inst_we_absent,benefits,,en,0,1,"Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We"
5598d26f3abe6452,m03_N5_inst_we_final,benefits,,en,0,1,"Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should"
019ed1da78431280,m03_N5_inst_we_medial,benefits,,en,0,1,"Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should probably"
9cb5e830c4b673ba,m03_N6_indiv_I_absent,civic,,en,0,1,"The council is pushing the highway through despite the objection I filed, and I"
76efafafaecf29da,m03_N6_indiv_I_final,civic,,en,0,1,"The council is pushing the highway through despite the objection I filed, and I should"
1c6a9046a5f54e20,m03_N6_indiv_I_final_ought,civic,,en,0,1,"The council is pushing the highway through despite the objection I filed, and I ought to"
cd4b57d1aecad59e,m03_N6_indiv_I_medial,civic,,en,0,1,"The council is pushing the highway through despite the objection I filed, and I should probably"
bc1789927babd6c1,m03_N6_indiv_we_absent,civic,,en,0,1,"The council is pushing the highway through despite the objection my neighbour and I filed, and we"
cb977a75cb77ed86,m03_N6_indiv_we_final,civic,,en,0,1,"The council is pushing the highway through despite the objection my neighbour and I filed, and we should"
c0793b31a784dd19,m03_N6_indiv_we_medial,civic,,en,0,1,"The council is pushing the highway through despite the objection my neighbour and I filed, and we should probably"
e1b314aab8a84ee8,m03_N6_inst_I_absent,civic,,en,0,1,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I"
2df435565da049f0,m03_N6_inst_I_final,civic,,en,0,1,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I should"
13cb82c9b059d5de,m03_N6_inst_I_final_ought,civic,,en,0,1,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I ought to"
a45b3831518c86f8,m03_N6_inst_I_medial,civic,,en,0,1,"Residents are blocking a highway route I consider settled with protests and lawsuits, and I should probably"
5ac4e2d13bcc1732,m03_N6_inst_we_absent,civic,,en,0,1,"Residents are blocking a highway route my co-planner and I consider settled with protests and lawsuits, and we"
01db98c5d2876e54,m03_N6_inst_we_final,civic,,en,0,1,"Residents are blocking a highway route my co-planner and I consider settled with protests and lawsuits, and we should"
37d4f0a1dd28d0fb,m03_N6_inst_we_medial,civic,,en,0,1,"Residents are blocking a highway route my co-planner and I consider settled with protests and lawsuits, and we should probably"
7ea3c9a44620726d,m03_N7_indiv_I_absent,housing,,en,0,1,"With the rent increase I cannot pay due next month, I"
5bb1b8ff3f604e20,m03_N7_indiv_I_final,housing,,en,0,1,"With the rent increase I cannot pay due next month, I should"
f5c8050e000fbe5f,m03_N7_indiv_I_final_ought,housing,,en,0,1,"With the rent increase I cannot pay due next month, I ought to"
b77b46382c825963,m03_N7_indiv_I_medial,housing,,en,0,1,"With the rent increase I cannot pay due next month, I should probably"
ea685e5dda258dd9,m03_N7_indiv_we_absent,housing,,en,0,1,"With the rent increase my flatmate and I cannot pay due next month, we"
b65638258a4c9f33,m03_N7_indiv_we_final,housing,,en,0,1,"With the rent increase my flatmate and I cannot pay due next month, we should"
8a12eb922dda58bc,m03_N7_indiv_we_medial,housing,,en,0,1,"With the rent increase my flatmate and I cannot pay due next month, we should probably"
84b5a5781a94bf3c,m03_N7_inst_I_absent,housing,,en,0,1,"With the rent increase I consider fair still unpaid, I"
fd9d7759efb3ba50,m03_N7_inst_I_final,housing,,en,0,1,"With the rent increase I consider fair still unpaid, I should"
5f34868aa02497e8,m03_N7_inst_I_final_ought,housing,,en,0,1,"With the rent increase I consider fair still unpaid, I ought to"
b0c7183e00eb919e,m03_N7_inst_I_medial,housing,,en,0,1,"With the rent increase I consider fair still unpaid, I should probably"
a9be9bd386ddebc6,m03_N7_inst_we_absent,housing,,en,0,1,"With the rent increase my co-owner and I consider fair still unpaid, we"
4d5debebe54fc2d7,m03_N7_inst_we_final,housing,,en,0,1,"With the rent increase my co-owner and I consider fair still unpaid, we should"
425761d29b538014,m03_N7_inst_we_medial,housing,,en,0,1,"With the rent increase my co-owner and I consider fair still unpaid, we should probably"
