word	rating_published	sd	n_raters	concreteness_high_is_concrete
豆奶	1.1944440000000001	0.46717700000000001	36	4.404018
恩师	1.7777780000000001	0.86556699999999998	36	3.820684
法院	1.361111	0.63932	36	4.237351
封闭	2.8888889999999998	1.1155470000000001	36	2.709573
苟同	3.8857140000000001	1.022437	35	1.712748
挂钟	1.361111	0.68254899999999996	36	4.237351
棺材	1.2222219999999999	0.48468600000000001	36	4.376240
管道	1.611111	1.0495650000000001	36	3.987351
光圈	2.75	1.0246949999999999	36	2.848462
广义	4.15625	1.0809009999999999	32	1.442212
锅炉	1.5277780000000001	0.77408399999999999	36	4.070684
还有	3.625	1.1288020000000001	32	1.973462
黑客	2.4722219999999999	1.341345	36	3.126240
欢乐	2.8888889999999998	1.304449	36	2.709573
谎言	3.1388889999999998	1.1502239999999999	36	2.459573
贿赂	2.25	1.2507140000000001	36	3.348462
浑蛋	3.1142859999999999	1.2312460000000001	35	2.484176
决定	2.7714289999999999	1.0869740000000001	35	2.827033
卡通	2.2777780000000001	1.0852550000000001	36	3.320684
开枪	1.6	0.77459699999999998	35	3.998462
客人	1.638889	0.72319800000000001	36	3.959573
空中	2.4444439999999998	1.1574469999999999	36	3.154018
拉力	3.1142859999999999	1.2312460000000001	35	2.484176
礼法	3.5277780000000001	1.1584749999999999	36	2.070684
礼堂	1.6666669999999999	0.98561100000000001	36	3.931795
利诱	3.4722219999999999	1.1080509999999999	36	2.126240
连续	3.4571429999999999	1.2209650000000001	35	2.141319
零时	2.1666669999999999	1.253566	36	3.431795
领情	3.2777780000000001	1.13669	36	2.320684
龙门	3.8076919999999999	1.3272299999999999	26	1.790770
沦陷	3.454545	1.1481209999999999	33	2.143917
落泪	1.5833330000000001	0.69178899999999999	36	4.015129
朦胧	3.9444439999999998	0.89265099999999997	36	1.654018
迷惑	3.628571	1.0595699999999999	35	1.969891
绵羊	1.361111	0.68254899999999996	36	4.237351
那年	3.4166669999999999	1.105183	36	2.181795
浓缩	3.1944439999999998	1.0907260000000001	36	2.404018
皮毛	2.2285710000000001	1.031439	35	3.369891
匹夫	3.3142860000000001	1.078436	35	2.284176
票房	2.3611110000000002	1.046157	36	3.237351
评测	2.8333330000000001	1.0555969999999999	36	2.765129
气窗	2.4848479999999999	1.3019510000000001	33	3.113614
千金	2.5428570000000001	1.0939099999999999	35	3.055605
抢夺	2.5833330000000001	1.2507140000000001	36	3.015129
轻视	3.1111110000000002	1.189905	36	2.487351
圈子	3.4571429999999999	1.066684	35	2.141319
泉水	1.4722219999999999	0.69636200000000004	36	4.126240
热力	3.0606059999999999	1.087985	33	2.537856
入选	2.7222219999999999	1.0852550000000001	36	2.876240
鲨鱼	1.285714	0.518563	35	4.312748
上司	1.888889	0.918937	36	3.709573
生还	2.9444439999999998	1.2175959999999999	36	2.654018
圣火	2.6388889999999998	1.3342259999999999	36	2.959573
实在	3.285714	1.25021	35	2.312748
柿子	1.111111	0.39840999999999999	36	4.487351
收支	2.3611110000000002	1.046157	36	3.237351
挑夫	2.0833330000000001	1.204159	36	3.515129
通车	2.285714	1.152272	35	3.312748
退出	2.4705879999999998	1.1608590000000001	34	3.127874
网址	1.7777780000000001	1.1240520000000001	36	3.820684
望见	3.1470590000000001	1.1840440000000001	34	2.451403
蜗牛	1.2571429999999999	0.65721600000000002	35	4.341319
戏弄	3.5555560000000002	1.0540929999999999	36	2.042906
细胞	1.9722219999999999	1.1080509999999999	36	3.626240
下限	3.5	1.0281750000000001	36	2.098462
校友	1.611111	0.72811999999999999	36	3.987351
心病	3.7058819999999999	1.087934	34	1.892580
辛酸	3.4857140000000002	1.2216530000000001	35	2.112748
许愿	3.3055560000000002	1.2832870000000001	36	2.292906
蓄意	3.4857140000000002	1.121224	35	2.112748
漩涡	2.3529409999999999	1.177629	34	3.245521
牙缝	2.0555560000000002	1.169724	36	3.542906
仪式	3.0277780000000001	1.0819589999999999	36	2.570684
疫区	2.5	1.207122	36	3.098462
优化	3.5833330000000001	1.1307389999999999	36	2.015129
有机	3.3636360000000001	1.3185739999999999	33	2.234826
余兴	3.8666670000000001	0.68144499999999997	30	1.731795
渔船	1.2777780000000001	0.45425700000000002	36	4.320684
舆论	3.2777780000000001	1.2560960000000001	36	2.320684
原告	1.6	0.60390900000000003	35	3.998462
宰割	3.2058819999999999	1.1749769999999999	34	2.392580
造成	3.4117649999999999	0.89163300000000001	34	2.186697
樟脑	1.818182	1.1026830000000001	33	3.780280
昭示	3.2058819999999999	0.94642599999999999	34	2.392580
着重	3.5277780000000001	0.87785800000000003	36	2.070684
针对	3.285714	1.0729679999999999	35	2.312748
砧板	1.4117649999999999	0.74336000000000002	34	4.186697
争论	2.8055560000000002	1.0090859999999999	36	2.792906
蒸馏	2.3142860000000001	1.078436	35	3.284176
正方	2.7714289999999999	1.238731	35	2.827033
正规	3	1.2421180000000001	36	2.598462
纸杯	1.3333330000000001	0.67612300000000003	36	4.265129
智能	3.3888889999999998	1.1026659999999999	36	2.209573
钟情	3.5294120000000002	1.0220389999999999	34	2.069050
主人	2	1.0289919999999999	35	3.598462
主意	3.1944439999999998	1.2146589999999999	36	2.404018
主宰	3.1666669999999999	1	36	2.431795
琢磨	3.5277780000000001	1.0819589999999999	36	2.070684
姊妹	1.5555559999999999	0.90851400000000004	36	4.042906
棕榈	1.676471	1.0363279999999999	34	3.921991
最终	3.1875	1.090649	32	2.410962
安心	3.2777780000000001	1.13669	36	2.320684
包揽	3.4166669999999999	0.90632699999999999	36	2.181795
包扎	1.5833330000000001	0.64917499999999995	36	4.015129
弊病	3.5277780000000001	0.94070200000000004	36	2.070684
博士	1.9444440000000001	1.0939950000000001	36	3.654018
餐厅	1.2777780000000001	0.61463599999999996	36	4.320684
残留	3.1666669999999999	1.158817	36	2.431795
耻辱	3.3333330000000001	1.2649109999999999	36	2.265129
抽血	1.5	0.696932	36	4.098462
惆怅	4.1944439999999998	0.74907400000000002	36	1.404018
筹款	2.2222219999999999	0.92924300000000004	36	3.376240
出院	1.7222219999999999	0.74108499999999999	36	3.876240
触电	1.861111	0.89929400000000004	36	3.737351
从前	3.2777780000000001	1.3007930000000001	36	2.320684
打手	2.2058819999999999	0.91384699999999996	34	3.392580
单纯	3.5277780000000001	0.99960300000000002	36	2.070684
登报	1.7714289999999999	0.59831699999999999	35	3.827033
掉头	1.9090910000000001	0.84275	33	3.689371
顶住	2.969697	1.357499	33	2.628765
丢弃	2.6111110000000002	1.1026659999999999	36	2.987351
督促	3.1388889999999998	1.1502239999999999	36	2.459573
笃定	3.5	1.0281750000000001	36	2.098462
儿歌	1.7222219999999999	0.61463599999999996	36	3.876240
发芽	1.9393940000000001	0.93338699999999997	33	3.659068
放宽	3.0857139999999998	0.98133800000000004	35	2.512748
飞弹	2.2352940000000001	1.0747469999999999	34	3.363168
菲薄	3.9714290000000001	0.74698299999999995	35	1.627033
分外	4.0606059999999999	0.74746999999999997	33	1.537856
风景	2.2285710000000001	1.002518	35	3.369891
服饰	1.75	0.96732300000000004	36	3.848462
驸马	1.8055559999999999	0.95077199999999995	36	3.792906
干燥	2.7222219999999999	1.0031699999999999	36	2.876240
钢琴	1.1944440000000001	0.57666300000000004	36	4.404018
跟进	3.3333330000000001	0.95618300000000001	36	2.265129
篝火	1.638889	0.72319800000000001	36	3.959573
古老	3.3611110000000002	1.1502239999999999	36	2.237351
股息	2.6875	1.1760379999999999	32	2.910962
光耀	3.7941180000000001	0.97792000000000001	34	1.804344
棍棒	1.611111	0.72811999999999999	36	3.987351
好久	3.8888889999999998	0.918937	36	1.709573
河床	2.371429	1.262251	35	3.227033
贺礼	2.1111110000000002	0.82037499999999997	36	3.487351
黑发	1.4722219999999999	0.60879799999999995	36	4.126240
红尘	4.1764710000000003	0.79660600000000004	34	1.421991
红叶	1.514286	0.50709300000000002	35	4.084176
鸿沟	3.7714289999999999	1.031439	35	1.827033
怀抱	2.441176	1.1062129999999999	34	3.157286
惶恐	3.8055560000000002	1.0090859999999999	36	1.792906
毁约	2.5833330000000001	0.99642200000000003	36	3.015129
浇灌	2.1714289999999998	1.0427820000000001	35	3.427033
矫正	2.7777780000000001	1.0173099999999999	36	2.820684
结果	2.8888889999999998	1.368582	36	2.709573
近亲	2.3611110000000002	0.83333299999999999	36	3.237351
敬酒	2.0277780000000001	0.84468500000000002	36	3.570684
拘束	3.5714290000000002	1.037126	35	2.027033
局长	1.7428570000000001	1.0100340000000001	35	3.855605
句子	2.0277780000000001	1.055221	36	3.570684
倦怠	3.5833330000000001	1.105183	36	2.015129
空想	3.8888889999999998	1.035865	36	1.709573
控告	2.5555560000000002	0.90851400000000004	36	3.042906
口试	2.3055560000000002	1.0090859999999999	36	3.292906
乐天	3.7647059999999999	1.0747469999999999	34	1.833756
类似	3.6470590000000001	0.91725400000000001	34	1.951403
流氓	2.2222219999999999	1.149189	36	3.376240
漏斗	1.638889	0.79831200000000002	36	3.959573
陆军	1.6	0.77459699999999998	35	3.998462
冒险	3.25	0.99642200000000003	36	2.348462
眉目	2.4444439999999998	0.96937200000000001	36	3.154018
末代	3	1.1114379999999999	35	2.598462
内阁	2.5151520000000001	1.1489450000000001	33	3.083310
逆流	2.8857140000000001	0.90004700000000004	35	2.712748
诺言	3.5	1.183216	36	2.098462
趴下	1.7777780000000001	0.76011700000000004	36	3.820684
庞大	3.0571429999999999	1.1867620000000001	35	2.541319
旁边	2.5294120000000002	0.96091199999999999	34	3.069050
刨冰	1.8333330000000001	0.77459699999999998	36	3.765129
破财	2.9444439999999998	1.119807	36	2.654018
绮丽	3.8333330000000001	0.84515399999999996	36	1.765129
窃听	2.2222219999999999	0.98882599999999998	36	3.376240
燃烧	2.0571429999999999	1.083102	35	3.541319
认识	2.9722219999999999	1.133543	36	2.626240
若干	3.7941180000000001	0.88006200000000001	34	1.804344
色情	2.6857139999999999	1.1316679999999999	35	2.912748
霎时	3.4117649999999999	1.1577839999999999	34	2.186697
胜负	2.4705879999999998	0.99194599999999999	34	3.127874
石灰	1.4166669999999999	0.55420499999999995	36	4.181795
示意	3.1142859999999999	0.93215199999999998	35	2.484176
收条	1.7428570000000001	0.81684000000000001	35	3.855605
手肘	1.4444440000000001	0.60683900000000002	36	4.154018
首航	2.3333330000000001	1.121224	36	3.265129
输入	2.3611110000000002	0.89929400000000004	36	3.237351
水压	2.2222219999999999	1.1240520000000001	36	3.376240
索引	2.5277780000000001	1.4439249999999999	36	3.070684
太极	2.5277780000000001	1.2980449999999999	36	3.070684
唐突	3.6111110000000002	0.96444700000000005	36	1.987351
条件	3.0285709999999999	1.150082	35	2.569891
统计	2.6666669999999999	1.069045	36	2.931795
土气	3.4857140000000002	1.067472	35	2.112748
婉拒	3.3611110000000002	1.099423	36	2.237351
袭击	2.5142859999999998	1.094678	35	3.084176
下棋	1.571429	0.65465399999999996	35	4.027033
现身	2.628571	1.031439	35	2.969891
效用	3.2285710000000001	1.113704	35	2.369891
醒目	3.1111110000000002	1.236996	36	2.487351
性感	3.3611110000000002	1.1502239999999999	36	2.237351
丫头	2.2000000000000002	0.90098	35	3.398462
押送	2.4857140000000002	1.1471560000000001	35	3.112748
炎夏	2.4444439999999998	1.2058059999999999	36	3.154018
钥匙	1.1666669999999999	0.560612	36	4.431795
忧虑	3.6666669999999999	0.86189199999999999	36	1.931795
游泳	1.5277780000000001	0.65404700000000005	36	4.070684
远航	2.8571430000000002	1.1152120000000001	35	2.741319
云海	2.8888889999999998	1.189905	36	2.709573
澡堂	1.361111	0.48713600000000001	36	4.237351
长处	2.9722219999999999	1.055221	36	2.626240
着火	1.8055559999999999	0.78629099999999996	36	3.792906
真迹	2.6388889999999998	1.0184800000000001	36	2.959573
郑重	3.4285709999999998	0.88403200000000004	35	2.169891
之际	4.03125	0.93271599999999999	32	1.567212
知己	3.1111110000000002	1.213679	36	2.487351
质疑	3.342857	1.083102	35	2.255605
中医	1.7222219999999999	0.77868400000000004	36	3.876240
注册	2.4166669999999999	1.0246949999999999	36	3.181795
哀痛	2.9666670000000002	1.376736	30	2.631795
白色	1.6333329999999999	0.92785700000000004	30	3.965129
背弃	3.1724139999999998	1.136064	29	2.426048
本校	1.933333	0.73968	30	3.665129
笨蛋	2.6	1.2757689999999999	30	2.998462
壁虎	1.4	0.93218299999999998	30	4.198462
变化	3.6206900000000002	1.082781	29	1.977772
别称	3	1.082781	30	2.598462
波纹	2.8	1.349329	30	2.798462
草地	1.3	0.46609200000000001	30	4.298462
畅销	3.1	1.2134309999999999	30	2.498462
成亲	1.9666669999999999	0.88991799999999999	30	3.631795
驰骋	3.2	1.063501	30	2.398462
充分	3.733333	0.86834500000000003	30	1.865129
崇拜	3.9333330000000002	0.58329200000000003	30	1.665129
初赛	2.233333	0.97143100000000004	30	3.365129
传颂	3.4666670000000002	0.93710199999999999	30	2.131795
船主	1.566667	0.72793200000000002	30	4.031795
垂柳	1.6	0.89442699999999997	30	3.998462
辞典	1.6666669999999999	0.99423600000000001	30	3.931795
错觉	3.766667	1.072648	30	1.831795
打量	3.233333	1.006302	30	2.365129
大义	3.9333330000000002	1.0148330000000001	30	1.665129
担忧	3.3	1.149213	30	2.298462
岛屿	1.3	0.46609200000000001	30	4.298462
地位	3.6	1.069966	30	1.998462
弟兄	1.8666670000000001	0.97320399999999996	30	3.731795
东方	2.5517240000000001	1.1828000000000001	29	3.046738
董事	2.1071430000000002	0.87514199999999998	28	3.491319
法案	2.3666670000000001	1.159171	30	3.231795
分母	2.2999999999999998	1.3429249999999999	30	3.298462
愤慨	3.233333	1.1943349999999999	30	2.365129
芙蓉	2.2000000000000002	1.349329	30	3.398462
概念	4.0999999999999996	1.1846719999999999	30	1.498462
甘心	3.9	0.71196700000000002	30	1.698462
刚毅	3.5	1.0085839999999999	30	2.098462
古堡	1.4666669999999999	0.57134600000000002	30	4.131795
骨气	3.9333330000000002	1.0148330000000001	30	1.665129
含义	4	0.96362400000000004	29	1.598462
好像	4.2142860000000004	0.994695	28	1.384176
合唱	1.8	0.71438400000000002	30	3.798462
恒星	1.7	0.87690699999999999	30	3.898462
互补	3.6333329999999999	1.0662	30	1.965129
回赠	2.8666670000000001	1.1366419999999999	30	2.731795
昏倒	1.8666670000000001	0.97320399999999996	30	3.731795
火车	1.1333329999999999	0.345746	30	4.465129
记录	2.5333329999999998	1.105888	30	3.065129
间断	3.5517240000000001	0.90971800000000003	29	2.046738
碱性	2.4666670000000002	0.93710199999999999	30	3.131795
交配	2.137931	0.83341500000000002	29	3.460531
教徒	1.9	0.99481399999999998	30	3.698462
井底	2.0333329999999998	1.159171	30	3.565129
居留	2.964286	1.104943	28	2.634176
拒捕	2.1333329999999999	0.97320399999999996	30	3.465129
空心	2.6785709999999998	1.0559730000000001	28	2.919891
里头	3.3571430000000002	1.0615950000000001	28	2.241319
浏览	2.5666669999999998	1.0400039999999999	30	3.031795
掳掠	2.9333330000000002	1.0806549999999999	30	2.665129
露天	2	0.75592899999999996	29	3.598462
履带	2.1785709999999998	1.3067789999999999	28	3.419891
率领	3.137931	1.0597890000000001	29	2.460531
蜜月	2.766667	1.3047219999999999	30	2.831795
名医	2.0333329999999998	0.96430499999999997	30	3.565129
内衣	1.3666670000000001	0.66867500000000002	30	4.231795
孽障	3.6333329999999999	0.99942500000000001	30	1.965129
泡沫	2.5172409999999998	1.2989200000000001	29	3.081221
凭据	2.4666670000000002	1.166585	30	3.131795
漆黑	2.3666670000000001	1.129032	30	3.231795
情侣	1.4666669999999999	0.62880999999999998	30	4.131795
让位	2.9	0.99481399999999998	30	2.698462
日本	1.2	0.484234	30	4.398462
冗员	3.1785709999999998	1.188013	28	2.419891
乳酪	1.3666670000000001	0.55605300000000002	30	4.231795
山沟	1.6333329999999999	0.85028700000000002	30	3.965129
闪亮	3.1	0.99481399999999998	30	2.498462
讪笑	2.8965519999999998	1.080503	29	2.701910
绅士	2.3448280000000001	1.142549	29	3.253634
生意	2.5333329999999998	1.105888	30	3.065129
失去	3.4	1.0034419999999999	30	2.198462
师傅	1.9	0.95952599999999999	30	3.698462
市场	2.8666670000000001	1.4076960000000001	30	2.731795
顺利	3.4	0.93218299999999998	30	2.198462
司法	2.7931029999999999	1.346406	29	2.805359
寺院	1.6	0.85500600000000004	30	3.998462
送行	2.4333330000000002	1.006302	30	3.165129
提拔	3	0.94686400000000004	30	2.598462
天文	2.3333330000000001	0.99423600000000001	30	3.265129
听命	3.2413789999999998	0.98760800000000004	29	2.357083
投身	3.5172409999999998	0.98636000000000001	29	2.081221
秃头	1.37931	0.62185199999999996	29	4.219152
驼背	1.3333330000000001	0.54667200000000005	30	4.265129
王法	3.1	1.2134309999999999	30	2.498462
文武	2.9655170000000002	1.3491470000000001	29	2.632945
问卷	1.6333329999999999	0.85028700000000002	30	3.965129
窝藏	3.1666669999999999	0.98552700000000004	30	2.431795
屋顶	1.4	0.56324200000000002	30	4.198462
无边	4.266667	0.90718699999999997	30	1.331795
献花	2.2413789999999998	0.98760800000000004	29	3.357083
小说	1.8666670000000001	1.105888	30	3.731795
鞋子	1.266667	0.44977600000000001	30	4.331795
写生	2.766667	1.3047219999999999	30	2.831795
薪水	1.8	0.886683	30	3.798462
幸会	3.5666669999999998	0.81720000000000004	30	2.031795
绣花	1.8666670000000001	0.86036599999999996	30	3.731795
询问	2.5333329999999998	1.0416609999999999	30	3.065129
依旧	3.8333330000000001	0.83390799999999998	30	1.765129
已经	3.8333330000000001	0.98552700000000004	30	1.765129
因此	3.6896550000000001	1.0036879999999999	29	1.908807
硬汉	2.4	1.0034419999999999	30	3.198462
邮票	1.3666670000000001	0.80871700000000002	30	4.231795
寓言	3.2068970000000001	1.3726750000000001	29	2.391565
原作	2.2000000000000002	1.2429110000000001	30	3.398462
月薪	1.733333	0.94443299999999997	30	3.865129
杂念	3.8333330000000001	1.053183	30	1.765129
再婚	1.933333	0.86834500000000003	30	3.665129
在逃	2.733333	0.94443299999999997	30	2.865129
榨取	3.3103449999999999	1.105294	29	2.288117
崭新	2.9	1.1551979999999999	30	2.698462
正轨	3.4482759999999999	1.055131	29	2.150186
至今	3.4333330000000002	1.0400039999999999	30	2.165129
仲裁	2.7	1.055364	30	2.898462
烛光	1.8333330000000001	0.83390799999999998	30	3.765129
住址	1.733333	0.98026500000000005	30	3.865129
总务	3.2758620000000001	1.161789	29	2.322600
薄荷	1.766667	0.97143100000000004	30	3.831795
本质	3.766667	1.072648	30	1.831795
笔名	1.9	0.88473599999999997	30	3.698462
并用	3.3333330000000001	0.84418199999999999	30	2.265129
不安	3.5333329999999998	1.105888	30	2.065129
不法	3.5172409999999998	1.021927	29	2.081221
不均	3.766667	0.81720000000000004	30	1.831795
采取	3.3666670000000001	1.0662	30	2.231795
操作	2.6	0.968468	30	2.998462
潮汐	1.8666670000000001	1.008014	30	3.731795
成见	3.4666670000000002	1.074255	30	2.131795
穿透	3.1	1.124952	30	2.498462
簇拥	2.9333330000000002	1.0482610000000001	30	2.665129
存在	3.3333330000000001	1.295439	30	2.265129
代劳	3.1	0.99481399999999998	30	2.498462
代替	2.9	1.124952	30	2.698462
带走	2.3666670000000001	1.033352	30	3.231795
导师	1.4	0.62145499999999998	30	4.198462
祷告	2.9666670000000002	1.0662	30	2.631795
等候	2.733333	1.142693	30	2.865129
掉包	2.3928569999999998	0.99402999999999997	28	3.205605
谍报	2.4666670000000002	1.008014	30	3.131795
钉鞋	1.7241379999999999	1.031523	29	3.874324
短跑	1.5	0.62972399999999995	30	4.098462
多事	3.862069	0.78939999999999999	29	1.736393
发功	3.785714	1.066567	28	1.812748
发音	2.6333329999999999	1.129032	30	2.965129
反悔	3.266667	1.201532	30	2.331795
返航	2.2000000000000002	0.99654600000000004	30	3.398462
饭菜	1.7	0.95231100000000002	30	3.898462
范本	2.2999999999999998	1.263547	30	3.298462
房东	1.3666670000000001	0.55605300000000002	30	4.231795
焚化	2.2999999999999998	1.022168	30	3.298462
蜂鸟	1.3666670000000001	0.80871700000000002	30	4.231795
奉劝	3.266667	1.0148330000000001	30	2.331795
付钱	1.766667	0.77385400000000004	30	3.831795
鼓声	1.8333330000000001	0.79147800000000001	30	3.765129
故事	2.6	1.2757689999999999	30	2.998462
广博	3.9655170000000002	1.209568	29	1.632945
海浪	1.5333330000000001	0.68144499999999997	30	4.065129
好评	2.6333329999999999	1.2726120000000001	30	2.965129
患难	3.3	0.98785699999999999	30	2.298462
浑浊	3.233333	0.97143100000000004	30	2.365129
甲等	3.137931	1.245682	29	2.460531
饺子	1.233333	0.43018299999999998	30	4.365129
教会	1.896552	1.0469280000000001	29	3.701910
借鉴	3.3448280000000001	1.0098039999999999	29	2.253634
经理	1.933333	0.82768200000000003	30	3.665129
警告	2.9	1.0288930000000001	30	2.698462
径赛	2.0344829999999998	0.98135300000000003	29	3.563979
具备	3.8333330000000001	0.94989400000000002	30	1.765129
崛起	3.6333329999999999	1.159171	30	1.965129
苛刻	3.6333329999999999	1.129032	30	1.965129
跨越	3.1666669999999999	1.085431	30	2.431795
困惑	3.8333330000000001	1.085431	30	1.765129
罹难	3.0344829999999998	1.051623	29	2.563979
丽人	2.733333	1.201532	30	2.865129
裂缝	1.896552	0.93902799999999997	29	3.701910
灵气	4.1333330000000004	1.074255	30	1.465129
零食	1.6333329999999999	0.76488999999999996	30	3.965129
留下	2.9333330000000002	1.142693	30	2.665129
硫酸	1.433333	0.72793200000000002	30	4.165129
路牌	1.5	0.57235100000000005	30	4.098462
落入	3.233333	1.006302	30	2.365129
帽子	1.233333	0.43018299999999998	30	4.365129
没落	3.5666669999999998	0.97143100000000004	30	2.031795
面条	1.266667	0.44977600000000001	30	4.331795
民主	4.0999999999999996	0.92288899999999996	30	1.498462
木材	1.566667	0.62606200000000001	30	4.031795
木屐	1.5	0.97379499999999997	30	4.098462
恼恨	3.733333	1.112107	30	1.865129
念旧	3.766667	1.1943349999999999	30	1.831795
捏造	3.6206900000000002	0.90292399999999995	29	1.977772
女友	1.6	0.77013200000000004	30	3.998462
徘徊	3.5333329999999998	1.008014	30	2.065129
配乐	2.233333	1.135124	30	3.365129
评分	2.4	1.0034419999999999	30	3.198462
屏风	1.5333330000000001	0.97320399999999996	30	4.065129
欺诈	3.0333329999999998	1.0662	30	2.565129
奇迹	4	0.98260700000000001	30	1.598462
敲门	1.8	0.76112400000000002	30	3.798462
侵蚀	3.2068970000000001	1.145778	29	2.391565
情感	3.7	1.2905489999999999	30	1.898462
曲率	3.074074	1.3566339999999999	27	2.524388
认领	2.766667	0.93526100000000001	30	2.831795
散心	2.7	1.263547	30	2.898462
山脊	1.6	0.81367599999999995	30	3.998462
商机	3.1	1.0938699999999999	30	2.498462
奢侈	3.4666670000000002	1.195778	30	2.131795
神似	4.3103449999999999	0.80637899999999996	29	1.288117
圣坛	2.4333330000000002	1.2507470000000001	30	3.165129
时钟	1.3333330000000001	0.54667200000000005	30	4.265129
受到	3.9285709999999998	0.978607	28	1.669891
书院	1.5	0.62972399999999995	30	4.098462
舒展	3.3333330000000001	0.88408699999999996	30	2.265129
思维	4.266667	1.0148330000000001	30	1.331795
碎石	1.6896549999999999	0.71231299999999997	29	3.908807
泰文	1.37931	0.56149000000000004	29	4.219152
探戈	1.896552	1.0469280000000001	29	3.701910
同名	2.4482759999999999	1.020721	29	3.150186
囤积	2.8965519999999998	1.144703	29	2.701910
完全	3.8965519999999998	1.144703	29	1.701910
乌鸦	1.1333329999999999	0.345746	30	4.465129
相公	1.5862069999999999	0.62776500000000002	29	4.012255
消灭	3.3666670000000001	1.0662	30	2.231795
校正	3.1	0.95952599999999999	30	2.498462
淹没	2.8333330000000001	1.147211	30	2.765129
义工	1.6333329999999999	0.71839500000000001	30	3.965129
荫凉	2.4333330000000002	1.222866	30	3.165129
音速	2.6666669999999999	1.397864	30	2.931795
饮泣	3.0769229999999999	1.0553889999999999	26	2.521539
印度	1.1666669999999999	0.37904900000000002	30	4.431795
迎战	2.7	1.055364	30	2.898462
云霄	2.3333330000000001	1.124441	30	3.265129
云游	3.5	1.105542	28	2.098462
运输	2.3333330000000001	1.124441	30	3.265129
争气	4.0333329999999998	0.96430499999999997	30	1.565129
重心	2.9333330000000002	0.98026500000000005	30	2.665129
猪脚	1.433333	0.85836000000000001	30	4.165129
转身	2.233333	0.89763400000000004	30	3.365129
转移	3.0333329999999998	1.188547	30	2.565129
撰写	2.733333	1.0148330000000001	30	2.865129
罪证	2.0666669999999998	0.98026500000000005	30	3.531795
扒手	1.5833330000000001	0.82970200000000005	24	4.015129
拜金	3.2916669999999999	1.1601790000000001	24	2.306795
班次	2.375	0.96964799999999995	24	3.223462
悲叹	3.8333330000000001	1.0901400000000001	24	1.765129
补足	3.1304349999999999	1.1403490000000001	23	2.468027
擦伤	1.7083330000000001	0.55003299999999999	24	3.890129
彩虹	1.5416669999999999	0.93153300000000006	24	4.056795
参赛	2.0416669999999999	1.041703	24	3.556795
操守	3.6956519999999999	0.92612499999999998	23	1.902810
超过	3.375	1.0959410000000001	24	2.223462
成全	3.3333330000000001	1.274044	24	2.265129
承蒙	3.9583330000000001	0.75060400000000005	24	1.640129
程序	2.5416669999999999	1.284664	24	3.056795
传统	3.4583330000000001	1.284664	24	2.140129
创新	3.7083330000000001	1.1220779999999999	24	1.890129
粗鲁	2.8260869999999998	1.266785	23	2.772375
存档	2.25	1.1515580000000001	24	3.348462
答复	2.5217390000000002	1.0387740000000001	23	3.076723
当差	2.7083330000000001	1.041703	24	2.890129
点火	1.5416669999999999	0.58823000000000003	24	4.056795
洞房	2.5416669999999999	1.102533	24	3.056795
对应	3.454545	1.1843129999999999	22	2.143917
发展	3.8333330000000001	0.96308700000000003	24	1.765129
翻转	2.4782609999999998	0.94722399999999995	23	3.120201
风光	3.4166669999999999	1.348644	24	2.181795
符号	2.375	1.1349199999999999	24	3.223462
附属	3.1739130000000002	1.029217	23	2.424549
复制	2.6666669999999999	1.167184	24	2.931795
柑橘	1.2083330000000001	0.41485100000000003	24	4.390129
共生	3.7727270000000002	0.97256699999999996	22	1.825735
孤儿	1.5	0.88465199999999999	24	4.098462
管辖	2.7083330000000001	0.95458500000000002	24	2.890129
管用	3.2173910000000001	1.2044060000000001	23	2.381071
归位	3.5652170000000001	1.3082290000000001	23	2.033245
过问	3.2083330000000001	1.0623670000000001	24	2.390129
函授	3.1904759999999999	1.077917	21	2.407986
行规	2.9166669999999999	1.2825470000000001	24	2.681795
好运	3.3043480000000001	1.550214	23	2.294114
后人	2.6086960000000001	1.0330509999999999	23	2.989766
狐狸	1.4583330000000001	0.93153300000000006	24	4.140129
话柄	3	1.2344269999999999	22	2.598462
怀孕	1.3333330000000001	0.56466000000000005	24	4.265129
幻觉	3.9166669999999999	0.97430799999999995	24	1.681795
皇族	2.6086960000000001	1.1961729999999999	23	2.989766
棘手	3.25	1.0320940000000001	24	2.348462
佳绩	2.875	1.1156010000000001	24	2.723462
简报	2.0416669999999999	0.85867300000000002	24	3.556795
见解	3.2173910000000001	1.2044060000000001	23	2.381071
骄横	3.4166669999999999	1.1389039999999999	24	2.181795
今天	1.8333330000000001	1.129319	24	3.765129
进步	2.9166669999999999	1.348644	24	2.681795
晋升	2.5	1.0632189999999999	24	3.098462
竞争	3.2083330000000001	0.93153300000000006	24	2.390129
矩形	1.9166669999999999	1.2128540000000001	24	3.681795
诀窍	3.5	0.83405799999999997	24	2.098462
铠甲	1.6666669999999999	0.86811499999999997	24	3.931795
浪潮	2.9583330000000001	1.334465	24	2.640129
厉鬼	3.6666669999999999	1.0901400000000001	24	1.931795
令牌	1.7916669999999999	0.88362700000000005	24	3.806795
论述	2.9166669999999999	1.2825470000000001	24	2.681795
满月	2.0909089999999999	0.92113199999999995	22	3.507553
内在	3.9583330000000001	1.1220779999999999	24	1.640129
迫害	3.1304349999999999	1.099766	23	2.468027
