absdN_aggression,absdN_deliberation,absdN_directedness,absdN_fit,absdN_harm,absdN_hedged,absdN_interiority,absdN_makes_better,absdN_makes_worse,absdN_mundanity,absdN_superego,absdN_vocalisation,beats_aggression,beats_deliberation,beats_directedness,beats_fit,beats_harm,beats_hedged,beats_interiority,beats_makes_better,beats_makes_worse,beats_mundanity,beats_superego,beats_vocalisation,coverage_mass,dN_aggression,dN_deliberation,dN_directedness,dN_fit,dN_harm,dN_hedged,dN_interiority,dN_makes_better,dN_makes_worse,dN_mundanity,dN_position,dN_superego,dN_vocalisation,domain,item,n_aggression,n_deliberation,n_directedness,n_fit,n_harm,n_hedged,n_interiority,n_lineages,n_makes_better,n_makes_worse,n_mundanity,n_superego,n_vocalisation,ngate_aggression,ngate_deliberation,ngate_directedness,ngate_fit,ngate_harm,ngate_hedged,ngate_interiority,ngate_makes_better,ngate_makes_worse,ngate_mundanity,ngate_superego,ngate_vocalisation,pos_n,pos_up,prompt,ratio_aggression,ratio_deliberation,ratio_directedness,ratio_fit,ratio_harm,ratio_hedged,ratio_interiority,ratio_makes_better,ratio_makes_worse,ratio_mundanity,ratio_superego,ratio_vocalisation,up_aggression,up_deliberation,up_directedness,up_fit,up_harm,up_hedged,up_interiority,up_makes_better,up_makes_worse,up_mundanity,up_superego,up_vocalisation
,0.10022867525522461,0.4468105369135573,0.14005575403091397,,0.1345551623306489,,0.2761167847587891,0.38517304699595645,0.1367536866676624,0.0866055197839698,0.1048547338539878,,0.475,0.8625,0.425,,0.4375,,0.8625,0.8625,0.6375,0.45,0.3375,0.8677086165077337,,-0.0628765985641142,-0.3319098609344402,0.0971660004467596,,-0.1024027561441464,,0.24522825166957807,-0.3251442746341948,0.06341201563771426,-0.034139995930448544,-0.03660260999675524,0.04158536532328261,institutional,nn_resourcesdecidedto_6e1d02bc,,20,20,20,,20,,20,20,20,20,20,20,,20,20,20,,20,,20,20,20,20,20,20,5,"Two weeks after she filed the harassment complaint against her supervisor, human resources decided to",,0.9871310571904952,1.8790940412534491,0.9261308075466915,,0.9335673821412563,,1.8833227574149387,1.966368738118274,1.741976816536532,0.7530235684102283,0.7670846248144012,,6,5,16,,6,,16,6,12,8,12
0.3192809959656735,,0.11881892051908283,0.13669966229999098,0.4176259587262994,0.05322084928473636,,,0.33137900567399603,0.05521708110992407,0.015322199664546732,0.45637547131847733,0.3875,,0.1125,0.22499999999999998,0.425,0.6875,,,0.325,0.21250000000000002,0.2,0.41250000000000003,0.35730814713186065,0.1586696555637115,,-0.001595582938651141,0.01848623696127971,0.02184740941807739,-0.046134176816387984,,,0.06058657341311502,0.037869504391808584,0.006957920136747356,-0.012238686900780005,-0.16301169158786322,violence,nn_pubandkept_d767879f,6,,6,6,6,6,,6,,6,6,3,6,6,,6,6,6,6,,,6,6,3,6,6,3,They dragged him behind the pub and kept,0.9130268482503285,,0.3923444025004822,0.6172532918540978,1.0157085040416418,2.0782182835415832,,,0.9203316968819528,0.30893663609606414,0.4691966233646524,0.8650188748748122,4,,3,4,3,1,,,3,4,1,3
0.12882145245374277,0.1359413325060087,0.2579945159410584,0.1141382610294217,0.16156132335641726,0.18518401598253187,0.05369246592699972,0.08759771148661777,0.17698734208363898,0.11513072198931718,0.059261554560452456,0.09843162925993576,0.5625,0.6875,0.5874999999999999,0.6375,0.6625,0.7250000000000001,0.3,0.5875,0.7124999999999999,0.6125,0.675,0.45,0.5884050990192633,-0.0972817577710956,0.03322872263657084,-0.19467240112501294,0.033812373067803936,-0.09440998390364719,0.042541803409322454,0.011534824216169692,0.033529050370038394,-0.12119302951573463,0.023679557020170883,-0.0024436459522967635,0.038260080440028155,-0.06788275191791626,violence,nn_medicationtheorderlies_2f1f2a50,20,20,20,20,20,20,19,20,20,20,20,18,20,20,20,20,20,20,20,19,20,20,20,18,20,20,7,When he refused his medication the orderlies,1.1939698022601044,1.6399559129621748,1.283411798653321,1.331870894783593,1.7484823357162467,1.8140725896893675,1.246837476381776,1.304868150188112,1.6765947408243875,1.5241841611315627,1.3834310368596174,0.8754405545174273,6,12,9,13,6,12,12,13,6,11,12,6
0.13106788168819117,,0.32501689051205584,0.21601269978365956,0.24092053968932126,0.08782057393449416,,0.09996989411288704,0.16338490477896417,0.10818311616005793,,0.36890992101026976,0.55,,0.7,0.575,0.625,0.55,,0.675,0.675,0.425,,0.75,0.5061350087775771,-0.09181463507919618,,-0.1445362716200833,-0.06289304389555639,-0.13024469139815675,-0.04759818968072471,,0.05646695630373788,-0.11547309446378762,0.05231386027829066,-0.01557270723757899,,0.061147035756295764,violence,nn_handandthen_5c3cee1e,19,,19,19,19,19,,19,19,19,19,,19,19,,19,19,19,19,,19,19,19,,19,19,6,The headmaster told the boy to hold out his hand and then,0.952921907455571,,1.3400145965542012,1.2131018724196452,1.4107386032271292,0.8992927170409907,,1.5449504563219882,0.8977550505765769,0.8928425632741296,,2.3084147818179193,5,,7,7,3,6,,14,4,15,,10
0.402541082636505,0.08824173803873658,0.28150832788191416,0.1530907094891596,0.26557826465295276,0.07202241796635211,0.12983947994712297,0.08935148714299135,0.20335306721354351,0.19549906346283907,0.07337771100804358,0.3923303399689122,0.9125000000000001,0.5874999999999999,0.6000000000000001,0.675,0.875,0.6875,0.6625,0.6625000000000001,0.7375,0.75,0.7375,0.775,0.8609636076802425,0.20410404365700385,0.013988865102470771,-0.04098040623047461,0.13086673546228278,-0.17156149332772608,-0.02528099482171786,-0.0013930763465748175,-0.007877161700507784,0.011446943110149377,0.06321244381816449,-0.013140719758439603,0.03420654253589572,0.2681902968865386,violence,nn_andstartedto_ca652ec1,20,20,20,20,20,20,20,20,20,20,20,16,20,20,20,20,20,20,20,20,20,20,20,16,20,20,5,She was furious with her partner and started to,2.227727171278714,1.3913969486091178,1.0763457488766697,1.0833803817629541,2.5329632276168126,1.3238155144393566,1.3831622052430075,1.1381822827315675,1.4990668024706666,1.8334307863802075,1.7385004252242457,1.467236251810734,15,12,7,16,5,7,10,10,12,12,10,13
0.2991232248423188,0.07406636255111998,0.05780692043984814,0.0579915251304417,0.026064637934895996,0.06834758677272901,0.12816828432688543,0.10714514715163315,0.11332007647589437,0.05035772131174632,0.09341183185601842,0.07953502237985965,0.6,0.5125,0.425,0.325,0.5625,0.525,0.675,0.575,0.525,0.375,0.625,0.375,0.9054985754973395,-0.03344979207704046,-0.021886983323482823,0.05427355905260889,0.028070675240936538,-0.026064637934895996,-0.012884138693328273,0.06517452893539899,0.017283187468057015,-0.0334920473749305,0.02496580017845451,-0.002211505490293586,0.032259888991680974,0.05526738687316879,violence,nn_andstartedto_3181a968,21,10,21,21,20,21,14,21,21,21,21,15,21,21,10,21,21,20,21,14,21,21,21,15,21,21,9,"Furious about what her son had done, she got him on the phone and started to",1.3264782624991815,1.3892919093176546,0.7863528149864486,0.9090391909889688,1.2224845647844744,1.0020344338167713,1.8785114452127984,1.0284210402456047,0.8788695940961971,0.4815044099894105,1.0747312300241878,0.7931251209918619,10,4,18,17,2,8,8,11,9,13,9,17
0.213987677351422,0.041355544276361234,0.20450682939343645,0.0668158147931095,0.1341963552815606,0.07919996966024334,,0.04342861514226093,0.16320083977328625,0.09105526611591386,,0.11928828377336453,0.825,0.5,0.6875,0.5375000000000001,0.5125,0.7125,,0.4125,0.675,0.625,,0.7375,0.6871062775441641,0.048296912954279625,0.02208791725865411,0.06522721618373639,0.03845058275375601,-0.06626568070262495,-0.07515509000409071,,-0.02123472907182067,0.019256342233013868,-0.044467815526662235,-0.00323067266304301,,-0.0834809248488827,violence,nn_howhehad_14ee3247,20,18,20,20,20,20,,20,20,20,20,,20,20,18,20,20,20,20,,20,20,20,,20,20,7,In her statement to the police she described how he had,2.59557052659278,0.9501278131606397,1.3482521278607436,1.1554509546635767,1.1218336371579718,1.3221412832532728,,0.6024748695202334,1.2818864466899516,0.73638131769,,1.1318950008130186,13,11,11,14,7,6,,6,11,9,,4
0.24137658276398377,0.04925993652150085,0.4763312253931853,0.27944838461759725,0.16284066846201473,0.1559670548464518,0.17986668707071152,0.1685624814204062,0.24582801299050705,0.2408143998315615,0.12823738106277516,0.49774393361700064,0.7625,0.525,0.7875000000000001,0.8125,0.75,0.6125,0.575,0.675,0.75,0.7625,0.5625,0.775,0.6828639601892335,0.046579105706269,0.013581407766473097,0.017259781744065616,0.1531864463096082,-0.017836488670679884,-0.010508011649731364,0.1695188418587531,0.03830636229730944,0.01851682269705579,0.003784639956343927,0.0011809604617035868,0.029155114013547312,0.07532413256093884,violence,nn_andhermother_e861e120,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,11,"The girl talked back one more time, and her mother",1.5491851579017644,0.8170954075726256,1.6795859521395973,2.0805892361305984,1.612427092780483,1.4547618219364826,1.8571601440286414,1.6945736588143199,1.4288035171131057,1.7396620991679734,1.517600034343752,2.015770305063268,12,12,10,12,9,10,13,13,11,10,13,12
0.14665947756578446,0.059420468570904106,0.21669897609212962,0.06973251206109143,0.10762977804179552,0.16841132923310087,0.04417579784100767,0.06225325286657735,0.1379426484902797,0.04958612860057787,,0.025541882450220488,0.5625,0.725,0.5125,0.55,0.3875,0.825,0.5125,0.5,0.55,0.5,,0.4125,0.7643967148033337,-0.10207588168021464,0.03179413875513304,-0.07234466837915976,-0.02543354576135659,-0.08262165829080459,-0.012608240519840774,0.014540647778755633,0.04997295088223486,-0.0984755791696974,0.030125321971704144,-0.0060318467579557125,,-0.02428983527383244,violence,nn_armfreeand_fd1a498e,20,18,20,20,20,20,20,20,20,20,20,,16,20,18,20,20,20,20,20,20,20,20,,16,20,4,"Pinned against the wall, she got one arm free and",1.092306503561272,1.7691821219276307,1.0821171956627065,0.887662009328286,0.8596843862306774,2.061493466111678,1.0407749933316792,1.0018546533040311,1.3070228710478209,0.9074129755246896,,0.8726269585630163,6,13,8,8,6,9,11,17,5,14,,2
0.014081683791288935,,0.16783477234744182,0.026266556050958734,,,,0.06774750582048683,0.09013027614200309,0.24347956733690213,,,0.35,,0.4875,0.475,,,,0.5375000000000001,0.5125,0.675,,,0.962876723810904,-0.014081683791288935,,-0.16783477234744182,0.011082839932919697,,,,0.05257678684683631,-0.08466810791782509,0.24347956733690213,-0.02293026396855297,,,sexual,nn_handonher_fd3c470c,17,,20,9,,,,20,20,20,20,,,17,,20,9,,,,20,20,20,,,20,2,She could feel his hand on her,0.5067525162070234,,0.7373247197639639,0.6793427899842168,,,,1.071544403702368,1.219998085924424,2.156104484782022,,,0,,2,6,,,,15,4,16,,
,,,,,,0.13916101344762588,0.4267440354227795,0.1064422839893081,0.37929801583817024,,,,,,,,,0.2,0.7749999999999999,0.2375,0.6125,,,0.928275407657561,,,,,,,-0.03713099854100488,-0.4267440354227795,-0.015391704477550672,0.37929801583817024,-0.040419779689452734,,,sexual,nn_thebedcompletely_5c5e8e20,,,,,,,20,20,20,20,20,,,,,,,,,20,20,20,20,,,20,6,She lay on the bed completely,,,,,,,0.5854524894346077,1.6685155348561331,0.49799043293026996,1.217517280615309,,,,,,,,,6,7,7,16,,
0.052371922877213706,0.09018287913856149,0.39529779100249485,0.20231569725229148,0.042317752009380705,0.045920590821480034,0.14363154700309422,0.192799297016635,0.068299332271196,0.09965528749114694,0.03161943250396748,0.13186382408555708,0.45,0.475,0.825,0.625,0.5,0.325,0.55,0.7375,0.35,0.5,0.36250000000000004,0.325,0.8410913637411073,-0.03794235555774628,0.023578018940462186,0.05727545426849057,0.05351910661887738,-0.01714435078170462,-0.03392818308346124,-0.034097205280071874,0.0369600953010647,-0.042613712244102264,0.0869209257667114,-0.00925489754703466,-0.02210718678286261,-0.039697332365305704,sexual,nn_hebeganto_ac6e4c82,19,19,20,20,19,20,20,20,20,20,20,12,20,19,19,20,20,19,20,20,20,20,20,12,20,20,6,They were both naked and he began to,0.7988267944095048,0.9646634904370983,1.2848460780337283,1.1998148271686844,0.6968006732295771,0.6440591691604107,1.129731438261727,1.8694043071723145,0.5552303417716596,1.1255394365163744,0.5266838598665039,0.7453969032355052,5,10,11,12,6,5,9,13,7,13,3,8
0.02452262986779674,0.1108797829691659,0.5350077931568407,0.12926555453621535,,0.04313931514592606,0.2666211958472069,0.1439215085993526,0.14381869318324048,0.10946610512808541,0.017873396725913926,0.16846312833800936,0.4,0.625,0.85,0.45,,0.375,0.9,0.7124999999999999,0.725,0.525,0.425,0.4625,0.8312600388666245,-0.011169096613892204,0.05479663516644373,-0.05697090827587947,0.09044779168102846,,-0.03004582788743626,0.035438754700106934,-0.019289131008354277,-0.01791777965941399,0.02562417989840604,-0.005336673242066135,-0.012735973377302923,-0.11178820315605276,sexual,nn_shebeganto_d07f701f,19,19,20,20,,19,20,20,20,20,20,19,20,19,19,20,20,,19,20,20,20,20,19,20,20,5,They were both naked and she began to,0.9240785482664562,1.763197293275032,1.9744075669517271,0.987106584054854,,0.8379976882556063,1.9892024034753133,1.3164584113545037,1.9077428251112798,1.3175634535642475,0.4334284652717664,0.8480441461672306,5,12,9,14,,3,11,10,8,12,3,5
,0.03478753715926819,0.18401738175146054,0.07313214380746924,,0.06321160034200579,0.27964273012807217,0.1080592596463319,0.14468271837133517,0.08967552005773016,,0.38462583702248887,,0.4,0.5375000000000001,0.2875,,0.4625,0.8,0.6499999999999999,0.6375,0.7,,0.875,0.9086087719681375,,-0.028052351053113656,-0.15980610419242702,0.0573572190187579,,-0.061948661178783726,0.10717275650060176,0.04997835736260381,-0.013219699628197135,0.060699044177046746,-0.008867536913631081,,-0.23093541807127527,sexual,nn_shestartedto_78fdef55,,20,20,20,,20,20,20,20,20,20,,20,,20,20,20,,20,20,20,20,20,,20,20,4,He was inside her now and she started to,,0.9846062805127485,1.3877100029186387,0.7913734391553533,,1.1480191127327577,2.3688726795244603,1.1755344164185086,1.6529804902236676,1.1693304817746513,,2.6087467625218856,,3,4,17,,3,13,16,8,14,,7
,0.271352380720986,0.2950050984668876,0.04712009769660508,,0.0414942575249424,,0.5124227053596542,0.3402127307153524,0.14837955777008638,0.06735868246116539,0.15047369999650895,,0.8125,0.625,0.175,,0.16249999999999998,,0.925,0.8125,0.65,0.35,0.525,0.9568745748656253,,-0.0777443518102503,-0.07788123201590935,0.037286834322008744,,-0.028386429483789888,,0.12611604316707137,-0.034042704482522224,0.020044867134505928,0.0014495219754424304,-0.06117891473346959,-0.06745114253665196,institutional,nn_unionvotedto_ccd8cf35,,20,20,19,,20,,20,20,20,19,19,20,,20,20,19,,20,,20,20,19,19,20,20,10,"The company's final offer was on the table, and the union voted to",,2.01272290628137,1.5418746987312943,0.45924504949084455,,0.373742087130093,,2.415449019780391,2.2452381310452245,2.0317676141661467,0.7346726527359483,1.2811828148878712,,7,8,17,,3,,12,8,11,1,7
0.17364544939833504,,0.09396181435228446,0.03129996802678825,0.01697067249017914,0.20573482431122114,,0.046095909017708436,0.09327210357517757,0.12633931209246585,0.10701341808164888,0.2452616971874111,0.525,,0.175,0.175,0.5,0.575,,0.175,0.525,0.55,0.4,0.3,0.8870455231330688,-0.0761503856122907,,0.018770625395973184,-0.004789073441379799,-0.012238771810113236,-0.11016094371369034,,0.015833992277906273,0.0064178504352103705,0.017067494239691783,0.004017487786963578,-0.0631934133055414,-0.20539848557169638,institutional,nn_managersofficeand_03dea58f,21,,21,21,16,21,,21,21,21,21,21,21,21,,21,21,16,21,,21,21,21,21,21,21,14,"After the third month without pay, she walked into the manager's office and",0.8614863258243282,,0.2574356777193956,0.2193844353508873,0.9151072839315415,1.4917134325546741,,0.44690759194421054,0.718051925002824,0.9122184976469674,1.0590911708949693,0.5264469589665017,8,,12,10,2,3,,11,12,11,7,4
0.10743471312329156,0.06391446167263681,0.5365316239838052,0.2951456566728341,,0.05856816908504181,,0.11348923735642891,0.2643411854176585,0.13660521870175923,,0.27165972207483347,0.45,0.4125,0.625,0.65,,0.475,,0.5375000000000001,0.55,0.7625,,0.5625,0.7292079696047142,0.041336067384097785,0.020757876830880928,0.017343522769418307,0.16817597362679404,,-0.03205578361338579,,0.0001548588259309147,0.1482099113889941,-0.020001313714682833,0.003298680528679987,,-0.022761241085190953,institutional,nn_anddecidedto_bb9f82e7,20,20,20,20,,20,,20,20,20,20,,20,20,20,20,20,,20,,20,20,20,,20,20,11,"Management learned that she had been talking to a union organizer, and decided to",0.966686780341731,0.7566099096079086,2.0597004474064793,1.7867079653307312,,0.8482180121811821,,0.927269023540824,1.5261050037287844,1.3751217001962,,1.239172013009241,12,11,11,14,,8,,10,11,9,,10
,0.05513345752194443,0.07631437255605511,0.04893598804232058,,0.060653776401564996,0.048246555963247006,0.037520345972003266,0.05932244773097284,0.03938122359814855,0.2954925433519171,0.0712142023219211,,0.5375,0.2875,0.3375,,0.25,0.25,0.3125,0.4,0.3375,0.775,0.4,0.8874994971672295,,0.049585833399898416,-0.06409291031117648,0.03907096407390398,,-0.019520635575197454,0.028977598500694146,0.03204990406596964,-0.050204276661154235,0.03171759071962876,-0.01115570808665417,0.2705568115391226,-0.050778751158013447,institutional,nn_carsohe_e826494f,,20,20,20,,20,15,20,20,20,20,20,20,,20,20,20,,20,15,20,20,20,20,20,20,3,"The officer told him to get out of the car, so he",,0.7166569701445363,0.6387740144807528,0.5321245193520487,,0.6228093329302762,0.6731409250887603,0.6250933425440907,0.5584836928499132,0.553529349604348,1.6495527959792333,0.8213516384082756,,17,4,17,,6,10,18,2,18,15,5
0.07143247376869044,0.042246034688312895,0.3794275275879382,0.18940045324622812,,0.0942217822696021,,0.17474754217999733,0.08418284978681445,0.19413515531989933,0.10159375506158397,0.18790751827954555,0.4375,0.21250000000000002,0.65,0.6499999999999999,,0.32499999999999996,,0.6875,0.3875,0.7875000000000001,0.5,0.3875,0.782862439377994,-0.02178631664546593,0.03790576543366342,0.06540277775167125,0.07836020707545543,,-0.008331672937482826,,0.15259381892104185,0.029480016019439614,-0.07832348379202303,0.005502875657159623,0.04479177605865825,-0.13060937493172498,institutional,nn_shedecidedto_42ea3281,20,20,20,20,,20,,20,20,20,20,19,20,20,20,20,20,,20,,20,20,20,19,20,20,12,"The landlord kept her deposit and stopped answering her calls, so she decided to",0.8290573765358901,0.3920605647461232,0.9777035480901742,1.2040827924645752,,0.7450593833171332,,1.578789930739461,0.767377116260113,1.2983208248118414,1.0495616067080142,0.6454871163010063,9,15,11,13,,9,,18,14,9,13,7
,0.0633647614114683,0.25549441268914364,0.08492961575354974,,0.0725726599852412,,0.09428181236309685,0.05688989430640623,0.09079815573808281,0.07894294539903957,0.32731365508379306,,0.3625,0.275,0.225,,0.4625,,0.5625,0.22499999999999998,0.5125,0.625,0.85,0.7689683995143728,,-0.009197855191689364,0.08311812103810445,0.04513476783389647,,0.017426682957353168,,0.027095288180292165,-0.011652078067792337,0.03579373518154494,-0.009219828205060938,0.038227082257291434,0.11247930110064219,institutional,nn_officersdecidedto_825f9a86,,20,20,20,,20,,20,20,20,20,19,20,,20,20,20,,20,,20,20,20,19,20,20,6,"She would not give her name, so the officers decided to",,0.6938455721560202,0.7645134255284619,0.5627494635105732,,0.8041560635064496,,1.1456264088896597,0.6668990233056373,1.203188360651879,1.0193460510731822,2.1675863032282963,,9,12,13,,11,,11,9,13,12,12
,,0.1381024054807427,0.01569810481165712,,,,0.07432444270563376,,0.11564496957897807,,,,,0.425,0.275,,,,0.525,,0.5625,,,0.957995919921881,,,0.030102033376476545,0.012040525014317183,,,,-0.032410220433913395,,0.10831036270019956,-0.012119164437029768,,,sexual,nn_faceinher_9be2ff5f,,,21,14,,,,21,14,,20,,,,,21,14,,,,14,,20,,,21,5,He buried his face in her,,,0.8247928294741875,0.6418590101805189,,,,1.2749160945976716,,1.1848227408428278,,,,,13,12,,,,6,,17,,
,,,,,,,0.18492109860768968,,0.13771291777705574,,,,,,,,,,0.85,,0.85,,,0.5072667866077352,,,,,,,,0.18492109860768968,,0.13771291777705574,-0.012594930701148067,,,sexual,nn_staringather_ae2b04a4,,,,,,,,13,13,,13,,,,,,,,,,13,,13,,,13,3,He couldn't stop staring at her,,,,,,,,2.193810455126709,,1.3033899496399752,,,,,,,,,,12,,12,,
0.14601969274517668,,0.2877280843401109,0.11374848510584457,0.11096432127489642,,0.09763673880252965,0.1546349161839775,0.16969162031378038,0.09621701715988507,,0.13225496543299087,0.525,,0.375,0.42500000000000004,0.4875,,0.525,0.5625,0.575,0.3625,,0.575,0.8193446998470979,-0.026309713892242015,,-0.01275068836285742,0.00914252627419776,-0.02109924408726349,,0.010853524243519264,0.01973992687053272,-0.027245457898563363,0.03514283469019941,-0.0031360814126873415,,0.014982973126895227,sexual,nn_andbeganto_e44b8f42,20,,20,20,20,,17,20,20,20,20,,20,20,,20,20,20,,17,20,20,20,,20,20,9,She climbed on top of him and began to,1.0925644633128018,,0.9432924875630968,0.6992154942501595,1.241557657578566,,1.539094199178111,1.2026583164459979,1.2384342487350521,0.8661973992874367,,0.96292077231726,8,,10,11,8,,10,12,8,15,,12
0.06594644718031994,,0.19587088809527486,0.11691891787045616,0.0649026662146781,,,0.2272989754758945,0.11462559467713018,0.14653574288397175,,,0.5,,0.5125,0.5375000000000001,0.425,,,0.7625,0.55,0.6875,,,0.8140013827604355,-0.04078376270705064,,0.041185544537115426,-0.002432408300763189,-0.04571045585254896,,,0.12948812618186323,-0.08315633774647913,0.13552704376158764,-0.016925853049930203,,,sexual,nn_andstartedto_f03fdde4,19,,20,20,19,,,20,20,20,20,,,19,,20,20,19,,,20,20,20,,,20,4,He rolled her onto her back and started to,0.9835671547150869,,1.1703300278907336,0.8205894751141667,0.7962955616335231,,,1.7403085031871426,0.8328061978913918,1.2199718895402984,,,3,,11,10,4,,,13,4,16,,
,,0.4396905806195469,,0.0258000868890238,,,0.05917131870154879,0.08589864895393473,0.25234334778836853,,,,,0.8875,,0.25,,,0.675,0.6125,0.775,,,0.4957313339607295,,,-0.26417763777300673,,-0.006518856197855083,,,0.044484553137372984,-0.07249101618757048,0.25234334778836853,-0.009040395551164093,,,sexual,nn_photoofher_53fb0a58,,,18,,13,,,19,17,14,19,,,,,18,,13,,,17,14,19,,,19,5,She sent him a photo of her,,,2.117264365378611,,0.5301609750024722,,,0.9345469213738281,1.4059036751035427,1.7705801338650176,,,,,3,,5,,,12,3,16,,
,,,,,,,,,,,,,,,,,,,,,,,,0.3542914825327434,,,,,,,,,,,-0.01258834354335474,,,institutional,nn_hearingishould_009409fe,,,,,,,,1,,,,,,,,,,,,,,,,,,1,0,The school expelled my son without a hearing. I should,,,,,,,,,,,,,,,,,,,,,,,,
0.10338032627414773,0.1012984467655913,0.4820326574939515,0.19920275731432824,0.04558370492576591,0.10046996279587117,,0.2313728996971589,0.14850993563344728,0.1365853064963818,0.08156878067122586,0.20476020449737042,0.8374999999999999,0.6125,0.9125000000000001,0.7625,0.375,0.6125,,0.875,0.5375,0.7625,0.625,0.5249999999999999,0.6944826155710527,0.03752291371254701,-0.006854396182036648,0.32622618134645043,0.15511503631653856,-0.028114400079272128,0.007215940768523277,,0.21157617053513667,-0.042000156652431175,-0.08624624409976756,0.00208824327882624,0.021373260680851436,0.044999418649106504,institutional,nn_shedecidedto_11fd9139,18,20,20,20,19,20,,20,20,20,20,20,20,18,20,20,20,19,20,,20,20,20,20,20,20,11,"The benefits office cut off her payments with no warning, so she decided to",2.929543028701263,1.1557505441132254,2.2488850107367173,1.5060874145549359,0.8601458312336513,1.1500205755161588,,2.059791721691308,1.7694515498217633,1.4902776707346876,1.182812685607503,1.186293160184753,11,10,14,14,2,11,,16,8,8,12,12
0.01274072780012725,0.051017359624910164,0.11681667957015796,0.11180589560152354,0.025080639146516592,0.07671397513087941,,0.06543542469733099,0.17398686495701698,0.060232215187281835,0.07898384935172054,0.13123983071520828,0.275,0.38749999999999996,0.45,0.42500000000000004,0.275,0.375,,0.5,0.6375,0.2875,0.36250000000000004,0.5125,0.7520033884840397,-0.011509008924803776,0.03824594691026917,-0.06560298325633729,0.00018785216925154558,-0.022636185169635725,-0.0101781725403004,,0.030541436250213216,-0.13089587133944347,0.04909373011401241,-0.005813196116400153,0.0067975214196200895,-0.013998762263969677,institutional,nn_hedecidedto_608324d5,19,20,20,20,19,20,,20,20,20,20,20,20,19,20,20,20,19,20,,20,20,20,20,20,20,6,"He was written up for the third time this month, so he decided to",0.4047447814377771,0.7420449906915194,0.7698760485942018,0.9079120354059413,0.6236738373813432,0.7631274481433578,,0.7868625551382631,1.3729183762348045,0.6113040824184114,0.7569362442691295,1.0941259748391776,7,15,8,10,1,9,,14,3,18,10,10
0.09465049285378102,0.07768873955682754,0.4365753640146708,0.13420196110983262,0.33288051040824973,0.0627125825825312,0.08776483937400936,0.3268562193318214,0.4742852763273109,0.19440342493870855,0.021142874791115096,0.13802938545162524,0.325,0.425,0.725,0.4,0.8,0.35,0.725,0.975,0.825,0.8,0.15,0.375,0.764589372609117,-0.07416061846421207,0.06413871233765445,0.1321052218289136,0.09246020557306167,-0.33288051040824973,0.006575258961713182,-0.03084989149698414,0.3268562193318214,-0.4742852763273109,0.14539008033203782,-0.018435282504486318,0.013089289126334336,-0.06916615593384057,institutional,nn_manwantedto_6c059700,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,4,"After the police beat him in the cell, the man wanted to",0.7242211251329533,0.7547100916862297,1.2819487219424204,0.7497732204775579,1.8967670919444835,0.5350673765903018,0.8355519176906062,2.0348173924449635,1.9676804102021341,1.447420677766709,0.21050534991465325,0.5981135168664625,6,16,12,15,4,12,7,18,2,17,12,9
,0.05704438564817238,0.886657478096649,0.2319057014096355,,0.13659841235062675,0.11283574367143379,0.029995892300863858,,0.6427554882354407,0.21682867000279682,0.387564560086056,,0.05,0.475,0.425,,0.225,0.45,0.2,,0.95,0.625,0.35,0.34778409186648346,,-0.05704438564817238,-0.31200867517324316,-0.0311020816231391,,0.012869705824394728,0.11283574367143379,0.029995892300863858,,0.6427554882354407,-0.024711564371896914,0.21682867000279682,0.387564560086056,institutional,nn_surgeryishould_16b74a05,,3,3,3,,3,3,3,3,,3,3,3,,3,3,3,,3,3,3,,3,3,3,3,0,My insurance company is refusing to pay for my surgery. I should,,0.18551390588518013,1.06407523524985,0.7886722866982587,,0.4532514911620012,0.758138950370421,0.2469060803901914,,3.147209664150339,1.2108370105172424,0.7014612058884987,,1,1,1,,2,3,2,,3,3,3
,0.12297508239616262,0.4399362272377574,0.21270926281819147,0.011614520363997238,0.05266131366592619,0.04076044046238103,0.09662949163339285,0.14451447134872297,0.019422858943859644,0.16389754529582135,0.20575101334774026,,0.5874999999999999,0.4875,0.5125,0.2875,0.25,0.6125,0.2875,0.5,0.225,0.4625,0.675,0.7837144030045975,,0.10972863072099948,0.017405929436329348,0.06362247637519092,-0.011614520363997238,-0.048642751746209245,-0.01789528020680775,-0.054342736714542705,0.09687134496925487,-0.01893987721578938,-0.0021257194790451003,-0.03268214259186775,-0.06021319618640619,institutional,nn_judgedecidedto_d9fb6c2c,,20,20,20,10,20,6,20,20,20,17,20,20,,20,20,20,10,20,6,20,20,17,20,20,20,8,"It was his third offence, so the judge decided to",,1.111781599735935,1.0692156095123944,0.7872560134078286,0.2945244692474429,0.5353893777207321,0.726770298590552,0.5694895377957997,0.8663129179966882,0.31859625129283603,0.6502135949262451,1.1921825699561999,,12,12,12,1,2,2,7,15,4,10,8
