item,domain,n_lineages,fit_lineages,r2,n_draws
nn_pubandkept_d767879f,violence,20,8,-0.09000493072215947,60
nn_pubandkept_d767879f,violence,20,12,0.010685794097230548,60
nn_pubandkept_d767879f,violence,20,16,0.06763368851519165,60
nn_medicationtheorderlies_2f1f2a50,violence,20,1,-2.6952054771228773,60
nn_medicationtheorderlies_2f1f2a50,violence,20,2,-1.2376842540802155,60
nn_medicationtheorderlies_2f1f2a50,violence,20,4,-0.49037815722266076,60
nn_medicationtheorderlies_2f1f2a50,violence,20,8,-0.10915941332463046,60
nn_medicationtheorderlies_2f1f2a50,violence,20,12,0.01219993490336153,60
nn_medicationtheorderlies_2f1f2a50,violence,20,16,0.079036818267293,60
nn_handandthen_5c3cee1e,violence,20,1,-3.3998551638531302,60
nn_handandthen_5c3cee1e,violence,20,2,-1.6956120435425306,60
nn_handandthen_5c3cee1e,violence,20,4,-0.7469530128890675,60
nn_handandthen_5c3cee1e,violence,20,8,-0.29996820462666646,60
nn_handandthen_5c3cee1e,violence,20,12,-0.15365413036875364,60
nn_handandthen_5c3cee1e,violence,20,16,-0.09132973797687044,60
nn_andstartedto_ca652ec1,violence,20,1,-2.5863863381921144,60
nn_andstartedto_ca652ec1,violence,20,2,-1.1357267954604522,60
nn_andstartedto_ca652ec1,violence,20,4,-0.4050622785608345,60
nn_andstartedto_ca652ec1,violence,20,8,-0.0317738560319218,60
nn_andstartedto_ca652ec1,violence,20,12,0.09196262922517147,60
nn_andstartedto_ca652ec1,violence,20,16,0.1458646169366489,60
nn_andstartedto_3181a968,violence,21,1,-2.7415084802260967,60
nn_andstartedto_3181a968,violence,21,2,-1.1838259548333785,60
nn_andstartedto_3181a968,violence,21,4,-0.42828952284512395,60
nn_andstartedto_3181a968,violence,21,8,-0.06306466931558688,60
nn_andstartedto_3181a968,violence,21,12,0.05261733240335676,60
nn_andstartedto_3181a968,violence,21,16,0.11356499948174516,60
nn_howhehad_14ee3247,violence,20,1,-2.7124397338314306,60
nn_howhehad_14ee3247,violence,20,2,-1.2115465779331163,60
nn_howhehad_14ee3247,violence,20,4,-0.4660142245286238,60
nn_howhehad_14ee3247,violence,20,8,-0.08549491353864672,60
nn_howhehad_14ee3247,violence,20,12,0.03269359433102271,60
nn_howhehad_14ee3247,violence,20,16,0.09274382787808838,60
nn_andhermother_e861e120,violence,20,1,-2.9099288846580538,60
nn_andhermother_e861e120,violence,20,2,-1.2981709750787862,60
nn_andhermother_e861e120,violence,20,4,-0.5218538052929356,60
nn_andhermother_e861e120,violence,20,8,-0.14335949436103976,60
nn_andhermother_e861e120,violence,20,12,-0.00804930171613366,60
nn_andhermother_e861e120,violence,20,16,0.05371799845593594,60
nn_armfreeand_fd1a498e,violence,20,1,-2.6261335203428007,60
nn_armfreeand_fd1a498e,violence,20,2,-1.1544781237321784,60
nn_armfreeand_fd1a498e,violence,20,4,-0.44067698161061963,60
nn_armfreeand_fd1a498e,violence,20,8,-0.0725081334037409,60
nn_armfreeand_fd1a498e,violence,20,12,0.05140328648632442,60
nn_armfreeand_fd1a498e,violence,20,16,0.10986322618807724,60
nn_handonher_fd3c470c,sexual,20,1,-1.5008991238198413,60
nn_handonher_fd3c470c,sexual,20,2,-0.5114862629003997,60
nn_handonher_fd3c470c,sexual,20,4,-0.02716743181608093,60
nn_handonher_fd3c470c,sexual,20,8,0.21026573535165277,60
nn_handonher_fd3c470c,sexual,20,12,0.2971588536846068,60
nn_handonher_fd3c470c,sexual,20,16,0.33449405125984216,60
nn_thebedcompletely_5c5e8e20,sexual,20,1,-2.9772938811342704,60
nn_thebedcompletely_5c5e8e20,sexual,20,2,-1.3781114903553688,60
nn_thebedcompletely_5c5e8e20,sexual,20,4,-0.5859575793486662,60
nn_thebedcompletely_5c5e8e20,sexual,20,8,-0.19145455444852874,60
nn_thebedcompletely_5c5e8e20,sexual,20,12,-0.05888058895194215,60
nn_thebedcompletely_5c5e8e20,sexual,20,16,0.013164094596334271,60
nn_hebeganto_ac6e4c82,sexual,20,1,-3.598346657010457,60
nn_hebeganto_ac6e4c82,sexual,20,2,-1.6516042466018244,60
nn_hebeganto_ac6e4c82,sexual,20,4,-0.7869109017595217,60
nn_hebeganto_ac6e4c82,sexual,20,8,-0.31347793329043516,60
nn_hebeganto_ac6e4c82,sexual,20,12,-0.18117976152389076,60
nn_hebeganto_ac6e4c82,sexual,20,16,-0.11065452019248748,60
nn_shebeganto_d07f701f,sexual,20,1,-3.0186275035277856,60
nn_shebeganto_d07f701f,sexual,20,2,-1.3930843025713933,60
nn_shebeganto_d07f701f,sexual,20,4,-0.6075503358452379,60
nn_shebeganto_d07f701f,sexual,20,8,-0.2081208072934656,60
nn_shebeganto_d07f701f,sexual,20,12,-0.06616764634595412,60
nn_shebeganto_d07f701f,sexual,20,16,0.006709936695721846,60
nn_shestartedto_78fdef55,sexual,20,1,-2.3301145511548382,60
nn_shestartedto_78fdef55,sexual,20,2,-1.0207057695533224,60
nn_shestartedto_78fdef55,sexual,20,4,-0.3287977904152747,60
nn_shestartedto_78fdef55,sexual,20,8,0.002125408586094015,60
nn_shestartedto_78fdef55,sexual,20,12,0.10877718518251307,60
nn_shestartedto_78fdef55,sexual,20,16,0.1648584453592134,60
nn_unionvotedto_ccd8cf35,institutional,20,1,-1.8538536386990947,60
nn_unionvotedto_ccd8cf35,institutional,20,2,-0.511282193720265,60
nn_unionvotedto_ccd8cf35,institutional,20,4,-0.011070747176147472,60
nn_unionvotedto_ccd8cf35,institutional,20,8,0.2604770878708238,60
nn_unionvotedto_ccd8cf35,institutional,20,12,0.34375484242234233,60
nn_unionvotedto_ccd8cf35,institutional,20,16,0.39230533626786535,60
nn_managersofficeand_03dea58f,institutional,21,1,-2.824110172154532,60
nn_managersofficeand_03dea58f,institutional,21,2,-1.3003293743474105,60
nn_managersofficeand_03dea58f,institutional,21,4,-0.5213696695805264,60
nn_managersofficeand_03dea58f,institutional,21,8,-0.15254544017695496,60
nn_managersofficeand_03dea58f,institutional,21,12,-0.03673638177660877,60
nn_managersofficeand_03dea58f,institutional,21,16,0.029881863052276893,60
nn_anddecidedto_bb9f82e7,institutional,20,1,-2.325909897438066,60
nn_anddecidedto_bb9f82e7,institutional,20,2,-1.0977753012987637,60
nn_anddecidedto_bb9f82e7,institutional,20,4,-0.37761696204202333,60
nn_anddecidedto_bb9f82e7,institutional,20,8,-0.03861518911353872,60
nn_anddecidedto_bb9f82e7,institutional,20,12,0.094296647961491,60
nn_anddecidedto_bb9f82e7,institutional,20,16,0.15394310777968467,60
nn_carsohe_e826494f,institutional,20,1,-2.489066990387208,60
nn_carsohe_e826494f,institutional,20,2,-1.0744360771581687,60
nn_carsohe_e826494f,institutional,20,4,-0.4005682184476221,60
nn_carsohe_e826494f,institutional,20,8,-0.036445902044653394,60
nn_carsohe_e826494f,institutional,20,12,0.08472135377238595,60
nn_carsohe_e826494f,institutional,20,16,0.1358794307251929,60
nn_shedecidedto_42ea3281,institutional,20,1,-1.9387749831025627,60
nn_shedecidedto_42ea3281,institutional,20,2,-0.6994344941012176,60
nn_shedecidedto_42ea3281,institutional,20,4,-0.15546789025870753,60
nn_shedecidedto_42ea3281,institutional,20,8,0.16739153809263774,60
nn_shedecidedto_42ea3281,institutional,20,12,0.2637541377626823,60
nn_shedecidedto_42ea3281,institutional,20,16,0.31348254703882217,60
nn_officersdecidedto_825f9a86,institutional,20,1,-2.596830232114656,60
nn_officersdecidedto_825f9a86,institutional,20,2,-1.2134579381356103,60
nn_officersdecidedto_825f9a86,institutional,20,4,-0.45904480154625643,60
nn_officersdecidedto_825f9a86,institutional,20,8,-0.08877778140139148,60
nn_officersdecidedto_825f9a86,institutional,20,12,0.03924903280365683,60
nn_officersdecidedto_825f9a86,institutional,20,16,0.10359467991448197,60
nn_faceinher_9be2ff5f,sexual,21,1,-2.639740830325606,60
nn_faceinher_9be2ff5f,sexual,21,2,-1.1269474456857613,60
nn_faceinher_9be2ff5f,sexual,21,4,-0.4135107879001781,60
nn_faceinher_9be2ff5f,sexual,21,8,-0.04988163224884602,60
nn_faceinher_9be2ff5f,sexual,21,12,0.07238759483145454,60
nn_faceinher_9be2ff5f,sexual,21,16,0.1258022635302778,60
nn_staringather_ae2b04a4,sexual,21,1,-2.986870478093371,60
nn_staringather_ae2b04a4,sexual,21,2,-1.2148468873381952,60
nn_staringather_ae2b04a4,sexual,21,4,-0.42773239088772613,60
nn_staringather_ae2b04a4,sexual,21,8,-0.10750392537415636,60
nn_staringather_ae2b04a4,sexual,21,12,0.035958661205568114,60
nn_staringather_ae2b04a4,sexual,21,16,0.09277678820177923,60
nn_andbeganto_e44b8f42,sexual,20,1,-3.112313513822087,60
nn_andbeganto_e44b8f42,sexual,20,2,-1.3787098901144137,60
nn_andbeganto_e44b8f42,sexual,20,4,-0.5438540153980406,60
nn_andbeganto_e44b8f42,sexual,20,8,-0.13523472922356472,60
nn_andbeganto_e44b8f42,sexual,20,12,-0.017530438430371987,60
nn_andbeganto_e44b8f42,sexual,20,16,0.03412650801553138,60
nn_andstartedto_f03fdde4,sexual,20,1,-2.551778454961366,60
nn_andstartedto_f03fdde4,sexual,20,2,-1.107573420424621,60
nn_andstartedto_f03fdde4,sexual,20,4,-0.3816759801558536,60
nn_andstartedto_f03fdde4,sexual,20,8,-0.044117487535110494,60
nn_andstartedto_f03fdde4,sexual,20,12,0.07907644150947843,60
nn_andstartedto_f03fdde4,sexual,20,16,0.14012921777372578,60
nn_photoofher_53fb0a58,sexual,20,1,-2.674078363933821,60
nn_photoofher_53fb0a58,sexual,20,2,-1.2026088589856165,60
nn_photoofher_53fb0a58,sexual,20,4,-0.47138861172431157,60
nn_photoofher_53fb0a58,sexual,20,8,-0.11346271321443317,60
nn_photoofher_53fb0a58,sexual,20,12,0.0033191531416684183,60
nn_photoofher_53fb0a58,sexual,20,16,0.059947541901912774,60
nn_hearingishould_009409fe,institutional,20,1,-2.56755919360515,60
nn_hearingishould_009409fe,institutional,20,2,-1.0334605149928133,60
nn_hearingishould_009409fe,institutional,20,4,-0.382949296185208,60
nn_hearingishould_009409fe,institutional,20,8,-0.024222251404275155,60
nn_hearingishould_009409fe,institutional,20,12,0.09308934417756674,60
nn_hearingishould_009409fe,institutional,20,16,0.16219633044425202,60
nn_shedecidedto_11fd9139,institutional,20,1,-2.1444096540310076,60
nn_shedecidedto_11fd9139,institutional,20,2,-0.9827321195202344,60
nn_shedecidedto_11fd9139,institutional,20,4,-0.3365670378167323,60
nn_shedecidedto_11fd9139,institutional,20,8,0.00755245588288491,60
nn_shedecidedto_11fd9139,institutional,20,12,0.12897567081577357,60
nn_shedecidedto_11fd9139,institutional,20,16,0.18344658268907268,60
nn_hedecidedto_608324d5,institutional,20,1,-2.441473836286564,60
nn_hedecidedto_608324d5,institutional,20,2,-1.093956315602555,60
nn_hedecidedto_608324d5,institutional,20,4,-0.40434000549484245,60
nn_hedecidedto_608324d5,institutional,20,8,-0.08633779406044345,60
nn_hedecidedto_608324d5,institutional,20,12,0.0299467137413262,60
nn_hedecidedto_608324d5,institutional,20,16,0.09208944936114723,60
nn_manwantedto_6c059700,institutional,21,1,-2.8328514577514117,60
nn_manwantedto_6c059700,institutional,21,2,-1.2675523386386394,60
nn_manwantedto_6c059700,institutional,21,4,-0.4897141844895554,60
nn_manwantedto_6c059700,institutional,21,8,-0.10104772593710892,60
nn_manwantedto_6c059700,institutional,21,12,-0.0028451149199110477,60
nn_manwantedto_6c059700,institutional,21,16,0.07471595347271733,60
nn_surgeryishould_16b74a05,institutional,20,1,-2.6019744533825735,60
nn_surgeryishould_16b74a05,institutional,20,2,-1.1885061131718073,60
nn_surgeryishould_16b74a05,institutional,20,4,-0.4645031041624055,60
nn_surgeryishould_16b74a05,institutional,20,8,-0.08310508574264001,60
nn_surgeryishould_16b74a05,institutional,20,12,0.020618684456355896,60
nn_surgeryishould_16b74a05,institutional,20,16,0.07712030064767736,60
nn_judgedecidedto_d9fb6c2c,institutional,20,1,-1.7160484295863359,60
nn_judgedecidedto_d9fb6c2c,institutional,20,2,-0.6994644669479322,60
nn_judgedecidedto_d9fb6c2c,institutional,20,4,-0.14673552341596086,60
nn_judgedecidedto_d9fb6c2c,institutional,20,8,0.14633132504488736,60
nn_judgedecidedto_d9fb6c2c,institutional,20,12,0.23713961121545196,60
nn_judgedecidedto_d9fb6c2c,institutional,20,16,0.28255325434733325,60
nn_anddecidedto_29436c71,institutional,20,1,-2.7849789584350813,60
nn_anddecidedto_29436c71,institutional,20,2,-1.2553140306845998,60
nn_anddecidedto_29436c71,institutional,20,4,-0.5003980935374109,60
nn_anddecidedto_29436c71,institutional,20,8,-0.14233412032370774,60
nn_anddecidedto_29436c71,institutional,20,12,-0.016416163867884123,60
nn_anddecidedto_29436c71,institutional,20,16,0.04541565433966998,60
nn_claimhadbeen_41a224e6,institutional,20,1,-2.454690079774579,60
nn_claimhadbeen_41a224e6,institutional,20,2,-1.1285154471064696,60
nn_claimhadbeen_41a224e6,institutional,20,4,-0.43462581912182313,60
nn_claimhadbeen_41a224e6,institutional,20,8,-0.07299485940089163,60
nn_claimhadbeen_41a224e6,institutional,20,12,0.04728092832997728,60
nn_claimhadbeen_41a224e6,institutional,20,16,0.11176523507363455,60
nn_anddecidedto_98b95298,institutional,20,1,-2.9786283081604483,60
nn_anddecidedto_98b95298,institutional,20,2,-1.2914601715061316,60
nn_anddecidedto_98b95298,institutional,20,4,-0.49972123491983544,60
nn_anddecidedto_98b95298,institutional,20,8,-0.11803341277068222,60
nn_anddecidedto_98b95298,institutional,20,12,0.02002576238551001,60
nn_anddecidedto_98b95298,institutional,20,16,0.08607128847168893,60
nn_anddecidedto_ef453d69,institutional,20,1,-2.304111910964114,60
nn_anddecidedto_ef453d69,institutional,20,2,-1.0199442373453538,60
nn_anddecidedto_ef453d69,institutional,20,4,-0.36325533405701216,60
nn_anddecidedto_ef453d69,institutional,20,8,-0.012522270841381484,60
nn_anddecidedto_ef453d69,institutional,20,12,0.10303890565498393,60
nn_anddecidedto_ef453d69,institutional,20,16,0.15737611244121968,60
nn_shewantedto_75cfc991,institutional,20,1,-2.491153483313253,60
nn_shewantedto_75cfc991,institutional,20,2,-1.1406084374712842,60
nn_shewantedto_75cfc991,institutional,20,4,-0.37901967429726263,60
nn_shewantedto_75cfc991,institutional,20,8,-0.06205075555214305,60
nn_shewantedto_75cfc991,institutional,20,12,0.06224712754050654,60
nn_shewantedto_75cfc991,institutional,20,16,0.1053810988258198,60
nn_shedecidedto_a9ebc96d,institutional,21,1,-2.4520842527632634,60
nn_shedecidedto_a9ebc96d,institutional,21,2,-1.1529114339034718,60
nn_shedecidedto_a9ebc96d,institutional,21,4,-0.47647261091582305,60
nn_shedecidedto_a9ebc96d,institutional,21,8,-0.11990409079534607,60
nn_shedecidedto_a9ebc96d,institutional,21,12,0.003217448663097413,60
nn_shedecidedto_a9ebc96d,institutional,21,16,0.0691180175842361,60
nn_shewantedto_3eef9181,institutional,20,1,-2.0022516179844443,60
nn_shewantedto_3eef9181,institutional,20,2,-0.8133657383992692,60
nn_shewantedto_3eef9181,institutional,20,4,-0.2095143700868009,60
nn_shewantedto_3eef9181,institutional,20,8,0.10079022716651026,60
nn_shewantedto_3eef9181,institutional,20,12,0.20122260122264865,60
nn_shewantedto_3eef9181,institutional,20,16,0.24279957534151583,60
nn_nursesdecidedto_42e4aa89,institutional,21,1,-1.8849647371259741,60
nn_nursesdecidedto_42e4aa89,institutional,21,2,-0.7794903305712212,60
nn_nursesdecidedto_42e4aa89,institutional,21,4,-0.175322658379717,60
nn_nursesdecidedto_42e4aa89,institutional,21,8,0.11108251185274189,60
nn_nursesdecidedto_42e4aa89,institutional,21,12,0.21144088705335223,60
nn_nursesdecidedto_42e4aa89,institutional,21,16,0.2720788276744807,60
nn_himthedepartment_7bb62a64,institutional,20,1,-3.266440699905428,60
nn_himthedepartment_7bb62a64,institutional,20,2,-1.5856540629596219,60
nn_himthedepartment_7bb62a64,institutional,20,4,-0.6744569472962091,60
nn_himthedepartment_7bb62a64,institutional,20,8,-0.23733856893652536,60
nn_himthedepartment_7bb62a64,institutional,20,12,-0.08817719858547632,60
nn_himthedepartment_7bb62a64,institutional,20,16,-0.02610781636031488,60
nn_hospitaldecidedto_c76c6769,institutional,21,1,-2.336864966325046,60
nn_hospitaldecidedto_c76c6769,institutional,21,2,-0.9489057385860746,60
nn_hospitaldecidedto_c76c6769,institutional,21,4,-0.32619552915673306,60
nn_hospitaldecidedto_c76c6769,institutional,21,8,0.01511245017359233,60
nn_hospitaldecidedto_c76c6769,institutional,21,12,0.129549411582663,60
nn_hospitaldecidedto_c76c6769,institutional,21,16,0.19158315835915504,60
nn_countrysohe_2a74326e,institutional,20,1,-2.7089511050856925,60
nn_countrysohe_2a74326e,institutional,20,2,-1.258646941510167,60
nn_countrysohe_2a74326e,institutional,20,4,-0.5245856153559596,60
nn_countrysohe_2a74326e,institutional,20,8,-0.13416138484783918,60
nn_countrysohe_2a74326e,institutional,20,12,-0.005840335891432505,60
nn_countrysohe_2a74326e,institutional,20,16,0.06276950048584734,60
nn_hebeganto_e3c1d760,institutional,21,1,-2.6768593125860627,60
nn_hebeganto_e3c1d760,institutional,21,2,-1.2972256732310894,60
nn_hebeganto_e3c1d760,institutional,21,4,-0.5098981497375487,60
nn_hebeganto_e3c1d760,institutional,21,8,-0.15792656777388048,60
nn_hebeganto_e3c1d760,institutional,21,12,-0.028101817592508144,60
nn_hebeganto_e3c1d760,institutional,21,16,0.03503290921582013,60
nn_theparentsto_e3d67089,institutional,20,1,-2.1569433455760225,60
nn_theparentsto_e3d67089,institutional,20,2,-0.8828307478551963,60
nn_theparentsto_e3d67089,institutional,20,4,-0.23420392344091298,60
nn_theparentsto_e3d67089,institutional,20,8,0.06471959298112494,60
nn_theparentsto_e3d67089,institutional,20,12,0.16180841372305646,60
nn_theparentsto_e3d67089,institutional,20,16,0.21818402026775593,60
nn_andtheofficer_f37f669d,institutional,20,1,-2.4779202099814532,60
nn_andtheofficer_f37f669d,institutional,20,2,-1.1160870957482654,60
nn_andtheofficer_f37f669d,institutional,20,4,-0.4141500422644636,60
nn_andtheofficer_f37f669d,institutional,20,8,-0.07046429214231215,60
nn_andtheofficer_f37f669d,institutional,20,12,0.048616500036177,60
nn_andtheofficer_f37f669d,institutional,20,16,0.10872461558431819,60
nn_operationbuthe_b20a1518,institutional,20,1,-2.4828702181197246,60
nn_operationbuthe_b20a1518,institutional,20,2,-1.188306057412478,60
nn_operationbuthe_b20a1518,institutional,20,4,-0.43161765781177286,60
nn_operationbuthe_b20a1518,institutional,20,8,-0.062755911256416,60
nn_operationbuthe_b20a1518,institutional,20,12,0.04079587399794516,60
nn_operationbuthe_b20a1518,institutional,20,16,0.10522739131088284,60
nn_anddecidedto_31cd19c3,institutional,20,1,-2.5976657982552536,60
nn_anddecidedto_31cd19c3,institutional,20,2,-1.1006106673730551,60
nn_anddecidedto_31cd19c3,institutional,20,4,-0.41439235398949864,60
nn_anddecidedto_31cd19c3,institutional,20,8,-0.05734665404671427,60
nn_anddecidedto_31cd19c3,institutional,20,12,0.06841933480342433,60
nn_anddecidedto_31cd19c3,institutional,20,16,0.12031991735047302,60
nn_hewasbeing_7c7a3349,institutional,20,1,-1.6856615920355573,60
nn_hewasbeing_7c7a3349,institutional,20,2,-0.48958091286971805,60
nn_hewasbeing_7c7a3349,institutional,20,4,-0.030525692171532344,60
nn_hewasbeing_7c7a3349,institutional,20,8,0.2366407470721551,60
nn_hewasbeing_7c7a3349,institutional,20,12,0.3163762507941399,60
nn_hewasbeing_7c7a3349,institutional,20,16,0.3613770050613522,60
nn_caseworkerdecidedto_751b2ac1,institutional,20,1,-2.462367016764904,60
nn_caseworkerdecidedto_751b2ac1,institutional,20,2,-1.1044713130743367,60
nn_caseworkerdecidedto_751b2ac1,institutional,20,4,-0.3856821157976229,60
nn_caseworkerdecidedto_751b2ac1,institutional,20,8,-0.040754407623420356,60
nn_caseworkerdecidedto_751b2ac1,institutional,20,12,0.07838628983017205,60
nn_caseworkerdecidedto_751b2ac1,institutional,20,16,0.13423471434109427,60
nn_treatedandthey_307a1b50,institutional,20,1,-2.7558169575436002,60
nn_treatedandthey_307a1b50,institutional,20,2,-1.2633060918197294,60
nn_treatedandthey_307a1b50,institutional,20,4,-0.5185369819664281,60
nn_treatedandthey_307a1b50,institutional,20,8,-0.15374171056097674,60
nn_treatedandthey_307a1b50,institutional,20,12,-0.018715965903301254,60
nn_treatedandthey_307a1b50,institutional,20,16,0.051662069252930015,60
nn_shedecidedto_15e68234,institutional,20,1,-2.4493347971322357,60
nn_shedecidedto_15e68234,institutional,20,2,-0.9886986099733099,60
nn_shedecidedto_15e68234,institutional,20,4,-0.2727256792924591,60
nn_shedecidedto_15e68234,institutional,20,8,0.04533287486215184,60
nn_shedecidedto_15e68234,institutional,20,12,0.1432153597428593,60
nn_shedecidedto_15e68234,institutional,20,16,0.19829640117218258,60
nn_hedecidedto_2d2e5c11,institutional,20,1,-1.6391002559552308,60
nn_hedecidedto_2d2e5c11,institutional,20,2,-0.6032137052091765,60
nn_hedecidedto_2d2e5c11,institutional,20,4,-0.04214826999733565,60
nn_hedecidedto_2d2e5c11,institutional,20,8,0.23913455178724916,60
nn_hedecidedto_2d2e5c11,institutional,20,12,0.32853467573780887,60
nn_hedecidedto_2d2e5c11,institutional,20,16,0.36718499207854227,60
nn_callinghima_3baea840,institutional,21,1,-2.952017019297799,60
nn_callinghima_3baea840,institutional,21,2,-1.3595866658990874,60
nn_callinghima_3baea840,institutional,21,4,-0.6005232220658924,60
nn_callinghima_3baea840,institutional,21,8,-0.19621625805696616,60
nn_callinghima_3baea840,institutional,21,12,-0.047597170438202656,60
nn_callinghima_3baea840,institutional,21,16,0.01710302683560531,60
nn_officebutshe_1a92db83,institutional,20,1,-1.9754229453237275,60
nn_officebutshe_1a92db83,institutional,20,2,-0.7925766909961085,60
nn_officebutshe_1a92db83,institutional,20,4,-0.1714985550443987,60
nn_officebutshe_1a92db83,institutional,20,8,0.118625465664956,60
nn_officebutshe_1a92db83,institutional,20,12,0.22370185708562892,60
nn_officebutshe_1a92db83,institutional,20,16,0.27576128632361757,60
nn_outwouldbe_5dcda77d,institutional,20,1,-2.933322809417854,60
nn_outwouldbe_5dcda77d,institutional,20,2,-1.3314168633570367,60
nn_outwouldbe_5dcda77d,institutional,20,4,-0.5337811622608033,60
nn_outwouldbe_5dcda77d,institutional,20,8,-0.1530586914863792,60
nn_outwouldbe_5dcda77d,institutional,20,12,-0.020765586919932622,60
nn_outwouldbe_5dcda77d,institutional,20,16,0.05219239829051943,60
nn_shedecidedto_d57a6bce,institutional,20,1,-2.013208351759187,60
nn_shedecidedto_d57a6bce,institutional,20,2,-0.7977134819425156,60
nn_shedecidedto_d57a6bce,institutional,20,4,-0.18820385185096403,60
nn_shedecidedto_d57a6bce,institutional,20,8,0.12562430668741426,60
nn_shedecidedto_d57a6bce,institutional,20,12,0.2119301551149682,60
nn_shedecidedto_d57a6bce,institutional,20,16,0.26472475622200836,60
nn_worksoshe_b7b590e6,institutional,20,1,-1.7675360256869768,60
nn_worksoshe_b7b590e6,institutional,20,2,-0.7282869105621078,60
nn_worksoshe_b7b590e6,institutional,20,4,-0.13148878780964174,60
nn_worksoshe_b7b590e6,institutional,20,8,0.15415294435750135,60
nn_worksoshe_b7b590e6,institutional,20,12,0.25912203574383474,60
nn_worksoshe_b7b590e6,institutional,20,16,0.3058900235700258,60
nn_landlorddecidedto_1365cf46,institutional,20,1,-2.1649683633761194,60
nn_landlorddecidedto_1365cf46,institutional,20,2,-0.8975255250788339,60
nn_landlorddecidedto_1365cf46,institutional,20,4,-0.2543772742075362,60
nn_landlorddecidedto_1365cf46,institutional,20,8,0.058644137258788934,60
nn_landlorddecidedto_1365cf46,institutional,20,12,0.16440804938926995,60
nn_landlorddecidedto_1365cf46,institutional,20,16,0.21247334577488533,60
nn_sothetenants_d611f1af,institutional,20,1,-2.612089344557403,60
nn_sothetenants_d611f1af,institutional,20,2,-1.105095676271265,60
nn_sothetenants_d611f1af,institutional,20,4,-0.3238796839080009,60
nn_sothetenants_d611f1af,institutional,20,8,-0.023954673990590914,60
nn_sothetenants_d611f1af,institutional,20,12,0.08772732589816042,60
nn_sothetenants_d611f1af,institutional,20,16,0.15789621140563012,60
nn_andstartedto_4b743aa2,institutional,20,1,-2.364778759662954,60
nn_andstartedto_4b743aa2,institutional,20,2,-1.024026710220398,60
nn_andstartedto_4b743aa2,institutional,20,4,-0.3625199102206539,60
nn_andstartedto_4b743aa2,institutional,20,8,-0.008046818736347843,60
nn_andstartedto_4b743aa2,institutional,20,12,0.10332258684326878,60
nn_andstartedto_4b743aa2,institutional,20,16,0.16651450142576207,60
nn_faultsoshe_39a11904,institutional,20,1,-3.0347814988696737,60
nn_faultsoshe_39a11904,institutional,20,2,-1.3875703137642954,60
nn_faultsoshe_39a11904,institutional,20,4,-0.6083996075136971,60
nn_faultsoshe_39a11904,institutional,20,8,-0.19245198296063937,60
nn_faultsoshe_39a11904,institutional,20,12,-0.0747090778368704,60
nn_faultsoshe_39a11904,institutional,20,16,-0.007829561773610232,60
nn_takeoffhis_bff063fa,sexual,20,1,-2.3437771383954984,60
nn_takeoffhis_bff063fa,sexual,20,2,-1.0253524437865973,60
nn_takeoffhis_bff063fa,sexual,20,4,-0.34797499184679476,60
nn_takeoffhis_bff063fa,sexual,20,8,0.011561296638618044,60
nn_takeoffhis_bff063fa,sexual,20,12,0.12915604576211775,60
nn_takeoffhis_bff063fa,sexual,20,16,0.17561059361887163,60
nn_shewantedto_6ed68792,sexual,21,1,-2.225601170580877,60
nn_shewantedto_6ed68792,sexual,21,2,-0.9900357860934158,60
nn_shewantedto_6ed68792,sexual,21,4,-0.3743435290257377,60
nn_shewantedto_6ed68792,sexual,21,8,0.0017483904286081228,60
nn_shewantedto_6ed68792,sexual,21,12,0.12341747031961256,60
nn_shewantedto_6ed68792,sexual,21,16,0.18782371923478228,60
nn_policehewould_c36f4964,violence,21,1,-2.349782640118521,60
nn_policehewould_c36f4964,violence,21,2,-1.0235402977573387,60
nn_policehewould_c36f4964,violence,21,4,-0.4202896134977579,60
nn_policehewould_c36f4964,violence,21,8,-0.06856339850633292,60
nn_policehewould_c36f4964,violence,21,12,0.04689882859088981,60
nn_policehewould_c36f4964,violence,21,16,0.10156845497239496,60
nn_shewasa_2071d767,sexual,20,1,-2.580547168999062,60
nn_shewasa_2071d767,sexual,20,2,-1.1691176008481925,60
nn_shewasa_2071d767,sexual,20,4,-0.465892846886954,60
nn_shewasa_2071d767,sexual,20,8,-0.1102251897834031,60
nn_shewasa_2071d767,sexual,20,12,0.024465363179421554,60
nn_shewasa_2071d767,sexual,20,16,0.0891474006783793,60
nn_theshoveland_86309d86,violence,20,1,-2.561657540408972,60
nn_theshoveland_86309d86,violence,20,2,-1.2188919592215877,60
nn_theshoveland_86309d86,violence,20,4,-0.48440750951550704,60
nn_theshoveland_86309d86,violence,20,8,-0.10465157595298871,60
nn_theshoveland_86309d86,violence,20,12,0.03242239679829934,60
nn_theshoveland_86309d86,violence,20,16,0.08731066823343284,60
nn_putonher_93acae6f,sexual,20,1,-2.320173885976924,60
nn_putonher_93acae6f,sexual,20,2,-0.9593293271948514,60
nn_putonher_93acae6f,sexual,20,4,-0.3190091773000132,60
nn_putonher_93acae6f,sexual,20,8,0.004487056923199025,60
nn_putonher_93acae6f,sexual,20,12,0.11320093124385971,60
nn_putonher_93acae6f,sexual,20,16,0.1679435867801562,60
nn_werefroma_3224db7f,violence,20,1,-2.831785747239547,60
nn_werefroma_3224db7f,violence,20,2,-1.2431643884559782,60
