source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
A9+,Getting and giving; possession [+],X3.4,Sensory:- Sight,26,49,1058,1.0082,1.2365,0.77545,fine,32
O2,Objects generally,X2.4,"Investigate, examine, test, search",27,49,859,1.0082,1.1246,0.568172,fine,32
A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],M2,"Putting, taking, pulling, pushing, transporting &c.",26,49,995,1.0082,0.6809,0.77545,fine,32
M3,Vehicles and transport on land,A6.2+,Comparing:- Usual/unusual  [+],22,44,85,1.0082,1.1138,1,fine,32
K5.1,Sports,E4.1-,Happy/sad: Happy [-],24,48,110,1.0081,1.2372,1,fine,32
G2.1-,"Crime, law and order: Law and order [-]",X2.4,"Investigate, examine, test, search",25,49,359,1.0080,1.4989,1,fine,32
S7.3,Competition,X7+,Wanting; planning; choosing [+],23,46,109,1.0079,1.9197,1,fine,32
Q1.2,Paper documents and writing,I1,Money generally,25,49,125,1.0079,0.9796,1,fine,32
A5.3,Evaluation:- Accuracy,S5+,Groups and affiliation [+],18,36,38,1.0078,0.4878,1,fine,32
S8-,Helping/hindering [-],T2+,Time: Beginning and ending [+],24,48,238,1.0078,0.9652,1,fine,32
X9.1+,"Ability:- Ability, intelligence [+]",E3-,Calm/Violent/Angry [-],24,47,102,1.0077,1.2475,1,fine,32
X3.2++,Sensory:- Sound [++],Z5,Grammatical bin,24,46,359,1.0077,0.6172,0.882996,fine,32
N5+,Quantities [+],A6.1-,Comparing:- Similar/different [-],24,47,200,1.0076,1.3188,1,fine,32
X2.2+,Knowledge [+],Z8,Pronouns etc.,24,48,222,1.0075,0.8065,1,fine,32
K4,"Drama, the theatre and showbusiness",S1.2.4-,Politeness [-],23,45,27,1.0075,0.5308,1,fine,32
A13.4,Degree: Approximators,A9+,Getting and giving; possession [+],23,46,110,1.0075,0.7173,1,fine,32
M1,"Moving, coming and going",A1.5.1,Using,25,49,984,1.0074,1.0612,1,fine,32
S7.3,Competition,B4,Cleaning and personal care,23,46,71,1.0074,1.6563,1,fine,32
E5-,Fear/bravery/shock [-],A1.1.2,Damaging and destroying,22,44,55,1.0073,0.5104,1,fine,32
N5+,Quantities [+],A5.3+,Evaluation:- Accuracy [+],21,42,49,1.0073,0.7573,1,fine,32
H1,Architecture and kinds of houses and buildings,N2,Mathematics,20,39,34,1.0073,0.6405,1,fine,32
A9-,Getting and giving; possession [-],A2.2,Affect:- Cause/Connected,26,48,500,1.0073,0.8468,0.665466,fine,32
X3.2,Sensory:- Sound,S3.2,Relationship: Intimate/sexual,25,49,235,1.0073,1.0089,1,fine,32
N5.2+,Exceeding; waste [+],A2.1,"Affect:- Modify, change",23,45,58,1.0073,0.6993,1,fine,32
M1,"Moving, coming and going",G2.1,"Crime, law and order: Law and order",25,49,390,1.0071,1.0300,1,fine,32
F3,Cigarettes and drugs,C1,Arts and crafts,23,46,83,1.0071,1.5324,1,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],X3.2+,Sensory:- Sound [+],18,35,52,1.0071,0.8442,1,fine,32
T4--,Time: Early/late [--],M6,Location and direction,24,46,389,1.0070,1.0648,0.882996,fine,32
S7.1+,"Power, organizing [+]",N3.7+,Measurement: Length & height [+],20,40,20,1.0070,1.2497,1,fine,32
A1.1.1,"General actions, making etc.",Z8,Pronouns etc.,26,48,969,1.0069,0.9205,0.665466,fine,32
A13.6,Degree: Diminishers,E3-,Calm/Violent/Angry [-],23,46,58,1.0069,0.6317,1,fine,32
N3.7--,Measurement: Length & height [--],A1.1.1,"General actions, making etc.",21,41,41,1.0069,1.0710,1,fine,32
X2.5+,Understand [+],E4.1+,Happy/sad: Happy [+],24,48,113,1.0068,0.3395,1,fine,32
G3,"Warfare, defence and the army; weapons",Q2.1,Speech etc:- Communicative,26,49,260,1.0068,2.3758,0.77545,fine,32
A2.1,"Affect:- Modify, change",Q3,"Language, speech and grammar",25,47,176,1.0068,0.5839,0.770867,fine,32
N6+,Frequency etc. [+],E3+,Calm/Violent/Angry [+],20,39,30,1.0067,0.6600,1,fine,32
X2.3,Learn,Z5,Grammatical bin,21,42,52,1.0067,2.0031,1,fine,32
T2++,Time: Beginning and ending [++],O4.6-,Temperature      [-],17,33,19,1.0065,0.7690,1,fine,32
Z4,Discourse Bin,O4.4,Shape,24,47,66,1.0065,1.3152,1,fine,32
O4.4,Shape,S3.2,Relationship: Intimate/sexual,24,48,214,1.0064,0.7708,1,fine,32
A1.1.2,Damaging and destroying,X5.2+,Interest/boredom/excited/energetic [+],23,45,56,1.0064,0.9757,1,fine,32
M6,Location and direction,S6-,Obligation and necessity [-],22,43,34,1.0063,0.2570,1,fine,32
N6-,Frequency etc. [-],S8+,Helping/hindering [+],21,41,50,1.0063,0.8751,1,fine,32
A5.1-,Evaluation:- Good/bad [-],O4.3,Colour and colour patterns,23,45,12,1.0062,1.1294,1,fine,32
Z2,Geographical names,Z2,Geographical names,24,47,80,1.0060,1.1605,1,fine,32
M1,"Moving, coming and going",M8,Remaining/stationary,25,49,896,1.0059,0.7566,1,fine,32
A1.5.1,Using,B4,Cleaning and personal care,23,45,143,1.0059,0.6402,1,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],S7.1,"Power, organizing",17,33,18,1.0059,0.8400,1,fine,32
A7+,Definite (+ modals) [+],T2+,Time: Beginning and ending [+],24,48,356,1.0058,0.7310,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",X3.3,Sensory:- Touch,25,49,258,1.0058,1.3021,1,fine,32
O2,Objects generally,X2.6-,Expect [-],24,47,98,1.0058,0.7364,1,fine,32
A15-,Safety/Danger [-],A5.3,Evaluation:- Accuracy,21,41,33,1.0057,0.9355,1,fine,32
Q1.2,Paper documents and writing,M6,Location and direction,26,49,1102,1.0057,0.9953,0.77545,fine,32
S7.3,Competition,Q1.2,Paper documents and writing,24,48,240,1.0057,1.4745,1,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],I1.3,Money: Price,24,47,112,1.0055,0.7431,1,fine,32
F1,Food,N6+,Frequency etc. [+],19,37,30,1.0055,1.0250,1,fine,32
N5--,Quantities [--],Q2.2,Speech acts,17,32,28,1.0055,1.3073,0.86005,fine,32
S5+,Groups and affiliation [+],Z3c,Other proper names [c],24,46,72,1.0055,0.9604,0.882996,fine,32
O4.1,General appearance and physical properties,A11.1-,Importance: Important [-],21,41,37,1.0055,1.0498,1,fine,32
A1.3+,Caution [+],M6,Location and direction,23,45,247,1.0054,0.1535,1,fine,32
X9.2+,Ability:- Success and failure [+],C1,Arts and crafts,22,44,80,1.0054,1.2584,1,fine,32
H1c,Architecture and kinds of houses and buildings [c],Z8,Pronouns etc.,20,40,22,1.0053,0.8090,1,fine,32
H1,Architecture and kinds of houses and buildings,E4.2+,Happy/sad: Contentment [+],20,40,62,1.0053,0.8970,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",S1.1.2+,Reciprocity [+],25,48,667,1.0053,1.2123,0.885433,fine,32
T2++,Time: Beginning and ending [++],X3.4+,Sensory:- Sight [+],23,45,102,1.0052,0.5514,1,fine,32
M6,Location and direction,H1,Architecture and kinds of houses and buildings,25,49,991,1.0052,0.9953,1,fine,32
A13.6,Degree: Diminishers,X4.1,Mental object:- Conceptual object,14,28,22,1.0052,1.1890,1,fine,32
A6.3+,Comparing:- Variety [+],N3.8+,Measurement: Speed [+],19,38,22,1.0052,0.3531,1,fine,32
C1,Arts and crafts,X8+,Trying [+],23,46,212,1.0051,1.1160,1,fine,32
X9.2+,Ability:- Success and failure [+],X4.2,"Mental object:- Means, method",17,33,31,1.0051,2.3968,1,fine,32
B5,Clothes and personal belongings,K4,"Drama, the theatre and showbusiness",23,46,69,1.0051,0.7540,1,fine,32
B1,Anatomy and physiology,N5c,Quantities [c],19,38,23,1.0050,0.8920,1,fine,32
A9-,Getting and giving; possession [-],A5.1-,Evaluation:- Good/bad [-],23,45,67,1.0050,0.7755,1,fine,32
F1,Food,N5++,Quantities [++],24,48,64,1.0050,0.9504,1,fine,32
Z1f,Personal names [f],Q2.1,Speech etc:- Communicative,25,49,215,1.0049,2.0623,1,fine,32
X3.4+,Sensory:- Sight [+],X3.2++,Sensory:- Sound [++],20,39,29,1.0049,0.6177,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",M6,Location and direction,25,49,1713,1.0049,1.1261,1,fine,32
X4.2,"Mental object:- Means, method",M2,"Putting, taking, pulling, pushing, transporting &c.",23,45,77,1.0049,0.7143,1,fine,32
S7.1+,"Power, organizing [+]",A2.1,"Affect:- Modify, change",24,47,359,1.0048,0.9152,1,fine,32
L1+,Life and living things [+],S8+,Helping/hindering [+],23,45,77,1.0048,1.2353,1,fine,32
B1,Anatomy and physiology,F3,Cigarettes and drugs,25,49,193,1.0047,0.5388,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",Z4,Discourse Bin,25,48,1089,1.0046,1.2704,0.885433,fine,32
M6,Location and direction,I3.2-,Work and employmeny: Professionalism [-],25,49,152,1.0045,0.9983,1,fine,32
M6,Location and direction,X6+,Deciding [+],26,49,797,1.0045,0.9920,0.77545,fine,32
H4,Residence,I1.2,Money: Debts,23,46,129,1.0044,0.8994,1,fine,32
Q2.1,Speech etc:- Communicative,S2mf,People [mf],25,49,305,1.0044,0.5507,1,fine,32
M8,Remaining/stationary,A1.1.1,"General actions, making etc.",24,48,917,1.0043,1.1426,1,fine,32
N3.8-,Measurement: Speed [-],A11.1+,Importance: Important [+],15,29,20,1.0043,0.3867,1,fine,32
H1,Architecture and kinds of houses and buildings,A12-,Easy/difficult [-],23,46,109,1.0042,0.8877,1,fine,32
F3,Cigarettes and drugs,X3.2+,Sensory:- Sound [+],16,32,29,1.0042,2.3886,1,fine,32
S8+,Helping/hindering [+],A5.4-,Evaluation:- Authenticity [-],20,39,48,1.0042,0.8241,1,fine,32
A9+,Getting and giving; possession [+],S1.1.2+,Reciprocity [+],25,49,513,1.0041,1.1061,1,fine,32
E4.2+,Happy/sad: Contentment [+],Q2.2,Speech acts,23,45,82,1.0041,0.6790,1,fine,32
S7.1+,"Power, organizing [+]",X3.2-,Sensory:- Sound [-],24,48,386,1.0041,1.6210,1,fine,32
O2,Objects generally,T2+,Time: Beginning and ending [+],25,49,893,1.0040,1.1010,1,fine,32
N5c,Quantities [c],A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],14,28,10,1.0040,0.0000,1,fine,32
S8+,Helping/hindering [+],A1.1.1,"General actions, making etc.",25,49,588,1.0040,0.7166,1,fine,32
I3.2-,Work and employmeny: Professionalism [-],N3.8+,Measurement: Speed [+],24,47,173,1.0040,1.3661,1,fine,32
M1,"Moving, coming and going",S7.2+,Respect [+],24,48,263,1.0038,1.2791,1,fine,32
X3.2+,Sensory:- Sound [+],M1,"Moving, coming and going",22,44,55,1.0038,0.6002,1,fine,32
X5.1-,Attention [-],M2,"Putting, taking, pulling, pushing, transporting &c.",25,49,147,1.0038,0.3815,1,fine,32
Q2.2,Speech acts,Q4,The Media,23,46,58,1.0038,0.4558,1,fine,32
A1.7+,Constraint [+],N5++,Quantities [++],23,46,95,1.0037,0.8425,1,fine,32
E6-,"Worry, concern, confident [-]",Z5,Grammatical bin,24,48,381,1.0037,0.5546,1,fine,32
F3,Cigarettes and drugs,E3+,Calm/Violent/Angry [+],19,38,49,1.0037,2.5437,1,fine,32
S3.2,Relationship: Intimate/sexual,I2.2,Business: Selling,24,47,435,1.0036,1.3094,1,fine,32
A1.5.1,Using,Q1.3,Telecommunications,23,46,56,1.0036,1.7032,1,fine,32
E4.2-,Happy/sad: Contentment [-],E6-,"Worry, concern, confident [-]",14,27,25,1.0035,0.0000,1,fine,32
N5+,Quantities [+],X9.2-,Ability:- Success and failure [-],24,48,119,1.0034,1.5336,1,fine,32
A5.3,Evaluation:- Accuracy,Q1.2,Paper documents and writing,23,46,213,1.0034,0.6185,1,fine,32
O4.1,General appearance and physical properties,H1,Architecture and kinds of houses and buildings,24,48,683,1.0034,1.2348,1,fine,32
T2+,Time: Beginning and ending [+],X4.1,Mental object:- Conceptual object,23,46,148,1.0034,0.6209,1,fine,32
O4.2-,Judgement of appearance (pretty etc.) [-],B2-,Health and disease [-],25,49,87,1.0033,1.0501,1,fine,32
O2,Objects generally,L1+,Life and living things [+],23,46,99,1.0033,0.6620,1,fine,32
N5,Quantities,A1.7+,Constraint [+],24,48,305,1.0032,0.9451,1,fine,32
X2.4,"Investigate, examine, test, search",A1.1.2,Damaging and destroying,26,48,572,1.0032,0.6220,0.665466,fine,32
T2-,Time: Beginning and ending [-],S8+,Helping/hindering [+],24,48,309,1.0032,0.8277,1,fine,32
E4.1-,Happy/sad: Happy [-],X2.5+,Understand [+],25,49,129,1.0031,1.4091,1,fine,32
S1.1.3-,Participation [-],T2++,Time: Beginning and ending [++],22,42,94,1.0031,1.0256,0.877614,fine,32
A11.1+,Importance: Important [+],O1.1,Substances and materials generally: Solid,23,46,84,1.0031,0.7741,1,fine,32
A1.7-,Constraint [-],A2.1,"Affect:- Modify, change",24,47,99,1.0030,0.7440,1,fine,32
O2,Objects generally,E3-,Calm/Violent/Angry [-],25,49,641,1.0030,0.8592,1,fine,32
X5.1+,Attention [+],B1,Anatomy and physiology,22,43,28,1.0029,0.1285,1,fine,32
G3,"Warfare, defence and the army; weapons",O4.3,Colour and colour patterns,23,46,69,1.0029,2.0836,1,fine,32
I3.1-,Work and employment: Generally [-],X9.2+,Ability:- Success and failure [+],23,46,72,1.0029,1.1849,1,fine,32
I1.1-,Money: Affluence [-],E2+,Liking [+],23,46,61,1.0029,1.3527,1,fine,32
E2+,Liking [+],Q2.2,Speech acts,25,49,312,1.0029,1.0707,1,fine,32
Z2,Geographical names,W2,Light,16,32,24,1.0028,1.2733,1,fine,32
K2,Music and related activities,X3.4,Sensory:- Sight,24,48,148,1.0028,0.6831,1,fine,32
M1,"Moving, coming and going",E3-,Calm/Violent/Angry [-],25,49,1162,1.0028,0.7905,1,fine,32
T1.3,Time: Period,X2.1,"Thought, belief",23,46,81,1.0028,1.4767,1,fine,32
X6+,Deciding [+],A1.7+,Constraint [+],24,48,280,1.0027,0.8286,1,fine,32
O4.1,General appearance and physical properties,M6,Location and direction,25,49,972,1.0027,1.1257,1,fine,32
S4m,Kin [m],A9+,Getting and giving; possession [+],23,46,40,1.0026,1.5202,1,fine,32
I1.1,Money: Affluence,T2++,Time: Beginning and ending [++],24,47,203,1.0026,0.9234,1,fine,32
L1-,Life and living things [-],M6,Location and direction,25,49,497,1.0026,1.9382,1,fine,32
X6+,Deciding [+],A2.1,"Affect:- Modify, change",24,48,416,1.0025,0.7452,1,fine,32
N5.1+,Entirety; maximum [+],E4.1+,Happy/sad: Happy [+],23,46,92,1.0025,0.7396,1,fine,32
T2++,Time: Beginning and ending [++],O4.1,General appearance and physical properties,24,48,294,1.0025,0.6363,1,fine,32
K4,"Drama, the theatre and showbusiness",Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",22,44,53,1.0024,0.8235,1,fine,32
A8,Seem,E3-,Calm/Violent/Angry [-],25,49,582,1.0024,0.7982,1,fine,32
X2.4,"Investigate, examine, test, search",M6,Location and direction,25,49,1195,1.0023,0.5431,1,fine,32
X9.2+,Ability:- Success and failure [+],S5+,Groups and affiliation [+],22,44,77,1.0022,1.9596,1,fine,32
M6,Location and direction,A7+++,Definite (+ modals) [+++],15,29,20,1.0022,1.0575,1,fine,32
B1,Anatomy and physiology,X2,Mental actions and processes,22,43,45,1.0022,1.6391,1,fine,32
F2+++,Drinks [+++],X3.4,Sensory:- Sight,18,35,29,1.0022,2.7400,1,fine,32
F1,Food,X3.1,Sensory:- Taste,23,45,26,1.0021,1.3541,1,fine,32
A11.1++,Importance: Important [++],O2,Objects generally,23,46,22,1.0021,2.8332,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",25,49,531,1.0020,1.3020,1,fine,32
O4.1,General appearance and physical properties,M1,"Moving, coming and going",25,49,1192,1.0020,1.0676,1,fine,32
X9.2-,Ability:- Success and failure [-],E3+,Calm/Violent/Angry [+],20,39,22,1.0020,0.5476,1,fine,32
A1.1.1,"General actions, making etc.",I2.2,Business: Selling,25,49,1165,1.0019,0.7343,1,fine,32
X2.3,Learn,M1,"Moving, coming and going",22,44,71,1.0019,1.0255,1,fine,32
Q1.2,Paper documents and writing,N4,Linear order,24,48,725,1.0018,0.8548,1,fine,32
G2.1-,"Crime, law and order: Law and order [-]",A2.1+,"Affect:- Modify, change [+]",25,49,293,1.0018,1.1895,1,fine,32
Q1.2,Paper documents and writing,Q3,"Language, speech and grammar",25,49,316,1.0018,0.9471,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",S7.2-,Respect [-],19,37,26,1.0018,1.5671,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",T1,Time,24,47,197,1.0017,1.3677,1,fine,32
S7.4+,Permission [+],T2+,Time: Beginning and ending [+],24,48,801,1.0017,0.7900,1,fine,32
L2,Living creatures generally,E5-,Fear/bravery/shock [-],23,45,30,1.0017,0.9488,1,fine,32
A5.1-,Evaluation:- Good/bad [-],Z6,Negative,23,45,22,1.0017,1.4755,1,fine,32
I3.2-,Work and employmeny: Professionalism [-],X2.4,"Investigate, examine, test, search",24,48,160,1.0017,1.4488,1,fine,32
G1.2,Politics,A1.1.1,"General actions, making etc.",24,48,77,1.0016,1.4269,1,fine,32
X2.4,"Investigate, examine, test, search",T1.3,Time: Period,24,48,520,1.0016,0.4863,1,fine,32
A2.1,"Affect:- Modify, change",G2.1-,"Crime, law and order: Law and order [-]",23,46,100,1.0016,0.5427,1,fine,32
O4.2+,Judgement of appearance (pretty etc.) [+],T1,Time,16,31,34,1.0016,0.8912,1,fine,32
N5-,Quantities [-],N3.8-,Measurement: Speed [-],21,41,52,1.0016,1.2306,1,fine,32
B5,Clothes and personal belongings,Y2,Information technology and computing,23,45,196,1.0015,0.9545,1,fine,32
I2.2,Business: Selling,A2.2,Affect:- Cause/Connected,24,48,367,1.0014,0.9921,1,fine,32
B4,Cleaning and personal care,Q2.2,Speech acts,24,48,278,1.0014,1.0903,1,fine,32
X3.2++,Sensory:- Sound [++],S5+,Groups and affiliation [+],20,40,63,1.0013,0.9058,1,fine,32
S8+,Helping/hindering [+],I1.2,Money: Debts,24,48,160,1.0013,0.5488,1,fine,32
K1,Entertainment generally,O1.1,Substances and materials generally: Solid,24,47,121,1.0013,0.9119,1,fine,32
G2.1,"Crime, law and order: Law and order",A6.1+,Comparing:- Similar/different [+],21,42,62,1.0013,1.1017,1,fine,32
G1.1c,Government etc. [c],N3.3,Measurement: Distance,15,27,27,1.0012,2.4349,0.701108,fine,32
A1.2+,Suitability [+],T2+,Time: Beginning and ending [+],24,47,93,1.0012,0.9822,1,fine,32
M6,Location and direction,T2+,Time: Beginning and ending [+],25,49,1157,1.0012,1.1009,1,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],X4.1,Mental object:- Conceptual object,24,48,139,1.0011,0.6192,1,fine,32
A2.1+,"Affect:- Modify, change [+]",E3-,Calm/Violent/Angry [-],25,49,387,1.0010,0.5450,1,fine,32
A15+,Safety/Danger [+],N5,Quantities,20,40,42,1.0010,0.4317,1,fine,32
E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",M2,"Putting, taking, pulling, pushing, transporting &c.",24,48,266,1.0010,0.9878,1,fine,32
K1,Entertainment generally,S1.2.4-,Politeness [-],24,47,57,1.0010,0.5870,1,fine,32
Q2.2,Speech acts,A7+++,Definite (+ modals) [+++],19,38,57,1.0010,0.3046,1,fine,32
A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],A2.2,Affect:- Cause/Connected,24,48,240,1.0007,0.5463,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",K1,Entertainment generally,25,49,575,1.0006,1.4362,1,fine,32
X8+,Trying [+],I1.1-,Money: Affluence [-],24,47,223,1.0006,0.9198,1,fine,32
X8+,Trying [+],A2.1+,"Affect:- Modify, change [+]",24,48,672,1.0006,0.9526,1,fine,32
A1.7+,Constraint [+],F4,Farming & Horticulture,23,45,56,1.0005,0.4454,1,fine,32
O4.3,Colour and colour patterns,Q1.3,Telecommunications,23,45,31,1.0005,1.2173,1,fine,32
X2.2+,Knowledge [+],A8,Seem,24,47,147,1.0005,0.3738,1,fine,32
A2.2,Affect:- Cause/Connected,Z6,Negative,23,45,84,1.0004,1.1511,1,fine,32
L1+,Life and living things [+],A1.1.2,Damaging and destroying,23,45,77,1.0004,1.6702,1,fine,32
F3,Cigarettes and drugs,H1,Architecture and kinds of houses and buildings,24,47,204,1.0003,1.6613,1,fine,32
K5.1,Sports,A9+,Getting and giving; possession [+],25,49,313,1.0003,1.1540,1,fine,32
E6-,"Worry, concern, confident [-]",T2-,Time: Beginning and ending [-],22,43,90,1.0002,0.5031,1,fine,32
S4m,Kin [m],N3.8+,Measurement: Speed [+],22,43,29,1.0002,1.2284,1,fine,32
N3.8+++,Measurement: Speed [+++],B1,Anatomy and physiology,13,26,17,1.0001,0.8085,1,fine,32
M7,Places,K1,Entertainment generally,23,46,81,1.0001,0.7011,1,fine,32
Q3,"Language, speech and grammar",X2.2+,Knowledge [+],23,46,153,1.0001,1.0831,1,fine,32
Q2.1,Speech etc:- Communicative,M6,Location and direction,25,49,792,1.0001,0.4996,1,fine,32
A1.1.2,Damaging and destroying,T2-,Time: Beginning and ending [-],24,48,273,1.0000,1.2409,1,fine,32
Z5,Grammatical bin,A1.8+,Inclusion/Exclusion [+],23,46,89,1.0000,0.7583,1,fine,32
O4.2+,Judgement of appearance (pretty etc.) [+],S1.2.2-,Avarice [-],15,30,19,1.0000,0.3411,1,fine,32
L1-,Life and living things [-],Z5,Grammatical bin,24,48,385,1.0000,2.6220,1,fine,32
L1-,Life and living things [-],S7.1+,"Power, organizing [+]",24,48,261,0.9999,1.6311,1,fine,32
E3-,Calm/Violent/Angry [-],L1+,Life and living things [+],21,42,58,0.9999,0.6460,1,fine,32
H5,Furniture and household fittings,N5+,Quantities [+],24,48,69,0.9999,0.6521,1,fine,32
K5.1,Sports,S7.4+,Permission [+],24,48,150,0.9997,1.0905,1,fine,32
B4,Cleaning and personal care,A8,Seem,23,47,115,0.9997,0.9128,1,fine,32
A1.1.2,Damaging and destroying,M6,Location and direction,23,48,697,0.9997,1.0321,0.885433,fine,32
M4,"Shipping, swimming etc.",M4,"Shipping, swimming etc.",22,47,42,0.9997,0.7702,0.770867,fine,32
A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],Q3,"Language, speech and grammar",23,46,158,0.9995,0.7980,1,fine,32
S4f,Kin [f],Q2.1,Speech etc:- Communicative,22,45,38,0.9995,1.8508,1,fine,32
I3.2-,Work and employmeny: Professionalism [-],I1.1-,Money: Affluence [-],19,38,47,0.9994,1.1276,1,fine,32
E2-,Liking [-],Z5,Grammatical bin,24,49,169,0.9994,1.4308,1,fine,32
N5.1+,Entirety; maximum [+],P1,Education in general,21,43,29,0.9994,0.6187,1,fine,32
A6.2+,Comparing:- Usual/unusual  [+],X3.4,Sensory:- Sight,24,48,189,0.9993,1.1316,1,fine,32
F1,Food,S1.1.2+,Reciprocity [+],23,46,138,0.9993,1.3531,1,fine,32
Z8,Pronouns etc.,A2.1+,"Affect:- Modify, change [+]",23,46,152,0.9992,0.6453,1,fine,32
K5.1,Sports,S5+c,Groups and affiliation [+c],20,41,51,0.9991,1.1533,1,fine,32
S7.4+,Permission [+],X3.2-,Sensory:- Sound [-],23,47,393,0.9991,1.1031,1,fine,32
N5++,Quantities [++],M2,"Putting, taking, pulling, pushing, transporting &c.",24,48,623,0.9990,1.0268,1,fine,32
Z5,Grammatical bin,L3,Plants,23,47,123,0.9990,1.1844,1,fine,32
B1,Anatomy and physiology,H1,Architecture and kinds of houses and buildings,24,48,795,0.9989,1.1407,1,fine,32
A8,Seem,A2.1+,"Affect:- Modify, change [+]",24,48,499,0.9989,1.2260,1,fine,32
X5.1+,Attention [+],A1.1.1,"General actions, making etc.",22,45,61,0.9989,0.1197,1,fine,32
A1.5.1,Using,T2++,Time: Beginning and ending [++],24,48,333,0.9988,0.6555,1,fine,32
A1.7+,Constraint [+],X2.1,"Thought, belief",24,48,299,0.9987,0.7569,1,fine,32
S8-,Helping/hindering [-],X2.2+,Knowledge [+],24,48,153,0.9987,1.1934,1,fine,32
X2.4,"Investigate, examine, test, search",I3.2-,Work and employmeny: Professionalism [-],24,48,120,0.9985,0.4780,1,fine,32
X3.4,Sensory:- Sight,A9,Getting and giving; possession,17,34,40,0.9984,0.2408,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",I3.2-,Work and employmeny: Professionalism [-],24,48,231,0.9984,0.8354,1,fine,32
A2.1+,"Affect:- Modify, change [+]",F2,Drinks,23,46,116,0.9981,0.5143,1,fine,32
Q2.2,Speech acts,I3.2-,Work and employmeny: Professionalism [-],23,47,180,0.9981,0.6425,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",B4,Cleaning and personal care,24,48,426,0.9981,0.9719,1,fine,32
L1-,Life and living things [-],X3.2++,Sensory:- Sound [++],24,49,216,0.9980,2.8202,1,fine,32
Q2.2,Speech acts,S7.2+,Respect [+],23,47,243,0.9980,0.8181,1,fine,32
A9-,Getting and giving; possession [-],T3-,"Time: Old, new and young; age [-]",23,46,44,0.9980,0.8926,1,fine,32
S9,Religion and the supernatural,O4.4,Shape,23,46,108,0.9979,0.8990,1,fine,32
B1,Anatomy and physiology,O4.5,Texture,23,48,143,0.9978,1.1272,0.885433,fine,32
L1-,Life and living things [-],S6+,Obligation and necessity [+],23,46,92,0.9978,2.6330,1,fine,32
Z1f,Personal names [f],A5.2+,Evaluation:- True/false [+],16,32,21,0.9978,2.1126,1,fine,32
N3.8+,Measurement: Speed [+],Z3c,Other proper names [c],24,49,358,0.9978,1.1926,1,fine,32
E4.1-,Happy/sad: Happy [-],O4.4,Shape,23,47,262,0.9978,1.2282,1,fine,32
Z8m,Pronouns etc. [m],M1,"Moving, coming and going",20,41,40,0.9977,0.8228,1,fine,32
X3.2,Sensory:- Sound,S5+,Groups and affiliation [+],22,45,112,0.9977,1.2782,1,fine,32
O4.1,General appearance and physical properties,A13.3,Degree: Boosters,23,47,520,0.9976,0.7925,1,fine,32
M4,"Shipping, swimming etc.",L3,Plants,23,46,28,0.9973,1.0161,1,fine,32
S7.3,Competition,A1.1.2,Damaging and destroying,24,49,230,0.9973,1.8576,1,fine,32
A1.7-,Constraint [-],A7+,Definite (+ modals) [+],22,45,80,0.9973,0.6403,1,fine,32
A12-,Easy/difficult [-],Z8,Pronouns etc.,15,30,41,0.9972,0.9586,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",A11.1-,Importance: Important [-],23,47,125,0.9972,1.2617,1,fine,32
T2++,Time: Beginning and ending [++],E3+,Calm/Violent/Angry [+],23,46,147,0.9972,0.6808,1,fine,32
F3,Cigarettes and drugs,A9-,Getting and giving; possession [-],24,48,208,0.9972,1.6521,1,fine,32
X2.6+,Expect [+],A5.3,Evaluation:- Accuracy,23,47,96,0.9969,0.9395,1,fine,32
T2+,Time: Beginning and ending [+],E4.1-,Happy/sad: Happy [-],23,47,303,0.9969,0.5437,1,fine,32
N3.8+,Measurement: Speed [+],X2.3+,Learn [+],23,47,94,0.9969,0.5881,1,fine,32
Q2.2,Speech acts,A5.4+,Evaluation:- Authenticity [+],23,47,70,0.9969,1.1608,1,fine,32
P1,Education in general,M6,Location and direction,24,48,210,0.9968,1.0604,1,fine,32
