source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
E3-,Calm/Violent/Angry [-],E3-,Calm/Violent/Angry [-],10,49,405,0.6633,0.7953,3.84591e-05,fine,32
L1-,Life and living things [-],X3.2-,Sensory:- Sound [-],11,44,132,0.6629,2.6726,0.00126003,fine,32
L1-,Life and living things [-],E5-,Fear/bravery/shock [-],17,45,53,0.6624,1.3712,0.135156,fine,32
L1-,Life and living things [-],I1.1,Money: Affluence,18,46,91,0.6617,1.0345,0.183925,fine,32
L1-,Life and living things [-],N3.8+,Measurement: Speed [+],20,48,145,0.6607,1.1314,0.312327,fine,32
L1-,Life and living things [-],X2.2-,Knowledge [-],14,45,53,0.6562,1.5123,0.0160944,fine,32
L1-,Life and living things [-],X4.1,Mental object:- Conceptual object,14,32,45,0.6458,1.4359,0.596615,fine,32
L1-,Life and living things [-],S4,Kin,13,46,80,0.6449,0.2756,0.00453386,fine,32
E3-,Calm/Violent/Angry [-],O4.1,General appearance and physical properties,15,48,302,0.6428,0.7025,0.0132833,fine,32
E3-,Calm/Violent/Angry [-],B2-,Health and disease [-],11,48,187,0.6377,0.9396,0.000222245,fine,32
E3-,Calm/Violent/Angry [-],G2.1-,"Crime, law and order: Law and order [-]",12,49,144,0.6367,0.6816,0.000469757,fine,32
L1-,Life and living things [-],S3.2,Relationship: Intimate/sexual,13,49,157,0.6235,0.8834,0.00140269,fine,32
L1-,Life and living things [-],E6+,"Worry, concern, confident [+]",17,43,29,0.6218,1.4293,0.222053,fine,32
E3-,Calm/Violent/Angry [-],S1.2.4-,Politeness [-],12,47,71,0.6173,0.6443,0.00108854,fine,32
E3-,Calm/Violent/Angry [-],A1.1.2,Damaging and destroying,6,49,479,0.6156,0.8277,5.72777e-08,fine,32
E3-,Calm/Violent/Angry [-],S3.1,Relationship: General,15,45,64,0.6043,0.8461,0.0356978,fine,32
E3-,Calm/Violent/Angry [-],I3.1,Work and employment: Generally,17,49,122,0.6038,0.7182,0.0443842,fine,32
E3-,Calm/Violent/Angry [-],A13.3,Degree: Boosters,7,26,52,0.5876,0.0726,0.0289593,fine,32
E3-,Calm/Violent/Angry [-],Z3c,Other proper names [c],15,45,79,0.5874,0.3556,0.0356978,fine,32
E3-,Calm/Violent/Angry [-],O4.6+,Temperature      [+],15,47,130,0.5722,0.5256,0.0186238,fine,32
L1-,Life and living things [-],L1-,Life and living things [-],11,49,169,0.5702,0.4010,0.000141971,fine,32
E3-,Calm/Violent/Angry [-],A5.3,Evaluation:- Accuracy,17,40,44,0.5690,0.8665,0.429591,fine,32
L1-,Life and living things [-],A15-,Safety/Danger [-],16,44,47,0.5533,0.9365,0.0961418,fine,32
E3-,Calm/Violent/Angry [-],X3.2,Sensory:- Sound,6,49,451,0.5522,0.6058,5.72777e-08,fine,32
E3-,Calm/Violent/Angry [-],M4,"Shipping, swimming etc.",14,46,102,0.5508,0.9011,0.0113516,fine,32
L1-,Life and living things [-],X9.2-,Ability:- Success and failure [-],14,48,115,0.5505,1.1531,0.0055152,fine,32
E3-,Calm/Violent/Angry [-],A6.1-,Comparing:- Similar/different [-],14,44,77,0.5503,0.6226,0.0226288,fine,32
E3-,Calm/Violent/Angry [-],H1,Architecture and kinds of houses and buildings,17,45,88,0.5454,0.4639,0.135156,fine,32
L1-,Life and living things [-],X9.2+,Ability:- Success and failure [+],15,47,78,0.5430,0.8474,0.0186238,fine,32
L1-,Life and living things [-],S7.3,Competition,13,48,76,0.5398,0.2554,0.00208811,fine,32
E3-,Calm/Violent/Angry [-],N6+,Frequency etc. [+],14,39,49,0.5351,0.4396,0.108129,fine,32
L1-,Life and living things [-],O2,Objects generally,14,47,194,0.5268,0.9395,0.00794273,fine,32
E3-,Calm/Violent/Angry [-],Y2,Information technology and computing,14,32,12,0.5186,0.5849,0.596615,fine,32
L1-,Life and living things [-],B1,Anatomy and physiology,10,48,294,0.5048,1.1469,6.16964e-05,fine,32
L1-,Life and living things [-],H5,Furniture and household fittings,10,37,57,0.5001,1.1639,0.00763208,fine,32
L1-,Life and living things [-],T1.3,Time: Period,15,47,78,0.4911,0.8125,0.0186238,fine,32
E3-,Calm/Violent/Angry [-],G3,"Warfare, defence and the army; weapons",14,49,178,0.4903,0.2565,0.00380165,fine,32
L1-,Life and living things [-],N6+,Frequency etc. [+],13,29,29,0.4843,1.2469,0.711071,fine,32
E3-,Calm/Violent/Angry [-],M7,Places,12,46,79,0.4817,0.5339,0.00164149,fine,32
L1-,Life and living things [-],M7,Places,10,43,65,0.4785,0.6590,0.000606107,fine,32
L1-,Life and living things [-],O4.6+,Temperature      [+],12,46,101,0.4746,0.6200,0.00164149,fine,32
E3-,Calm/Violent/Angry [-],E6-,"Worry, concern, confident [-]",14,43,78,0.4730,0.7263,0.0315395,fine,32
E3-,Calm/Violent/Angry [-],K4,"Drama, the theatre and showbusiness",16,39,35,0.4688,0.5121,0.336784,fine,32
L1-,Life and living things [-],E4.2+,Happy/sad: Contentment [+],12,37,44,0.4670,0.6873,0.047031,fine,32
L1-,Life and living things [-],Z3c,Other proper names [c],9,44,75,0.4633,0.5833,0.000106045,fine,32
L1-,Life and living things [-],O4.2+,Judgement of appearance (pretty etc.) [+],12,34,24,0.4559,0.9829,0.121449,fine,32
L1-,Life and living things [-],O4.1,General appearance and physical properties,9,47,150,0.4522,0.7872,2.4904e-05,fine,32
L1-,Life and living things [-],N3.3,Measurement: Distance,11,37,28,0.4483,0.9064,0.0200739,fine,32
L1-,Life and living things [-],K4,"Drama, the theatre and showbusiness",13,39,34,0.4301,0.7108,0.0532519,fine,32
E3-,Calm/Violent/Angry [-],O4.6-,Temperature      [-],9,30,25,0.4184,0.0588,0.0427739,fine,32
E3-,Calm/Violent/Angry [-],L1-,Life and living things [-],7,49,248,0.4147,0.2688,3.62458e-07,fine,32
E3-,Calm/Violent/Angry [-],A6.2+,Comparing:- Usual/unusual  [+],13,39,35,0.4035,0.3687,0.0532519,fine,32
E3-,Calm/Violent/Angry [-],L2,Living creatures generally,12,39,49,0.3772,0.3402,0.0237027,fine,32
L1-,Life and living things [-],A1.2+,Suitability [+],9,28,25,0.3665,0.0223,0.0871586,fine,32
L1-,Life and living things [-],S6+,Obligation and necessity [+],10,47,75,0.3645,1.3606,9.84888e-05,fine,32
L1-,Life and living things [-],F1,Food,5,49,170,0.3579,0.4941,7.59716e-09,fine,32
E3-,Calm/Violent/Angry [-],T1.3,Time: Period,17,46,58,0.3528,0.4265,0.103805,fine,32
L1-,Life and living things [-],K5.1,Sports,7,47,95,0.3294,0.4755,1.07091e-06,fine,32
E3-,Calm/Violent/Angry [-],F3,Cigarettes and drugs,8,47,152,0.3173,0.1407,5.53962e-06,fine,32
L1-,Life and living things [-],G3,"Warfare, defence and the army; weapons",11,49,112,0.3159,0.2203,0.000141971,fine,32
L1-,Life and living things [-],N3.2+,Measurement: Size  [+],12,40,35,0.3081,0.7395,0.016589,fine,32
L1-,Life and living things [-],F3,Cigarettes and drugs,17,46,98,0.3005,0.2401,0.103805,fine,32
E3-,Calm/Violent/Angry [-],G2.2-,General ethics [-],11,48,119,0.2933,0.5152,0.000222245,fine,32
E3-,Calm/Violent/Angry [-],O4.5,Texture,14,42,48,0.2845,0.4411,0.0435585,fine,32
L1-,Life and living things [-],S1.1.3-,Participation [-],12,40,40,0.2822,0.1766,0.016589,fine,32
E3-,Calm/Violent/Angry [-],A5.3-,Evaluation:- Accuracy [-],10,47,72,0.2688,0.3966,9.84888e-05,fine,32
L1-,Life and living things [-],O1.1,Substances and materials generally: Solid,13,35,51,0.2678,0.6987,0.175465,fine,32
E3-,Calm/Violent/Angry [-],X9.2+,Ability:- Success and failure [+],10,47,55,0.2517,0.1914,9.84888e-05,fine,32
L1-,Life and living things [-],E6-,"Worry, concern, confident [-]",9,41,45,0.2487,0.3092,0.000430857,fine,32
E3-,Calm/Violent/Angry [-],H5,Furniture and household fittings,18,42,54,0.2487,0.2845,0.440799,fine,32
L1-,Life and living things [-],L2,Living creatures generally,11,44,50,0.2352,0.5390,0.00126003,fine,32
L1-,Life and living things [-],B5-,Clothes and personal belongings [-],8,40,41,0.2197,0.2876,0.000182166,fine,32
E3-,Calm/Violent/Angry [-],S7.3,Competition,4,49,50,0.2157,0.1161,8.22546e-10,fine,32
E3-,Calm/Violent/Angry [-],E5-,Fear/bravery/shock [-],3,45,70,0.2014,0.2262,8.65498e-10,fine,32
E3-,Calm/Violent/Angry [-],A1.8+,Inclusion/Exclusion [+],12,32,29,0.1970,0.2671,0.215327,fine,32
L1-,Life and living things [-],T1,Time,7,26,20,0.1866,0.3664,0.0289593,fine,32
E3-,Calm/Violent/Angry [-],O1.1,Substances and materials generally: Solid,6,44,87,0.1837,0.2199,9.43038e-07,fine,32
L1-,Life and living things [-],Z5,Grammatical bin,4,38,104,0.1715,0.1465,6.03854e-07,fine,32
E3-,Calm/Violent/Angry [-],G1.1,Government etc.,11,42,13,0.1670,0.0607,0.00288725,fine,32
L1-,Life and living things [-],F2,Drinks,11,43,57,0.1539,0.1691,0.00191396,fine,32
E3-,Calm/Violent/Angry [-],Z2,Geographical names,8,39,46,0.1217,0.0000,0.000294077,fine,32
L1-,Life and living things [-],A6.2+,Comparing:- Usual/unusual  [+],8,31,20,0.0930,0.0641,0.0106738,fine,32
E3-,Calm/Violent/Angry [-],S5+c,Groups and affiliation [+c],5,25,22,0.0806,0.0000,0.00407732,fine,32
E3-,Calm/Violent/Angry [-],L1+,Life and living things [+],15,36,25,0.0682,0.0000,0.405032,fine,32
L1-,Life and living things [-],E2-,Liking [-],7,44,45,0.0620,0.0970,5.29958e-06,fine,32
L1-,Life and living things [-],W3,Geographical terms,7,34,27,0.0511,0.0000,0.000821395,fine,32
E3-,Calm/Violent/Angry [-],O4.2-,Judgement of appearance (pretty etc.) [-],7,36,26,0.0493,0.0000,0.000312551,fine,32
E3-,Calm/Violent/Angry [-],S6+,Obligation and necessity [+],3,47,77,0.0389,0.0929,2.46473e-10,fine,32
L1-,Life and living things [-],Z3,Other proper names,7,27,35,0.0000,0.0000,0.0191573,fine,32
L1-,Life and living things [-],O4.5,Texture,6,36,18,0.0000,0.0000,6.96017e-05,fine,32
L1-,Life and living things [-],O4.2-,Judgement of appearance (pretty etc.) [-],4,37,16,0.0000,0.0000,1.08439e-06,fine,32
L1-,Life and living things [-],I3.2-,Work and employmeny: Professionalism [-],10,30,26,0.0000,0.0000,0.0987371,fine,32
L1-,Life and living things [-],N4,Linear order,10,34,26,0.0000,0.0000,0.0243065,fine,32
E3-,Calm/Violent/Angry [-],M5,Aircraft and flying,10,40,39,0.0000,0.0000,0.00222143,fine,32
E3-,Calm/Violent/Angry [-],Q4.3,"The Media:- TV, Radio and Cinema",8,37,30,0.0000,0.0000,0.000752897,fine,32
E3-,Calm/Violent/Angry [-],W3,Geographical terms,5,39,44,0.0000,0.0000,2.42991e-06,fine,32
E3-,Calm/Violent/Angry [-],X2.6+,Expect [+],7,29,15,0.0000,0.0000,0.00813006,fine,32
E3-,Calm/Violent/Angry [-],O4.6,Temperature     ,6,32,14,0.0000,0.0000,0.000535053,fine,32
E3-,Calm/Violent/Angry [-],I1.1-,Money: Affluence [-],4,40,29,0.0000,0.0000,1.85702e-07,fine,32
E3-,Calm/Violent/Angry [-],I1,Money generally,15,39,18,0.0000,0.0000,0.199591,fine,32
L1-,Life and living things [-],A5.3,Evaluation:- Accuracy,7,29,24,0.0000,0.0000,0.00813006,fine,32
L1-,Life and living things [-],Q4.3,"The Media:- TV, Radio and Cinema",8,29,23,0.0000,0.0000,0.0241195,fine,32
E3-,Calm/Violent/Angry [-],Z3,Other proper names,9,26,25,0.0000,0.0000,0.168638,fine,32
E3-,Calm/Violent/Angry [-],T4-,Time: Early/late [-],17,41,15,0.0000,0.0000,0.348889,fine,32
E3-,Calm/Violent/Angry [-],Q1.3,Telecommunications,10,32,21,0.0000,0.0000,0.0501025,fine,32
E3-,Calm/Violent/Angry [-],G1.2,Politics,15,34,13,0.0000,0.0000,0.607591,fine,32
L1-,Life and living things [-],I1.1-,Money: Affluence [-],12,41,23,0.0000,0.0000,0.0115078,fine,32
E3-,Calm/Violent/Angry [-],N3.6,Measurement: Area,9,36,20,0.0000,0.0000,0.00393317,fine,32
L1-,Life and living things [-],Z2,Geographical names,6,38,41,0.0000,0.0000,2.43426e-05,fine,32
E3-,Calm/Violent/Angry [-],E6+,"Worry, concern, confident [+]",8,26,16,0.0000,0.0000,0.0755187,fine,32
L1-,Life and living things [-],N5.2+,Exceeding; waste [+],8,28,22,0.0000,0.0000,0.0356981,fine,32
L1-,Life and living things [-],I1,Money generally,9,34,13,0.0000,0.0000,0.00904119,fine,32
E3-,Calm/Violent/Angry [-],I3.2-,Work and employmeny: Professionalism [-],13,33,27,0.0000,0.0000,0.296206,fine,32
E3-,Calm/Violent/Angry [-],N4,Linear order,12,42,32,0.0000,0.0000,0.0079159,fine,32
