source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
L1-,Life and living things [-],A9-,Getting and giving; possession [-],24,49,418,0.9718,2.0306,1,fine,32
A1.7+,Constraint [+],X3.2-,Sensory:- Sound [-],23,46,119,0.9717,1.0018,1,fine,32
H5,Furniture and household fittings,T2+,Time: Beginning and ending [+],22,45,46,0.9716,0.6678,1,fine,32
Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",P1,Education in general,23,47,96,0.9716,1.1627,1,fine,32
M1,"Moving, coming and going",A5.3,Evaluation:- Accuracy,23,47,189,0.9716,0.8930,1,fine,32
A5.2-,Evaluation:- True/false [-],A9+,Getting and giving; possession [+],22,47,146,0.9716,0.6174,0.770867,fine,32
I2.2,Business: Selling,X7+,Wanting; planning; choosing [+],21,48,256,0.9716,1.3676,0.470879,fine,32
M3,Vehicles and transport on land,A1.5.1,Using,23,48,232,0.9715,1.4162,0.885433,fine,32
T2+,Time: Beginning and ending [+],X6+,Deciding [+],23,48,398,0.9715,0.5570,0.885433,fine,32
A9+,Getting and giving; possession [+],E4.1+,Happy/sad: Happy [+],23,48,785,0.9714,0.7076,0.885433,fine,32
H1,Architecture and kinds of houses and buildings,A2.1+,"Affect:- Modify, change [+]",21,46,187,0.9713,1.2703,0.658738,fine,32
F2,Drinks,X9.2-,Ability:- Success and failure [-],17,35,22,0.9712,1.3741,1,fine,32
A9+,Getting and giving; possession [+],A8,Seem,23,49,1078,0.9712,0.7237,0.77545,fine,32
F1,Food,S3.1,Relationship: General,20,41,41,0.9711,0.9810,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",X3.2-,Sensory:- Sound [-],21,48,667,0.9710,1.8328,0.470879,fine,32
X9.2+,Ability:- Success and failure [+],A9-,Getting and giving; possession [-],23,47,131,0.9709,1.3649,1,fine,32
Q2.2,Speech acts,Q1.2,Paper documents and writing,23,49,1187,0.9709,0.8140,0.77545,fine,32
S7.4+,Permission [+],I2.2,Business: Selling,24,48,183,0.9709,0.6108,1,fine,32
G2.1,"Crime, law and order: Law and order",X6+,Deciding [+],22,46,94,0.9709,1.6205,0.882996,fine,32
A9+,Getting and giving; possession [+],X6+,Deciding [+],22,48,688,0.9709,0.9392,0.665466,fine,32
A8,Seem,Q2.1,Speech etc:- Communicative,23,49,970,0.9708,0.9058,0.77545,fine,32
S1.1.3-,Participation [-],A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],21,48,139,0.9706,1.4391,0.470879,fine,32
X3.4,Sensory:- Sight,G2.2-,General ethics [-],18,39,48,0.9704,0.4269,0.749259,fine,32
A2.2,Affect:- Cause/Connected,T2+,Time: Beginning and ending [+],22,48,296,0.9703,0.8688,0.665466,fine,32
F1,Food,A1.1.2,Damaging and destroying,23,47,188,0.9702,1.5337,1,fine,32
Q2.2,Speech acts,A9,Getting and giving; possession,15,34,76,0.9702,0.7791,0.607591,fine,32
O2,Objects generally,E4.1+,Happy/sad: Happy [+],21,45,119,0.9702,1.2473,0.765992,fine,32
A13.3,Degree: Boosters,Q2.2,Speech acts,17,36,41,0.9700,0.4133,0.867939,fine,32
O4.6+,Temperature      [+],S2mf,People [mf],12,25,14,0.9698,1.1607,1,fine,32
B1,Anatomy and physiology,S7.1+,"Power, organizing [+]",20,47,382,0.9698,0.8975,0.381693,fine,32
X3.2,Sensory:- Sound,N6+,Frequency etc. [+],19,42,64,0.9698,0.5192,0.643969,fine,32
O4.1,General appearance and physical properties,A9-,Getting and giving; possession [-],21,46,585,0.9698,0.9703,0.658738,fine,32
Z1f,Personal names [f],X2.1,"Thought, belief",17,37,40,0.9698,2.9207,0.742829,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",S5+,Groups and affiliation [+],22,46,244,0.9697,1.2603,0.882996,fine,32
L1-,Life and living things [-],A1.5.1,Using,21,47,256,0.9697,1.9567,0.560065,fine,32
I3.2-,Work and employmeny: Professionalism [-],X2.4,"Investigate, examine, test, search",20,43,50,0.9697,2.2721,0.760792,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",N6,Frequency etc.,22,45,126,0.9696,1.2216,1,fine,32
A1.7+,Constraint [+],A2.1,"Affect:- Modify, change",23,48,155,0.9695,0.5670,0.885433,fine,32
X6+,Deciding [+],S8-,Helping/hindering [-],20,43,43,0.9695,0.5556,0.760792,fine,32
A9-,Getting and giving; possession [-],A1.5.1,Using,24,48,658,0.9694,0.7812,1,fine,32
Q1.2,Paper documents and writing,X7+,Wanting; planning; choosing [+],24,49,671,0.9694,1.3075,1,fine,32
X3.4,Sensory:- Sight,T1.3+,Time: Period [+],13,26,27,0.9694,0.5936,1,fine,32
B4,Cleaning and personal care,T2+,Time: Beginning and ending [+],23,47,132,0.9692,1.1771,1,fine,32
Q2.1,Speech etc:- Communicative,X4.1,Mental object:- Conceptual object,21,49,381,0.9692,0.7465,0.391603,fine,32
Q2.2,Speech acts,N6,Frequency etc.,22,45,106,0.9690,1.0886,1,fine,32
Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",A2.1+,"Affect:- Modify, change [+]",22,48,353,0.9689,1.3320,0.665466,fine,32
G1.2,Politics,A1.1.1,"General actions, making etc.",23,47,55,0.9688,1.6541,1,fine,32
H1,Architecture and kinds of houses and buildings,X2.4,"Investigate, examine, test, search",22,46,160,0.9688,1.6915,0.882996,fine,32
A9+,Getting and giving; possession [+],A5.4-,Evaluation:- Authenticity [-],21,47,281,0.9688,0.8134,0.560065,fine,32
T1.3,Time: Period,A1.7-,Constraint [-],23,47,44,0.9687,1.4472,1,fine,32
N4,Linear order,X2.2+,Knowledge [+],17,35,29,0.9687,1.2956,1,fine,32
L1+,Life and living things [+],Q2.1,Speech etc:- Communicative,22,46,92,0.9686,1.5168,0.882996,fine,32
M6,Location and direction,A7-,Definite (+ modals) [-],14,29,36,0.9685,0.6571,1,fine,32
B1,Anatomy and physiology,N5.1+,Entirety; maximum [+],23,46,138,0.9682,0.7598,1,fine,32
Q2.1,Speech etc:- Communicative,E2+,Liking [+],23,49,191,0.9682,0.8993,0.77545,fine,32
I1.1,Money: Affluence,S6+,Obligation and necessity [+],22,45,91,0.9682,1.8704,1,fine,32
E3-,Calm/Violent/Angry [-],I2.2,Business: Selling,22,47,163,0.9681,0.7801,0.770867,fine,32
O4.4,Shape,A2.1,"Affect:- Modify, change",22,46,102,0.9680,1.2184,0.882996,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],N6+,Frequency etc. [+],22,45,144,0.9678,0.4373,1,fine,32
X3.4,Sensory:- Sight,E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",22,47,122,0.9678,0.6569,0.770867,fine,32
X3.2,Sensory:- Sound,I3.1,Work and employment: Generally,22,46,125,0.9678,0.6648,0.882996,fine,32
Q2.2,Speech acts,I1.1-,Money: Affluence [-],20,42,117,0.9676,0.3953,0.877614,fine,32
F2,Drinks,S8+,Helping/hindering [+],22,45,77,0.9675,1.1285,1,fine,32
I1.2,Money: Debts,S7.1-,"Power, organizing [-]",19,39,34,0.9674,0.8047,1,fine,32
T1.3,Time: Period,E6+,"Worry, concern, confident [+]",18,39,25,0.9672,0.6816,0.749259,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],S7.2+,Respect [+],23,46,166,0.9671,0.8516,1,fine,32
X7+,Wanting; planning; choosing [+],A9-,Getting and giving; possession [-],22,48,659,0.9671,0.7683,0.665466,fine,32
A2.2,Affect:- Cause/Connected,Q2.2,Speech acts,23,49,433,0.9671,0.7746,0.77545,fine,32
E3-,Calm/Violent/Angry [-],X3.2-,Sensory:- Sound [-],22,47,293,0.9671,2.4165,0.770867,fine,32
X9.2+,Ability:- Success and failure [+],X4.1,Mental object:- Conceptual object,16,33,32,0.9671,0.9554,1,fine,32
Q1.2,Paper documents and writing,A9+,Getting and giving; possession [+],22,50,1250,0.9671,1.1026,0.479888,fine,32
F1,Food,A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],23,48,159,0.9670,1.3448,0.885433,fine,32
T2++,Time: Beginning and ending [++],M6,Location and direction,22,48,328,0.9670,0.5658,0.665466,fine,32
I3.2-,Work and employmeny: Professionalism [-],T2++,Time: Beginning and ending [++],13,30,20,0.9670,1.5298,0.584665,fine,32
E4.1-,Happy/sad: Happy [-],A5.1-,Evaluation:- Good/bad [-],11,25,11,0.9666,1.2786,0.690038,fine,32
N5.1+,Entirety; maximum [+],Q2.1,Speech etc:- Communicative,22,45,186,0.9665,0.6704,1,fine,32
A2.1+,"Affect:- Modify, change [+]",X8+,Trying [+],24,49,349,0.9664,0.6331,1,fine,32
I1.1-,Money: Affluence [-],M2,"Putting, taking, pulling, pushing, transporting &c.",20,44,119,0.9663,1.2349,0.651588,fine,32
X2.3+,Learn [+],T2+,Time: Beginning and ending [+],23,48,124,0.9663,1.3102,0.885433,fine,32
Z2,Geographical names,X2.4,"Investigate, examine, test, search",22,46,89,0.9661,2.3713,0.882996,fine,32
A2.1+,"Affect:- Modify, change [+]",X2.2+,Knowledge [+],23,48,236,0.9661,0.6668,0.885433,fine,32
A1.7+,Constraint [+],M2,"Putting, taking, pulling, pushing, transporting &c.",21,49,547,0.9659,0.5351,0.391603,fine,32
A9+,Getting and giving; possession [+],T2+,Time: Beginning and ending [+],22,49,1431,0.9658,0.9395,0.568172,fine,32
A1.1.1,"General actions, making etc.",C1,Arts and crafts,21,47,365,0.9658,0.5419,0.560065,fine,32
X8+,Trying [+],Q2.1,Speech etc:- Communicative,22,48,1181,0.9658,1.0449,0.665466,fine,32
B2-,Health and disease [-],M6,Location and direction,22,45,63,0.9658,0.7055,1,fine,32
F2,Drinks,Q2.2,Speech acts,23,48,183,0.9657,1.2919,0.885433,fine,32
I1.2,Money: Debts,A1.2+,Suitability [+],13,29,29,0.9657,0.0000,0.711071,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",T1.3+,Time: Period [+],18,39,81,0.9656,1.2905,0.749259,fine,32
A1.1.1,"General actions, making etc.",E3-,Calm/Violent/Angry [-],22,49,828,0.9656,0.5729,0.568172,fine,32
X8+,Trying [+],S7.1+,"Power, organizing [+]",23,48,490,0.9655,1.1402,0.885433,fine,32
A8,Seem,T1.3+,Time: Period [+],15,31,34,0.9654,1.7183,1,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",N5.1+,Entirety; maximum [+],19,47,354,0.9654,0.9652,0.24296,fine,32
M8,Remaining/stationary,A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],21,48,502,0.9650,1.0386,0.470879,fine,32
F3,Cigarettes and drugs,X6+,Deciding [+],20,40,36,0.9650,2.4008,1,fine,32
S7.4+,Permission [+],L1-,Life and living things [-],24,48,144,0.9647,0.4211,1,fine,32
T2++,Time: Beginning and ending [++],A8,Seem,23,47,321,0.9647,0.4125,1,fine,32
Q1.2,Paper documents and writing,A1.1.2,Damaging and destroying,24,49,477,0.9645,1.0739,1,fine,32
G2.1-,"Crime, law and order: Law and order [-]",X2.4,"Investigate, examine, test, search",23,48,92,0.9644,1.6344,0.885433,fine,32
K1,Entertainment generally,M2,"Putting, taking, pulling, pushing, transporting &c.",24,49,439,0.9644,0.5179,1,fine,32
X7+,Wanting; planning; choosing [+],Q2.2,Speech acts,21,48,871,0.9643,0.7552,0.470879,fine,32
O2,Objects generally,A9+,Getting and giving; possession [+],23,48,452,0.9641,1.0362,0.885433,fine,32
Q2.2,Speech acts,A1.7+,Constraint [+],24,49,595,0.9641,1.0209,1,fine,32
A6.1+,Comparing:- Similar/different [+],A1.9,Avoiding,17,36,28,0.9640,0.9485,0.867939,fine,32
X3.4,Sensory:- Sight,B4,Cleaning and personal care,23,47,164,0.9640,0.4135,1,fine,32
N5.1+,Entirety; maximum [+],A1.1.1,"General actions, making etc.",23,46,240,0.9640,0.7207,1,fine,32
M1,"Moving, coming and going",F2,Drinks,23,47,190,0.9639,0.6987,1,fine,32
S7.4+,Permission [+],A4.1,"Generally kinds, groups, examples",23,46,38,0.9639,0.7912,1,fine,32
A2.1,"Affect:- Modify, change",X3.4+,Sensory:- Sight [+],21,47,90,0.9639,0.4710,0.560065,fine,32
M1,"Moving, coming and going",F3,Cigarettes and drugs,21,48,297,0.9639,0.3695,0.470879,fine,32
A9+,Getting and giving; possession [+],Z5,Grammatical bin,20,43,735,0.9638,0.8658,0.760792,fine,32
Z2,Geographical names,A1.1.1,"General actions, making etc.",20,48,229,0.9638,2.2745,0.312327,fine,32
A1.7+,Constraint [+],S8+,Helping/hindering [+],22,48,141,0.9638,0.6540,0.665466,fine,32
F3,Cigarettes and drugs,I1.2,Money: Debts,17,35,35,0.9637,1.3104,1,fine,32
P1,Education in general,S1.1.2+,Reciprocity [+],23,47,67,0.9637,0.7593,1,fine,32
A1.7+,Constraint [+],X8+,Trying [+],23,48,211,0.9636,0.7083,0.885433,fine,32
A6.2+,Comparing:- Usual/unusual  [+],A9-,Getting and giving; possession [-],21,45,118,0.9635,0.7027,0.765992,fine,32
O4.6+,Temperature      [+],X2.1,"Thought, belief",23,47,185,0.9634,1.0836,1,fine,32
N6+,Frequency etc. [+],X2.5+,Understand [+],20,40,23,0.9632,0.9297,1,fine,32
H3,Areas around or near houses,A9+,Getting and giving; possession [+],19,40,62,0.9631,1.5983,0.874629,fine,32
M4,"Shipping, swimming etc.",A9+,Getting and giving; possession [+],22,46,93,0.9631,0.8782,0.882996,fine,32
S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",T2-,Time: Beginning and ending [-],23,48,144,0.9631,0.4141,0.885433,fine,32
Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",F2,Drinks,22,45,47,0.9630,0.9909,1,fine,32
A2.2,Affect:- Cause/Connected,N5.1+,Entirety; maximum [+],21,42,36,0.9630,0.5310,1,fine,32
O4.4,Shape,A9-,Getting and giving; possession [-],23,48,438,0.9626,0.6966,0.885433,fine,32
X4.1,Mental object:- Conceptual object,M2,"Putting, taking, pulling, pushing, transporting &c.",22,46,253,0.9625,0.5548,0.882996,fine,32
F3,Cigarettes and drugs,A9+,Getting and giving; possession [+],22,48,314,0.9624,1.7653,0.665466,fine,32
O4.4,Shape,S3.2,Relationship: Intimate/sexual,21,46,121,0.9623,0.4984,0.658738,fine,32
O4.5,Texture,M1,"Moving, coming and going",22,47,175,0.9621,1.2279,0.770867,fine,32
K5.1,Sports,A1.7+,Constraint [+],22,45,35,0.9621,1.4408,1,fine,32
N5,Quantities,X5.1+,Attention [+],17,36,42,0.9621,1.1402,0.867939,fine,32
Q2.2,Speech acts,N3.8+,Measurement: Speed [+],23,49,550,0.9619,0.7230,0.77545,fine,32
X2.1,"Thought, belief",X2.3+,Learn [+],23,48,107,0.9618,0.3716,0.885433,fine,32
B1,Anatomy and physiology,A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],23,48,465,0.9616,1.0177,0.885433,fine,32
A1.1.1,"General actions, making etc.",G3,"Warfare, defence and the army; weapons",20,48,272,0.9613,0.2041,0.312327,fine,32
S7.1+,"Power, organizing [+]",F2,Drinks,22,44,53,0.9613,0.4802,1,fine,32
G1.1c,Government etc. [c],Q2.2,Speech acts,19,40,47,0.9613,1.6266,0.874629,fine,32
I1.1,Money: Affluence,X7+,Wanting; planning; choosing [+],22,47,174,0.9611,0.9151,0.770867,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],M1,"Moving, coming and going",20,49,1508,0.9609,0.6462,0.25287,fine,32
N3.8+,Measurement: Speed [+],I1.1,Money: Affluence,22,46,73,0.9609,0.7676,0.882996,fine,32
I2.2,Business: Selling,O4.3,Colour and colour patterns,14,31,42,0.9608,1.0445,0.7201,fine,32
M2,"Putting, taking, pulling, pushing, transporting &c.",E4.1-,Happy/sad: Happy [-],24,49,558,0.9607,1.0389,1,fine,32
I3.1,Work and employment: Generally,A9-,Getting and giving; possession [-],23,48,310,0.9607,1.2576,0.885433,fine,32
C1,Arts and crafts,Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",24,48,157,0.9607,0.9085,1,fine,32
O4.5,Texture,K2,Music and related activities,20,40,35,0.9606,1.2611,1,fine,32
E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",A2.2,Affect:- Cause/Connected,21,44,73,0.9606,0.9374,0.880396,fine,32
B1,Anatomy and physiology,A6.1-,Comparing:- Similar/different [-],21,44,67,0.9605,1.1963,0.880396,fine,32
A1.1.1,"General actions, making etc.",S2mf,People [mf],23,46,181,0.9602,0.5921,1,fine,32
Z3c,Other proper names [c],Q2.2,Speech acts,18,48,178,0.9601,1.2142,0.111403,fine,32
X3.1,Sensory:- Taste,X3.4,Sensory:- Sight,21,43,22,0.9600,0.8615,1,fine,32
I1.2,Money: Debts,S7.4+,Permission [+],24,49,293,0.9600,1.0781,1,fine,32
G2.1-,"Crime, law and order: Law and order [-]",X3.4,Sensory:- Sight,22,46,172,0.9599,1.8284,0.882996,fine,32
A9-,Getting and giving; possession [-],E3-,Calm/Violent/Angry [-],21,48,659,0.9598,0.7503,0.470879,fine,32
Z2,Geographical names,E4.1-,Happy/sad: Happy [-],17,37,42,0.9597,1.1606,0.742829,fine,32
X8+,Trying [+],S1.1.2+,Reciprocity [+],22,47,290,0.9597,1.1663,0.770867,fine,32
X4.1,Mental object:- Conceptual object,A1.1.1,"General actions, making etc.",21,47,219,0.9597,0.6431,0.560065,fine,32
X3.4,Sensory:- Sight,S1.2.4+,Politeness [+],22,46,104,0.9596,0.8224,0.882996,fine,32
Q2.1,Speech etc:- Communicative,N6,Frequency etc.,22,45,110,0.9596,0.9070,1,fine,32
G2.1-,"Crime, law and order: Law and order [-]",B4,Cleaning and personal care,21,44,44,0.9595,0.6382,0.880396,fine,32
A1.7-,Constraint [-],A8,Seem,22,46,80,0.9594,0.3969,0.882996,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],A2.2,Affect:- Cause/Connected,23,49,334,0.9594,0.5376,0.77545,fine,32
N5,Quantities,S8+,Helping/hindering [+],20,42,84,0.9594,1.2751,0.877614,fine,32
A1.7+,Constraint [+],G2.1,"Crime, law and order: Law and order",23,49,42,0.9594,0.5207,0.77545,fine,32
M1,"Moving, coming and going",X3.3,Sensory:- Touch,23,48,226,0.9594,1.3353,0.885433,fine,32
A1.5.1,Using,A1.7-,Constraint [-],20,47,155,0.9591,0.6869,0.381693,fine,32
H4,Residence,S1.1.2+,Reciprocity [+],21,44,54,0.9591,1.8531,0.880396,fine,32
I1.1,Money: Affluence,E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",21,45,69,0.9590,1.1098,0.765992,fine,32
N3.8+,Measurement: Speed [+],E4.1+,Happy/sad: Happy [+],23,48,249,0.9590,0.8409,0.885433,fine,32
B1,Anatomy and physiology,M6,Location and direction,22,48,505,0.9590,0.8632,0.665466,fine,32
X2.5+,Understand [+],T2+,Time: Beginning and ending [+],22,47,165,0.9589,0.5233,0.770867,fine,32
E3+,Calm/Violent/Angry [+],S7.4+,Permission [+],21,44,88,0.9589,1.1446,0.880396,fine,32
S7.4+,Permission [+],X9.2-,Ability:- Success and failure [-],23,47,91,0.9589,0.7278,1,fine,32
E2+,Liking [+],A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],20,44,48,0.9589,0.9494,0.651588,fine,32
S5+,Groups and affiliation [+],M2,"Putting, taking, pulling, pushing, transporting &c.",21,46,102,0.9588,0.4220,0.658738,fine,32
M1,"Moving, coming and going",X2,Mental actions and processes,18,38,26,0.9587,1.5395,0.871415,fine,32
Q2.1,Speech etc:- Communicative,X4.2,"Mental object:- Means, method",21,43,96,0.9586,0.8256,1,fine,32
Z1mf,Personal names [mf],T2++,Time: Beginning and ending [++],14,29,28,0.9585,2.0183,1,fine,32
A15-,Safety/Danger [-],X3.2-,Sensory:- Sound [-],19,38,37,0.9584,1.8454,1,fine,32
Q4,The Media,Q1.1,"LINGUISTIC ACTIONS, STATES AND PROCESSES; COMMUNICATION",20,41,21,0.9584,0.5332,1,fine,32
B1,Anatomy and physiology,L1+,Life and living things [+],21,44,63,0.9584,0.7279,0.880396,fine,32
M1,"Moving, coming and going",E4.2+,Happy/sad: Contentment [+],17,37,73,0.9583,0.6006,0.742829,fine,32
L1-,Life and living things [-],S8-,Helping/hindering [-],21,49,173,0.9582,1.9334,0.391603,fine,32
G2.1,"Crime, law and order: Law and order",A1.2+,Suitability [+],14,31,27,0.9582,0.7473,0.7201,fine,32
A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],A9+,Getting and giving; possession [+],22,49,840,0.9581,0.7912,0.568172,fine,32
Q3,"Language, speech and grammar",S7.4+,Permission [+],21,47,135,0.9580,1.8650,0.560065,fine,32
A1.1.1,"General actions, making etc.",S8-,Helping/hindering [-],22,49,368,0.9577,0.7193,0.568172,fine,32
M5,Aircraft and flying,S7.1+,"Power, organizing [+]",21,44,29,0.9577,1.5484,0.880396,fine,32
N5+,Quantities [+],Y2,Information technology and computing,17,35,21,0.9575,0.6343,1,fine,32
A1.7-,Constraint [-],A1.1.2,Damaging and destroying,24,48,118,0.9574,0.6032,1,fine,32
E2-,Liking [-],A4.1,"Generally kinds, groups, examples",12,25,19,0.9574,0.7967,1,fine,32
L1-,Life and living things [-],A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],20,48,273,0.9574,2.0107,0.312327,fine,32
S1.1.3-,Participation [-],O4.3,Colour and colour patterns,16,32,36,0.9573,1.2368,1,fine,32
I1.3,Money: Price,M6,Location and direction,22,45,60,0.9570,0.8169,1,fine,32
Q2.1,Speech etc:- Communicative,A4.1,"Generally kinds, groups, examples",22,47,146,0.9570,0.9315,0.770867,fine,32
W3,Geographical terms,M2,"Putting, taking, pulling, pushing, transporting &c.",22,46,146,0.9566,1.2305,0.882996,fine,32
A1.1.1,"General actions, making etc.",L3,Plants,16,34,65,0.9566,0.3459,0.864166,fine,32
I1.1-,Money: Affluence [-],A2.1+,"Affect:- Modify, change [+]",16,34,27,0.9566,1.3338,0.864166,fine,32
S4,Kin,X6+,Deciding [+],21,44,31,0.9565,2.5508,0.880396,fine,32
F1,Food,X2.4,"Investigate, examine, test, search",22,47,171,0.9562,1.6604,0.770867,fine,32
N3.8+,Measurement: Speed [+],O1.1,Substances and materials generally: Solid,20,40,64,0.9560,0.9231,1,fine,32
X3.2+++,Sensory:- Sound [+++],M8,Remaining/stationary,17,36,26,0.9560,0.9165,0.867939,fine,32
S3.1,Relationship: General,A2.2,Affect:- Cause/Connected,20,42,54,0.9559,0.7134,0.877614,fine,32
O4.1,General appearance and physical properties,M6,Location and direction,22,47,412,0.9558,0.9851,0.770867,fine,32
N3.8+,Measurement: Speed [+],A8,Seem,23,48,260,0.9557,1.0242,0.885433,fine,32
M6,Location and direction,T2+,Time: Beginning and ending [+],21,49,758,0.9556,0.9206,0.391603,fine,32
A9-,Getting and giving; possession [-],Q1.2,Paper documents and writing,21,49,999,0.9555,0.7586,0.391603,fine,32
Q2.1,Speech etc:- Communicative,A5.1+,Evaluation:- Good/bad [+],21,43,86,0.9555,0.7473,1,fine,32
O1.2,Substances and materials generally: Liquid,T2++,Time: Beginning and ending [++],18,45,104,0.9554,1.3710,0.232693,fine,32
N3.8+,Measurement: Speed [+],A2.1,"Affect:- Modify, change",22,46,141,0.9554,1.4063,0.882996,fine,32
A10-,Open/closed; Hiding/Hidden; Finding; Showing [-],T1.3,Time: Period,22,44,47,0.9554,0.9238,1,fine,32
L1-,Life and living things [-],A1.7-,Constraint [-],20,48,178,0.9553,2.6072,0.312327,fine,32
G2.1,"Crime, law and order: Law and order",A9+,Getting and giving; possession [+],22,49,340,0.9553,1.5629,0.568172,fine,32
X3.2++,Sensory:- Sound [++],E1,"EMOTIONAL ACTIONS, STATES AND PROCESSES General",19,41,39,0.9553,1.0356,0.755229,fine,32
X2.2+,Knowledge [+],K2,Music and related activities,20,43,49,0.9552,0.7014,0.760792,fine,32
B5-,Clothes and personal belongings [-],O4.4,Shape,19,39,28,0.9552,1.2552,1,fine,32
F1,Food,S7.2+,Respect [+],16,34,33,0.9551,1.0926,0.864166,fine,32
A2.2,Affect:- Cause/Connected,S1.1.1,"SOCIAL ACTIONS, STATES AND PROCESSES",21,45,79,0.9551,0.7236,0.765992,fine,32
I2.2,Business: Selling,M1,"Moving, coming and going",24,49,648,0.9551,1.1924,1,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],F2,Drinks,21,46,95,0.9550,0.4919,0.658738,fine,32
X3.2,Sensory:- Sound,M1,"Moving, coming and going",23,49,937,0.9550,1.0271,0.77545,fine,32
I2.2,Business: Selling,A9-,Getting and giving; possession [-],21,49,495,0.9549,1.3933,0.391603,fine,32
N5+,Quantities [+],Q2.1,Speech etc:- Communicative,23,49,291,0.9549,0.7403,0.77545,fine,32
F3,Cigarettes and drugs,E4.1+,Happy/sad: Happy [+],21,44,130,0.9549,1.6806,0.880396,fine,32
O4.1,General appearance and physical properties,M8,Remaining/stationary,20,47,304,0.9547,0.8270,0.381693,fine,32
G3,"Warfare, defence and the army; weapons",A1.7+,Constraint [+],21,45,102,0.9546,2.0711,0.765992,fine,32
L1-,Life and living things [-],T2-,Time: Beginning and ending [-],23,49,260,0.9544,1.9707,0.77545,fine,32
X2.5+,Understand [+],A1.1.1,"General actions, making etc.",22,48,263,0.9544,0.4404,0.665466,fine,32
S1.1.2+,Reciprocity [+],X2.5+,Understand [+],21,47,74,0.9544,0.2443,0.560065,fine,32
A6.2+,Comparing:- Usual/unusual  [+],M2,"Putting, taking, pulling, pushing, transporting &c.",21,47,201,0.9543,0.6905,0.560065,fine,32
Q2.2,Speech acts,X8+,Trying [+],24,49,1058,0.9543,0.7049,1,fine,32
T1.1.2,Time: General: Present; simultaneous,Q2.1,Speech etc:- Communicative,19,39,40,0.9542,0.2230,1,fine,32
A1.8+,Inclusion/Exclusion [+],X2.1,"Thought, belief",21,44,74,0.9542,0.5288,0.880396,fine,32
Q1.2,Paper documents and writing,M1,"Moving, coming and going",20,49,1276,0.9540,0.9104,0.25287,fine,32
A10+,Open/closed; Hiding/Hidden; Finding; Showing [+],G1.1,Government etc.,21,43,32,0.9540,0.5824,1,fine,32
M5,Aircraft and flying,Q2.2,Speech acts,23,47,108,0.9540,1.5862,1,fine,32
Q2.2,Speech acts,S8-,Helping/hindering [-],23,49,400,0.9540,0.7683,0.77545,fine,32
Q2.2,Speech acts,I3.1,Work and employment: Generally,21,49,399,0.9539,0.5896,0.391603,fine,32
W3,Geographical terms,Q2.2,Speech acts,22,46,115,0.9539,0.8911,0.882996,fine,32
X3.2,Sensory:- Sound,I1.1,Money: Affluence,22,45,83,0.9539,0.7749,1,fine,32
X2.4,"Investigate, examine, test, search",A1.1.1,"General actions, making etc.",17,49,695,0.9533,0.4238,0.0443842,fine,32
O2,Objects generally,B5-,Clothes and personal belongings [-],20,40,22,0.9532,0.9570,1,fine,32
A1.1.1,"General actions, making etc.",A1.1.1,"General actions, making etc.",21,49,1693,0.9530,0.8028,0.391603,fine,32
A1.4,"Chance, luck",Q2.2,Speech acts,19,41,52,0.9530,0.8931,0.755229,fine,32
Q1.2,Paper documents and writing,A4.1,"Generally kinds, groups, examples",23,48,91,0.9529,1.0943,0.885433,fine,32
S7.3,Competition,A2.2,Affect:- Cause/Connected,21,43,58,0.9529,1.6089,1,fine,32
I3.1,Work and employment: Generally,A4.1,"Generally kinds, groups, examples",20,42,48,0.9529,1.5098,0.877614,fine,32
L1-,Life and living things [-],K2,Music and related activities,22,46,92,0.9526,2.4392,0.882996,fine,32
N5+,Quantities [+],M1,"Moving, coming and going",21,48,370,0.9525,0.7451,0.470879,fine,32
