source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
A,A,X+,X+,34,49,2129,1.0524,0.8681,0.00939924,letter,32
A-,A-,X,X,26,49,1912,1.0515,0.9655,0.77545,letter,32
Z,Z,A-,A-,27,49,2158,1.0513,1.0350,0.568172,letter,32
T+,T+,A+,A+,27,49,1913,1.0510,0.6851,0.568172,letter,32
O,O,T+,T+,28,49,1275,1.0507,1.1517,0.391603,letter,32
K,K,M,M,28,50,992,1.0506,0.5796,0.479888,letter,32
Q,Q,X-,X-,25,49,1489,1.0492,1.3433,1,letter,32
S,S,K,K,29,49,609,1.0485,1.4842,0.25287,letter,32
N-,N-,C,C,25,47,129,1.0483,0.8919,0.770867,letter,32
X+,X+,T+,T+,31,49,1569,1.0476,0.8510,0.0854331,letter,32
M,M,G-,G-,30,49,742,1.0476,1.0782,0.152408,letter,32
B-,B-,M,M,27,49,480,1.0471,0.9517,0.568172,letter,32
B,B,B-,B-,28,49,310,1.0465,1.2210,0.391603,letter,32
F,F,N+,N+,32,49,731,1.0458,1.2602,0.0443842,letter,32
Q,Q,N,N,27,49,1934,1.0455,0.9468,0.568172,letter,32
A+,A+,T,T,36,50,1978,1.0455,0.8194,0.00260217,letter,32
X+,X+,G,G,27,49,636,1.0454,0.6180,0.568172,letter,32
X,X,A+,A+,27,50,1973,1.0450,0.7580,0.671811,letter,32
O,O,S-,S-,27,49,690,1.0448,1.0243,0.568172,letter,32
B-,B-,A-,A-,27,49,370,1.0445,1.1430,0.568172,letter,32
I,I,O,O,26,48,909,1.0438,1.1794,0.665466,letter,32
T+,T+,X,X,28,49,1651,1.0436,0.5409,0.391603,letter,32
I,I,N,N,26,49,1051,1.0430,1.0890,0.77545,letter,32
F,F,E,E,27,47,133,1.0424,1.4734,0.381693,letter,32
M,M,S+,S+,33,49,2166,1.0422,1.3351,0.0212941,letter,32
P,P,I,I,25,49,146,1.0414,0.8164,1,letter,32
X-,X-,T-,T-,25,49,364,1.0413,0.4260,1,letter,32
S-,S-,M,M,25,49,1185,1.0401,0.9102,1,letter,32
G,G,S,S,27,49,564,1.0399,1.3329,0.568172,letter,32
Z,Z,I,I,27,49,1284,1.0397,0.8259,0.568172,letter,32
B-,B-,Z,Z,26,49,381,1.0380,1.3573,0.77545,letter,32
N,N,Z,Z,28,49,1900,1.0379,1.3047,0.391603,letter,32
F,F,T-,T-,25,49,374,1.0379,1.1456,1,letter,32
G,G,M,M,32,49,928,1.0379,1.5889,0.0443842,letter,32
S,S,O+,O+,25,49,466,1.0374,1.2127,1,letter,32
I,I,M,M,30,49,1474,1.0365,1.0246,0.152408,letter,32
N+,N+,K,K,26,49,686,1.0362,0.9500,0.77545,letter,32
Q,Q,T+,T+,27,49,1840,1.0358,1.0577,0.568172,letter,32
S+,S+,T+,T+,28,49,1473,1.0356,0.7152,0.391603,letter,32
N,N,H,H,26,49,497,1.0355,1.1361,0.77545,letter,32
I,I,E+,E+,26,48,664,1.0346,1.1881,0.665466,letter,32
X-,X-,N+,N+,25,48,646,1.0342,0.4650,0.885433,letter,32
I+,I+,S+,S+,19,37,23,1.0342,0.3378,1,letter,32
S-,S-,G-,G-,25,48,245,1.0341,0.8674,0.885433,letter,32
C,C,E,E,25,47,146,1.0338,1.3029,0.770867,letter,32
X+,X+,T-,T-,28,49,1041,1.0338,0.7005,0.391603,letter,32
S-,S-,A-,A-,29,49,960,1.0337,1.1152,0.25287,letter,32
M,M,Y,Y,27,47,1272,1.0334,1.1217,0.381693,letter,32
S,S,Z,Z,25,49,1530,1.0333,1.6801,1,letter,32
T-,T-,N+,N+,26,49,1009,1.0327,1.1445,0.77545,letter,32
S+,S+,A,A,28,49,2066,1.0321,0.7560,0.391603,letter,32
X+,X+,L-,L-,25,49,383,1.0321,0.3251,1,letter,32
S-,S-,A+,A+,25,49,1139,1.0321,1.2430,1,letter,32
S+,S+,X-,X-,26,49,1028,1.0319,0.9326,0.77545,letter,32
L,L,Q,Q,26,48,255,1.0315,1.3514,0.665466,letter,32
E-,E-,A,A,28,49,1435,1.0314,1.2640,0.391603,letter,32
S,S,G,G,26,49,452,1.0312,0.9298,0.77545,letter,32
C,C,A+,A+,29,48,877,1.0311,1.1733,0.193413,letter,32
A-,A-,M,M,31,49,2162,1.0311,0.7639,0.0854331,letter,32
X-,X-,S+,S+,25,49,803,1.0308,0.6042,1,letter,32
A,A,M,M,34,49,2356,1.0306,0.7656,0.00939924,letter,32
N,N,A+,A+,29,49,2035,1.0300,1.3304,0.25287,letter,32
Y,Y,T-,T-,25,48,50,1.0297,0.6449,0.885433,letter,32
T,T,O+,O+,26,49,911,1.0297,1.1317,0.77545,letter,32
Q,Q,Y,Y,25,47,1251,1.0294,0.7787,0.770867,letter,32
Z,Z,L,L,25,48,430,1.0292,1.1343,0.885433,letter,32
M,M,G,G,25,49,931,1.0282,1.0516,1,letter,32
I,I,N+,N+,26,49,1075,1.0279,1.2377,0.77545,letter,32
A-,A-,S,S,27,49,1666,1.0279,0.7259,0.568172,letter,32
M,M,Z,Z,26,50,2308,1.0278,1.3953,0.887725,letter,32
T,T,Q,Q,27,49,1901,1.0265,1.0779,0.568172,letter,32
N+,N+,X+,X+,27,49,1720,1.0264,0.9104,0.568172,letter,32
I-,I-,N+,N+,25,47,354,1.0257,1.4996,0.770867,letter,32
A-,A-,E+,E+,28,49,1323,1.0248,0.7887,0.391603,letter,32
E,E,X-,X-,24,48,221,1.0244,0.7561,1,letter,32
A-,A-,X-,X-,25,48,1265,1.0244,1.1087,0.885433,letter,32
E-,E-,N,N,28,49,1002,1.0239,1.0659,0.391603,letter,32
X+,X+,N-,N-,24,47,659,1.0239,0.7002,1,letter,32
S-,S-,Q,Q,25,49,1049,1.0237,1.0224,1,letter,32
T,T,Z,Z,30,50,1802,1.0224,1.2796,0.202639,letter,32
L-,L-,S+,S+,27,49,569,1.0224,2.2716,0.568172,letter,32
O+,O+,S+,S+,26,49,497,1.0224,1.2572,0.77545,letter,32
B+,B+,T-,T-,19,37,13,1.0222,0.2945,1,letter,32
T-,T-,G-,G-,27,49,252,1.0213,0.8501,0.568172,letter,32
K,K,X,X,26,49,747,1.0213,0.6742,0.77545,letter,32
A-,A-,Z,Z,26,49,2119,1.0211,0.9807,0.77545,letter,32
G,G,X,X,27,49,728,1.0204,1.9079,0.568172,letter,32
Q,Q,T-,T-,27,49,1323,1.0202,0.9434,0.568172,letter,32
X,X,A-,A-,25,49,1844,1.0196,0.6537,1,letter,32
N,N,E-,E-,25,49,1100,1.0186,1.0983,1,letter,32
E-,E-,O,O,25,49,980,1.0181,0.9932,1,letter,32
A+,A+,L-,L-,25,49,544,1.0180,0.4327,1,letter,32
K,K,O,O,24,48,536,1.0179,0.6692,1,letter,32
S+,S+,P,P,26,49,264,1.0178,0.6586,0.77545,letter,32
O+,O+,A,A,26,49,677,1.0175,1.2965,0.77545,letter,32
I,I,T+,T+,27,48,950,1.0173,1.3420,0.470879,letter,32
I,I,T-,T-,25,49,656,1.0171,0.9482,1,letter,32
N+,N+,Q,Q,28,50,1992,1.0171,0.8690,0.479888,letter,32
M,M,S,S,27,49,1909,1.0159,1.0270,0.568172,letter,32
O+,O+,X+,X+,26,49,464,1.0156,1.1701,0.77545,letter,32
O,O,A+,A+,26,49,1835,1.0155,1.1694,0.77545,letter,32
N+,N+,O,O,24,48,1424,1.0153,0.8076,1,letter,32
A,A,E-,E-,25,49,1563,1.0152,0.6918,1,letter,32
P,P,X+,X+,24,48,245,1.0152,1.0035,1,letter,32
I,I,T,T,26,49,974,1.0150,1.2060,0.77545,letter,32
L-,L-,A+,A+,26,49,689,1.0147,2.1766,0.77545,letter,32
C,C,A-,A-,26,49,666,1.0142,1.0547,0.77545,letter,32
M,M,A,A,29,49,2328,1.0134,1.2155,0.25287,letter,32
Z,Z,Q,Q,26,50,2187,1.0133,0.9486,0.887725,letter,32
S-,S-,E,E,25,48,134,1.0133,1.2519,0.885433,letter,32
T+,T+,N,N,25,49,1520,1.0132,0.5215,1,letter,32
S,S,L+,L+,25,49,115,1.0132,0.8285,1,letter,32
L+,L+,S-,S-,26,47,65,1.0130,1.2313,0.560065,letter,32
B,B,E+,E+,25,49,870,1.0129,1.0287,1,letter,32
G-,G-,A+,A+,25,49,693,1.0123,0.9078,1,letter,32
O,O,T,T,26,49,1301,1.0119,1.0421,0.77545,letter,32
B,B,A+,A+,26,49,1581,1.0110,1.1991,0.77545,letter,32
H,H,O+,O+,24,48,199,1.0105,0.8973,1,letter,32
S+,S+,S,S,25,49,1386,1.0102,0.6259,1,letter,32
A-,A-,A+,A+,27,49,2187,1.0099,0.8228,0.568172,letter,32
X-,X-,A,A,26,49,1062,1.0092,0.4653,0.77545,letter,32
G-,G-,X-,X-,25,48,343,1.0082,1.3838,0.885433,letter,32
H,H,K,K,24,48,298,1.0082,1.2164,1,letter,32
N-,N-,S,S,26,49,408,1.0080,0.7345,0.77545,letter,32
C,C,X-,X-,24,48,327,1.0075,1.2899,1,letter,32
B,B,I,I,25,49,753,1.0072,0.9107,1,letter,32
N,N,X+,X+,25,49,1686,1.0064,1.3792,1,letter,32
T+,T+,G,G,26,49,494,1.0054,0.4175,0.77545,letter,32
N-,N-,X+,X+,24,47,570,1.0051,0.8646,1,letter,32
N,N,P,P,25,49,236,1.0050,0.9620,1,letter,32
X,X,I-,I-,26,49,389,1.0048,0.4536,0.77545,letter,32
N-,N-,O+,O+,24,47,151,1.0048,0.7016,1,letter,32
Q,Q,I,I,26,49,1423,1.0047,0.8105,0.77545,letter,32
Z,Z,A,A,25,50,2359,1.0043,1.0253,1,letter,32
F+,F+,A,A,22,43,58,1.0039,2.2875,1,letter,32
T+,T+,M,M,25,49,1852,1.0038,0.4808,1,letter,32
Z,Z,G+,G+,21,41,60,1.0036,1.0185,1,letter,32
X+,X+,A+,A+,25,50,2094,1.0036,0.8588,1,letter,32
G,G,A+,A+,25,49,910,1.0035,1.6342,1,letter,32
X,X,T,T,26,50,1530,1.0033,0.6121,0.887725,letter,32
O-,O-,N,N,24,47,169,1.0030,0.8747,1,letter,32
N,N,A-,A-,27,49,1855,1.0024,1.1415,0.568172,letter,32
N,N,T,T,25,49,1476,1.0022,1.0441,1,letter,32
N,N,S,S,26,49,1473,1.0018,0.9398,0.77545,letter,32
H,H,S-,S-,25,49,232,1.0018,1.0255,1,letter,32
T,T,O,O,25,49,1394,1.0015,1.0619,1,letter,32
A,A,K,K,25,49,1153,1.0007,0.9021,1,letter,32
M,M,I+,I+,21,42,82,1.0006,1.0770,1,letter,32
B,B,L-,L-,25,49,343,1.0003,0.6917,1,letter,32
A+,A+,T+,T+,25,49,1922,1.0002,0.8764,1,letter,32
M,M,N-,N-,25,49,1050,1.0000,1.0777,1,letter,32
T+,T+,O,O,24,49,1335,0.9998,0.4649,1,letter,32
L-,L-,S-,S-,24,49,312,0.9996,1.7066,1,letter,32
S+,S+,M,M,24,49,2038,0.9994,0.6358,1,letter,32
X,X,B-,B-,24,49,327,0.9992,0.8435,1,letter,32
O,O,N-,N-,24,49,582,0.9991,0.9217,1,letter,32
G,G,Y,Y,21,43,123,0.9987,1.6655,1,letter,32
E+,E+,A+,A+,24,49,1401,0.9980,0.8869,1,letter,32
G-,G-,M,M,24,49,718,0.9980,0.8606,1,letter,32
A,A,O,O,24,49,1931,0.9974,0.8171,1,letter,32
H,H,T+,T+,23,48,471,0.9970,1.1887,0.885433,letter,32
T+,T+,T,T,24,49,1489,0.9968,0.5148,1,letter,32
A,A,T-,T-,23,49,1348,0.9966,0.7796,0.77545,letter,32
A-,A-,E-,E-,24,49,1349,0.9962,0.7985,1,letter,32
O,O,N,N,24,49,1367,0.9959,1.0588,1,letter,32
L,L,M,M,24,48,341,0.9959,0.9588,1,letter,32
N+,N+,X,X,25,50,1730,0.9958,0.9984,1,letter,32
I,I,G+,G+,21,43,53,0.9951,1.7782,1,letter,32
I,I,I-,I-,24,49,220,0.9946,1.0347,1,letter,32
A,A,E,E,24,49,484,0.9942,1.0004,1,letter,32
T-,T-,S,S,22,49,786,0.9933,0.9430,0.568172,letter,32
Q,Q,C,C,24,49,734,0.9931,0.8722,1,letter,32
B,B,T-,T-,24,49,666,0.9929,1.1168,1,letter,32
M,M,E+,E+,23,49,1603,0.9928,1.2001,0.77545,letter,32
N+,N+,A,A,24,50,2149,0.9926,0.9005,0.887725,letter,32
A,A,A+,A+,23,50,2345,0.9926,0.8528,0.671811,letter,32
M,M,T+,T+,24,49,1860,0.9922,1.2824,1,letter,32
G,G,G-,G-,24,48,167,0.9920,1.2389,1,letter,32
L+,L+,A,A,22,47,162,0.9919,1.4106,0.770867,letter,32
P,P,E,E,22,45,32,0.9919,0.9397,1,letter,32
X,X,L-,L-,24,49,377,0.9911,0.3855,1,letter,32
X+,X+,K,K,24,49,848,0.9911,0.8502,1,letter,32
Z,Z,T,T,24,50,1768,0.9911,0.8286,0.887725,letter,32
B-,B-,S-,S-,23,49,182,0.9910,0.9307,0.77545,letter,32
N+,N+,A-,A-,23,49,1866,0.9908,0.8657,0.77545,letter,32
C,C,N,N,24,49,537,0.9906,0.9481,1,letter,32
M,M,A-,A-,20,49,2196,0.9905,1.1876,0.25287,letter,32
L-,L-,X,X,23,49,555,0.9904,2.4201,0.77545,letter,32
F,F,E-,E-,24,49,613,0.9903,1.2459,1,letter,32
B,B,K,K,24,49,591,0.9902,1.3416,1,letter,32
S-,S-,N+,N+,23,49,765,0.9902,1.0174,0.77545,letter,32
F,F,A,A,22,49,1077,0.9901,1.2404,0.568172,letter,32
G,G,S+,S+,23,49,753,0.9900,1.6643,0.77545,letter,32
O+,O+,K,K,24,48,230,0.9899,1.3213,1,letter,32
X,X,O-,O-,23,47,229,0.9895,0.5718,1,letter,32
S,S,X+,X+,23,49,1302,0.9894,1.3887,0.77545,letter,32
E+,E+,A,A,24,49,1369,0.9893,0.8162,1,letter,32
X-,X-,G,G,24,49,178,0.9890,0.3630,1,letter,32
S,S,A+,A+,22,50,1664,0.9889,1.3790,0.479888,letter,32
T+,T+,I,I,24,48,895,0.9885,0.5216,1,letter,32
M,M,I,I,24,49,1515,0.9878,0.9658,1,letter,32
M,M,H,H,22,50,980,0.9875,1.1514,0.479888,letter,32
S,S,F,F,24,49,550,0.9872,0.9590,1,letter,32
W,W,F,F,23,49,103,0.9871,0.8609,0.77545,letter,32
H,H,N,N,23,49,467,0.9868,1.2101,0.77545,letter,32
N+,N+,L-,L-,24,49,272,0.9863,0.4337,1,letter,32
M,M,L-,L-,24,49,633,0.9857,0.4808,1,letter,32
S,S,G+,G+,21,42,38,0.9856,2.0330,1,letter,32
G,G,T-,T-,24,49,401,0.9855,1.5916,1,letter,32
T+,T+,W,W,24,49,160,0.9846,0.6294,1,letter,32
B,B,E,E,22,49,224,0.9844,1.4167,0.568172,letter,32
B,B,F-,F-,16,33,18,0.9844,0.0291,1,letter,32
L-,L-,E+,E+,24,49,311,0.9844,1.6766,1,letter,32
B+,B+,A,A,21,42,60,0.9843,1.7632,1,letter,32
B-,B-,B-,B-,24,49,155,0.9842,1.2051,1,letter,32
N+,N+,I+,I+,20,41,42,0.9842,0.5452,1,letter,32
S+,S+,A-,A-,21,49,1814,0.9840,0.6829,0.391603,letter,32
A-,A-,Q,Q,23,49,2088,0.9836,0.7533,0.77545,letter,32
P,P,N-,N-,22,45,63,0.9832,1.1071,1,letter,32
M,M,O,O,22,49,1920,0.9829,1.0952,0.568172,letter,32
T,T,P,P,24,48,235,0.9825,0.9374,1,letter,32
G-,G-,S,S,22,49,325,0.9825,0.8285,0.568172,letter,32
A+,A+,M,M,21,49,2310,0.9819,0.7126,0.391603,letter,32
S,S,A-,A-,23,49,1421,0.9817,1.3533,0.77545,letter,32
X-,X-,X,X,22,49,810,0.9805,0.6059,0.568172,letter,32
N,N,G,G,24,49,444,0.9801,0.8180,1,letter,32
M,M,K,K,24,49,1195,0.9800,1.2812,1,letter,32
X-,X-,N,N,24,48,650,0.9798,0.4009,1,letter,32
N,N,K,K,23,49,681,0.9790,1.2129,0.77545,letter,32
A,A,X,X,24,49,2088,0.9782,0.9165,1,letter,32
T-,T-,X+,X+,23,49,1084,0.9772,1.2025,0.77545,letter,32
O-,O-,N-,N-,23,47,73,0.9768,0.7755,1,letter,32
X,X,N+,N+,23,50,1635,0.9765,0.6259,0.671811,letter,32
S+,S+,E+,E+,22,49,1104,0.9757,0.6219,0.568172,letter,32
X,X,C,C,23,48,509,0.9754,0.5978,0.885433,letter,32
O-,O-,Z,Z,21,49,249,0.9750,1.0429,0.391603,letter,32
N,N,S-,S-,24,48,777,0.9740,1.0041,1,letter,32
S+,S+,N+,N+,24,49,1627,0.9732,0.6746,1,letter,32
Z,Z,A+,A+,19,50,2309,0.9728,1.0505,0.11892,letter,32
S+,S+,W,W,23,47,187,0.9728,0.6633,1,letter,32
T,T,T,T,22,49,1419,0.9728,0.9971,0.568172,letter,32
A-,A-,A,A,21,49,2200,0.9724,0.8449,0.391603,letter,32
O+,O+,M,M,24,49,669,0.9719,0.9368,1,letter,32
S,S,B-,B-,24,49,256,0.9718,1.5960,1,letter,32
I,I,A+,A+,21,49,1454,0.9716,1.2815,0.391603,letter,32
T-,T-,A+,A+,23,49,1352,0.9715,1.0875,0.77545,letter,32
X,X,E,E,24,49,357,0.9711,0.7880,1,letter,32
B,B,W,W,23,48,209,0.9707,1.0781,0.885433,letter,32
T,T,A,A,20,49,1993,0.9706,1.2056,0.25287,letter,32
S-,S-,T+,T+,22,49,657,0.9704,1.0863,0.568172,letter,32
M,M,T-,T-,19,49,1398,0.9694,1.0533,0.152408,letter,32
T,T,T+,T+,22,49,1473,0.9691,1.2249,0.568172,letter,32
X+,X+,A,A,21,49,2097,0.9685,0.8082,0.391603,letter,32
L-,L-,N+,N+,24,49,447,0.9683,1.7505,1,letter,32
L,L,G-,G-,22,45,29,0.9682,0.8189,1,letter,32
O+,O+,X-,X-,23,49,289,0.9678,1.6545,0.77545,letter,32
E,E,Z,Z,22,48,378,0.9673,0.7364,0.665466,letter,32
Z,Z,P,P,22,48,331,0.9672,0.8813,0.665466,letter,32
G+,G+,A,A,20,42,35,0.9668,0.1817,0.877614,letter,32
A,A,T,T,19,49,1981,0.9667,0.7157,0.152408,letter,32
N-,N-,B,B,24,49,433,0.9661,1.0045,1,letter,32
T+,T+,O+,O+,22,49,776,0.9661,0.6073,0.568172,letter,32
A+,A+,E+,E+,22,49,1598,0.9658,0.8277,0.568172,letter,32
S-,S-,I,I,21,49,451,0.9653,0.7388,0.391603,letter,32
S-,S-,A,A,21,49,1180,0.9652,1.1905,0.391603,letter,32
Z,Z,T-,T-,24,49,1093,0.9647,0.9326,1,letter,32
N,N,B,B,23,49,1245,0.9646,1.3904,0.77545,letter,32
B-,B-,S+,S+,20,49,331,0.9637,1.2264,0.25287,letter,32
K,K,H,H,23,48,256,0.9630,0.5996,0.885433,letter,32
T-,T-,S-,S-,24,49,429,0.9629,0.9167,1,letter,32
A-,A-,G,G,23,49,668,0.9625,0.6605,0.77545,letter,32
T,T,M,M,19,50,1958,0.9624,0.9365,0.11892,letter,32
B,B,F,F,22,49,653,0.9622,0.8705,0.568172,letter,32
E-,E-,T,T,23,49,955,0.9616,0.9106,0.77545,letter,32
O,O,G-,G-,22,48,368,0.9615,0.6335,0.665466,letter,32
A,A,A-,A-,16,49,2245,0.9611,0.8091,0.0212941,letter,32
X+,X+,E+,E+,23,49,1281,0.9608,0.6982,0.77545,letter,32
A,A,S-,S-,21,49,1258,0.9592,0.6360,0.391603,letter,32
H,H,T,T,24,49,464,0.9592,1.1258,1,letter,32
A,A,Y,Y,23,48,1308,0.9585,0.7057,0.885433,letter,32
L-,L-,E,E,22,48,101,0.9579,2.5510,0.665466,letter,32
T+,T+,X+,X+,18,49,1599,0.9578,0.5894,0.0854331,letter,32
N,N,Q,Q,23,49,1921,0.9576,1.0706,0.77545,letter,32
Q,Q,H,H,22,49,902,0.9571,0.8760,0.568172,letter,32
E-,E-,X,X,21,49,1213,0.9564,1.4075,0.391603,letter,32
H,H,S,S,23,49,514,0.9564,1.0162,0.77545,letter,32
E-,E-,A+,A+,21,49,1433,0.9560,1.1661,0.391603,letter,32
X+,X+,H,H,24,49,623,0.9555,0.7377,1,letter,32
Z,Z,K,K,22,49,895,0.9553,0.9894,0.568172,letter,32
F-,F-,N+,N+,13,27,20,0.9549,1.5171,1,letter,32
X+,X+,Q,Q,19,50,1977,0.9547,0.7091,0.11892,letter,32
O,O,S,S,21,49,1146,0.9540,0.8367,0.391603,letter,32
X-,X-,Z,Z,20,48,882,0.9537,0.6281,0.312327,letter,32
X,X,M,M,20,49,1967,0.9535,0.5649,0.25287,letter,32
X-,X-,X+,X+,23,49,783,0.9534,0.5127,0.77545,letter,32
E,E,S+,S+,22,48,411,0.9533,0.7226,0.665466,letter,32
T,T,A-,A-,21,49,1837,0.9525,1.3074,0.391603,letter,32
K,K,X-,X-,22,49,414,0.9522,0.8710,0.568172,letter,32
E-,E-,E+,E+,21,49,756,0.9517,0.9427,0.391603,letter,32
W,W,G-,G-,21,43,37,0.9517,0.7308,1,letter,32
A,A,S,S,18,49,1931,0.9511,0.5906,0.0854331,letter,32
Q,Q,O,O,19,49,1872,0.9502,0.9503,0.152408,letter,32
G-,G-,X+,X+,24,49,504,0.9501,1.1033,1,letter,32
N+,N+,G-,G-,24,49,411,0.9500,0.8194,1,letter,32
H,H,A,A,21,49,841,0.9495,1.2753,0.391603,letter,32
N,N,M,M,20,49,2020,0.9490,0.8895,0.25287,letter,32
E-,E-,E,E,21,49,221,0.9487,1.1044,0.391603,letter,32
S,S,E-,E-,24,49,768,0.9474,1.1434,1,letter,32
F+,F+,S+,S+,18,40,39,0.9472,2.3206,0.635828,letter,32
M,M,T,T,17,50,1966,0.9464,1.0592,0.0328391,letter,32
X+,X+,N+,N+,22,49,1724,0.9463,0.7352,0.568172,letter,32
O,O,X-,X-,22,48,899,0.9463,1.3278,0.665466,letter,32
B-,B-,T-,T-,24,49,162,0.9462,1.1716,1,letter,32
N+,N+,M,M,17,50,2148,0.9461,0.7092,0.0328391,letter,32
A,A,S+,S+,16,49,2185,0.9454,0.8244,0.0212941,letter,32
L-,L-,G-,G-,20,48,218,0.9454,1.5333,0.312327,letter,32
A-,A-,N+,N+,19,49,1838,0.9453,0.6636,0.152408,letter,32
B,B,B,B,16,49,978,0.9448,1.3277,0.0212941,letter,32
S+,S+,Q,Q,17,49,1939,0.9443,0.6364,0.0443842,letter,32
A,A,N,N,20,49,2063,0.9441,0.6816,0.25287,letter,32
A,A,N+,N+,20,50,2163,0.9441,0.7519,0.202639,letter,32
S,S,X,X,20,49,1306,0.9435,1.3626,0.25287,letter,32
X,X,T+,T+,21,49,1509,0.9434,0.6543,0.391603,letter,32
S+,S+,I,I,20,49,998,0.9432,0.6266,0.25287,letter,32
I-,I-,E+,E+,24,48,211,0.9425,1.3642,1,letter,32
F,F,Z,Z,19,49,920,0.9424,1.5007,0.152408,letter,32
Z,Z,O,O,19,49,1729,0.9423,0.9236,0.152408,letter,32
B,B,O,O,20,49,1146,0.9423,1.1101,0.25287,letter,32
S-,S-,X,X,20,49,882,0.9421,1.1248,0.25287,letter,32
A-,A-,B,B,23,49,1454,0.9418,0.9052,0.77545,letter,32
H,H,A-,A-,21,49,664,0.9413,1.2913,0.391603,letter,32
O,O,M,M,18,49,1791,0.9411,0.9439,0.0854331,letter,32
G-,G-,Q,Q,22,49,632,0.9410,0.9931,0.568172,letter,32
Z,Z,E,E,23,49,373,0.9408,1.3356,0.77545,letter,32
T,T,S,S,15,49,1424,0.9402,1.0343,0.00939924,letter,32
C,C,O-,O-,21,45,45,0.9400,0.7818,0.765992,letter,32
X,X,N,N,19,49,1534,0.9392,0.6042,0.152408,letter,32
O,O,Z,Z,17,49,1630,0.9391,1.1059,0.0443842,letter,32
A-,A-,L,L,22,49,418,0.9391,1.0049,0.568172,letter,32
G,G,T+,T+,22,49,600,0.9384,1.4828,0.568172,letter,32
A,A,X-,X-,20,49,1510,0.9382,1.0380,0.25287,letter,32
S,S,Q,Q,22,49,1532,0.9380,1.1777,0.568172,letter,32
X+,X+,B,B,18,49,1394,0.9380,0.7899,0.0854331,letter,32
A+,A+,I,I,19,49,1468,0.9379,0.6133,0.152408,letter,32
A+,A+,X-,X-,22,49,1532,0.9375,1.1245,0.568172,letter,32
T+,T+,H,H,18,48,474,0.9375,0.5724,0.111403,letter,32
Z,Z,S+,S+,17,49,2102,0.9366,1.0199,0.0443842,letter,32
G-,G-,A-,A-,21,49,574,0.9363,0.8957,0.391603,letter,32
E+,E+,E+,E+,21,49,535,0.9352,0.6907,0.391603,letter,32
X,X,F-,F-,14,28,19,0.9350,0.1691,1,letter,32
S,S,L,L,22,49,261,0.9348,1.4004,0.568172,letter,32
M,M,N,N,20,50,2031,0.9345,1.0825,0.202639,letter,32
I-,I-,A,A,19,49,687,0.9343,1.4303,0.152408,letter,32
N,N,F,F,21,49,714,0.9342,1.0463,0.391603,letter,32
O+,O+,Z,Z,22,49,531,0.9342,1.1351,0.568172,letter,32
N-,N-,I,I,24,48,248,0.9334,0.6863,1,letter,32
A,A,B,B,22,49,1695,0.9334,0.8804,0.568172,letter,32
M,M,F,F,20,49,1198,0.9334,0.9011,0.25287,letter,32
S,S,N,N,20,49,1173,0.9325,1.1066,0.25287,letter,32
T+,T+,A,A,16,49,1888,0.9324,0.5573,0.0212941,letter,32
N,N,A,A,14,49,2054,0.9324,1.0446,0.00380165,letter,32
C,C,E-,E-,23,48,352,0.9323,0.6636,0.885433,letter,32
N-,N-,K,K,21,48,220,0.9321,0.9397,0.470879,letter,32
Q,Q,L,L,21,48,490,0.9315,0.9849,0.470879,letter,32
F,F,I-,I-,23,46,163,0.9309,0.8967,1,letter,32
Y,Y,Q,Q,20,48,110,0.9309,0.6714,0.312327,letter,32
I,I,S+,S+,22,49,1195,0.9305,1.3210,0.568172,letter,32
A+,A+,H,H,22,49,937,0.9305,0.7357,0.568172,letter,32
Q,Q,S,S,15,49,1807,0.9304,0.7343,0.00939924,letter,32
A+,A+,A,A,13,50,2328,0.9304,0.8075,0.000936223,letter,32
Z,Z,M,M,21,50,2351,0.9300,0.8699,0.322236,letter,32
X+,X+,O,O,19,49,1558,0.9294,0.6845,0.152408,letter,32
A+,A+,B-,B-,19,49,497,0.9293,0.8560,0.152408,letter,32
T,T,X+,X+,18,49,1684,0.9293,1.0766,0.0854331,letter,32
B,B,X-,X-,22,49,807,0.9291,1.5296,0.568172,letter,32
I,I,O-,O-,20,44,85,0.9284,1.0851,0.651588,letter,32
N+,N+,C,C,20,49,414,0.9281,0.6976,0.25287,letter,32
M,M,M,M,1,49,2226,0.9280,0.9387,1.77636e-13,letter,32
F+,F+,X,X,17,42,38,0.9279,2.4283,0.279956,letter,32
E,E,N-,N-,22,45,105,0.9278,0.6214,1,letter,32
E,E,E,E,22,45,29,0.9270,0.8215,1,letter,32
F,F,G-,G-,20,47,283,0.9270,1.1154,0.381693,letter,32
A-,A-,N,N,21,49,1835,0.9261,0.6503,0.391603,letter,32
K,K,S+,S+,22,49,748,0.9259,0.7432,0.568172,letter,32
B-,B-,T,T,21,49,204,0.9254,0.9208,0.391603,letter,32
O,O,O,O,16,49,1195,0.9251,0.9017,0.0212941,letter,32
F+,F+,S,S,17,36,31,0.9247,1.2311,0.867939,letter,32
A+,A+,A+,A+,10,50,2280,0.9247,0.8608,2.38613e-05,letter,32
O-,O-,K,K,23,47,79,0.9246,0.8824,1,letter,32
P,P,P,P,21,47,46,0.9245,0.7476,0.560065,letter,32
G-,G-,T,T,21,48,428,0.9231,0.6631,0.470879,letter,32
S+,S+,L-,L-,23,49,354,0.9229,0.2920,0.77545,letter,32
