source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
Q,Q,X+,X+,32,50,2145,1.0723,0.9323,0.0649086,letter,32
F-,F-,N+,N+,20,38,43,1.0719,0.7129,0.871415,letter,32
F,F,M,M,32,49,1228,1.0717,1.1157,0.0443842,letter,32
A-,A-,F-,F-,18,33,32,1.0716,0.4311,0.728332,letter,32
L,L,N,N,25,49,285,1.0716,0.8232,1,letter,32
Q,Q,G-,G-,31,49,830,1.0711,0.8004,0.0854331,letter,32
S,S,M,M,30,49,2184,1.0709,1.0996,0.152408,letter,32
X+,X+,F,F,27,49,1110,1.0708,0.8417,0.568172,letter,32
X-,X-,B,B,30,49,706,1.0705,0.5044,0.152408,letter,32
Z,Z,O,O,32,50,2318,1.0700,1.2684,0.0649086,letter,32
S,S,N,N,30,49,1728,1.0691,1.0500,0.152408,letter,32
L-,L-,M,M,29,49,772,1.0689,1.8357,0.25287,letter,32
N,N,X,X,32,49,1943,1.0681,1.3502,0.0443842,letter,32
F,F,X-,X-,26,49,696,1.0668,1.5956,0.77545,letter,32
O,O,T,T,29,50,1938,1.0667,0.8693,0.322236,letter,32
Z,Z,X,X,35,50,2272,1.0663,1.2435,0.00660045,letter,32
X,X,Q,Q,37,50,2048,1.0662,0.7513,0.000936223,letter,32
W,W,G-,G-,25,47,132,1.0661,0.7362,0.770867,letter,32
T+,T+,S,S,26,49,1709,1.0648,0.4823,0.77545,letter,32
B,B,K,K,28,49,919,1.0645,1.2945,0.391603,letter,32
O+,O+,Z,Z,27,49,1704,1.0640,1.2258,0.568172,letter,32
N-,N-,C,C,26,48,199,1.0635,0.7054,0.665466,letter,32
Y,Y,H,H,28,48,786,1.0632,1.0325,0.312327,letter,32
N+,N+,Z,Z,37,50,2426,1.0630,1.0149,0.000936223,letter,32
M,M,A+,A+,39,49,2473,1.0628,1.1404,3.84591e-05,letter,32
F+,F+,A,A,26,43,63,1.0625,1.7414,0.222053,letter,32
L+,L+,N+,N+,24,47,150,1.0623,1.1408,1,letter,32
N+,N+,X,X,34,50,2073,1.0613,1.0579,0.0153467,letter,32
M,M,O,O,36,49,2278,1.0606,1.2194,0.00140269,letter,32
G-,G-,Z,Z,28,49,824,1.0605,1.2341,0.391603,letter,32
F,F,I,I,29,49,840,1.0605,1.1375,0.25287,letter,32
N-,N-,S,S,28,49,891,1.0603,0.7039,0.391603,letter,32
A,A,E-,E-,30,50,1891,1.0596,0.8968,0.202639,letter,32
N+,N+,K,K,26,50,1266,1.0591,1.0253,0.887725,letter,32
N+,N+,O,O,32,50,2130,1.0585,0.9969,0.0649086,letter,32
Q,Q,M,M,35,49,2322,1.0576,0.8237,0.00380165,letter,32
P,P,N,N,27,49,319,1.0576,0.9883,0.568172,letter,32
K,K,A-,A-,31,50,1114,1.0572,0.7925,0.11892,letter,32
X+,X+,T-,T-,26,49,1272,1.0570,0.7944,0.77545,letter,32
E-,E-,S,S,26,49,1378,1.0570,0.9701,0.77545,letter,32
Z,Z,A+,A+,33,50,2495,1.0567,1.0716,0.0328391,letter,32
E-,E-,G+,G+,18,35,34,1.0566,1.0497,1,letter,32
E-,E-,N,N,29,49,1387,1.0563,0.9957,0.25287,letter,32
S,S,C,C,28,49,496,1.0561,1.1335,0.391603,letter,32
A-,A-,X-,X-,27,48,1484,1.0561,1.0100,0.470879,letter,32
T+,T+,S+,S+,28,49,1851,1.0547,0.6192,0.391603,letter,32
N,N,A+,A+,31,49,2246,1.0546,1.0877,0.0854331,letter,32
P,P,O,O,25,49,399,1.0541,1.0801,1,letter,32
N,N,I-,I-,27,49,658,1.0540,0.9913,0.568172,letter,32
X+,X+,G-,G-,25,49,711,1.0539,0.7966,1,letter,32
G,G,A-,A-,27,49,886,1.0539,1.7281,0.568172,letter,32
X+,X+,L-,L-,28,49,510,1.0537,0.5436,0.391603,letter,32
A-,A-,M,M,31,49,2330,1.0534,0.7031,0.0854331,letter,32
A+,A+,O-,O-,25,48,509,1.0526,1.1170,0.885433,letter,32
M,M,N-,N-,27,49,1467,1.0526,1.1025,0.568172,letter,32
G-,G-,X,X,27,49,710,1.0525,1.1937,0.568172,letter,32
T-,T-,A,A,29,49,1467,1.0525,1.0283,0.25287,letter,32
F,F,S+,S+,29,49,1026,1.0521,1.2314,0.25287,letter,32
A+,A+,I,I,30,50,2083,1.0519,1.0324,0.202639,letter,32
E-,E-,A,A,30,49,1721,1.0505,1.0611,0.152408,letter,32
L-,L-,A-,A-,26,49,651,1.0502,2.1193,0.77545,letter,32
O+,O+,G-,G-,26,47,369,1.0502,0.9542,0.560065,letter,32
L,L,Z,Z,25,49,443,1.0502,1.0425,1,letter,32
Z,Z,G,G,29,50,1122,1.0501,1.0314,0.322236,letter,32
C,C,T,T,25,48,624,1.0500,1.0291,0.885433,letter,32
B-,B-,B-,B-,27,49,183,1.0498,1.2126,0.568172,letter,32
Q,Q,T+,T+,29,49,1892,1.0495,0.9641,0.25287,letter,32
O-,O-,G,G,25,49,108,1.0493,0.8271,1,letter,32
T+,T+,A-,A-,29,49,1803,1.0492,0.5736,0.25287,letter,32
O,O,G-,G-,29,49,691,1.0489,0.7671,0.25287,letter,32
A+,A+,A,A,39,50,2475,1.0487,1.1316,9.02149e-05,letter,32
F,F,I+,I+,19,37,18,1.0481,0.5468,1,letter,32
A+,A+,T+,T+,31,49,2031,1.0478,1.2064,0.0854331,letter,32
O+,O+,A+,A+,34,49,1683,1.0476,1.1515,0.00939924,letter,32
I,I,X,X,30,49,1813,1.0475,1.2184,0.152408,letter,32
N+,N+,L,L,26,49,538,1.0473,1.1451,0.77545,letter,32
F,F,G-,G-,27,47,341,1.0462,0.9350,0.381693,letter,32
X-,X-,N,N,26,48,903,1.0461,0.3594,0.665466,letter,32
T,T,N+,N+,28,50,1984,1.0452,0.9608,0.479888,letter,32
K,K,N,N,30,50,990,1.0446,0.6791,0.202639,letter,32
A-,A-,A+,A+,31,49,2293,1.0441,0.7354,0.0854331,letter,32
Z,Z,K,K,31,50,1571,1.0440,1.3242,0.11892,letter,32
E+,E+,Z,Z,29,50,1584,1.0435,0.8315,0.322236,letter,32
S+,S+,Z,Z,31,50,2335,1.0430,0.8082,0.11892,letter,32
N+,N+,X-,X-,28,48,1476,1.0424,1.2158,0.312327,letter,32
F,F,X+,X+,27,49,1016,1.0422,1.2056,0.568172,letter,32
Q,Q,O,O,31,50,2162,1.0408,0.9395,0.11892,letter,32
X-,X-,O,O,26,49,1024,1.0406,0.4450,0.77545,letter,32
T+,T+,O,O,29,49,1746,1.0403,0.6279,0.25287,letter,32
B-,B-,Z,Z,28,49,576,1.0402,1.1183,0.391603,letter,32
F-,F-,A+,A+,21,39,50,1.0399,1.1022,0.749259,letter,32
M,M,E+,E+,30,49,1802,1.0398,1.1403,0.152408,letter,32
N,N,T,T,26,49,1866,1.0391,0.9522,0.77545,letter,32
K,K,O-,O-,27,48,184,1.0383,0.6267,0.470879,letter,32
Z,Z,O+,O+,27,49,1784,1.0382,1.0054,0.568172,letter,32
Q,Q,N-,N-,25,49,1348,1.0379,0.8416,1,letter,32
S-,S-,K,K,26,49,575,1.0376,1.0847,0.77545,letter,32
N,N,Z,Z,31,49,2315,1.0375,0.9644,0.0854331,letter,32
M,M,L-,L-,27,49,678,1.0365,0.4810,0.568172,letter,32
L,L,Y,Y,25,49,111,1.0364,0.9426,1,letter,32
L+,L+,X,X,24,47,195,1.0363,1.6391,1,letter,32
X+,X+,A-,A-,33,49,2136,1.0363,1.0047,0.0212941,letter,32
O,O,Q,Q,33,50,2087,1.0360,0.9756,0.0328391,letter,32
A-,A-,W,W,25,48,538,1.0356,0.7464,0.885433,letter,32
L-,L-,S-,S-,25,49,344,1.0356,1.6483,1,letter,32
E-,E-,A+,A+,25,49,1733,1.0355,1.0272,1,letter,32
S,S,Q,Q,27,50,1943,1.0351,1.3153,0.671811,letter,32
Y,Y,T-,T-,26,48,537,1.0350,0.9235,0.665466,letter,32
A-,A-,N+,N+,29,49,2082,1.0348,0.6480,0.25287,letter,32
O+,O+,T,T,26,49,1251,1.0344,1.1490,0.77545,letter,32
O,O,L-,L-,25,49,513,1.0344,0.5274,1,letter,32
H,H,W,W,24,48,255,1.0343,0.9001,1,letter,32
F+,F+,K,K,20,40,31,1.0339,2.0127,1,letter,32
X+,X+,A+,A+,29,50,2248,1.0336,0.8780,0.322236,letter,32
X,X,A-,A-,27,49,2032,1.0334,0.6750,0.568172,letter,32
X,X,L-,L-,27,49,477,1.0330,0.3197,0.568172,letter,32
X+,X+,T,T,27,50,2069,1.0330,0.8940,0.671811,letter,32
N,N,H,H,27,49,1462,1.0327,1.0730,0.568172,letter,32
K,K,A+,A+,26,50,1304,1.0327,0.7677,0.887725,letter,32
E,E,M,M,27,48,585,1.0326,0.7393,0.470879,letter,32
L-,L-,T+,T+,25,49,486,1.0326,2.1523,1,letter,32
B,B,I,I,27,49,1405,1.0320,1.0432,0.568172,letter,32
G,G,T-,T-,25,49,464,1.0317,1.3998,1,letter,32
Y,Y,Q,Q,26,49,1322,1.0317,1.0750,0.77545,letter,32
Q,Q,X,X,31,50,2125,1.0315,1.0450,0.11892,letter,32
O+,O+,A,A,28,49,1733,1.0313,1.2586,0.391603,letter,32
Q,Q,B,B,27,49,1793,1.0311,0.9847,0.568172,letter,32
X+,X+,A,A,32,50,2287,1.0308,0.9137,0.0649086,letter,32
M,M,N+,N+,30,50,2404,1.0307,1.0617,0.202639,letter,32
B,B,L+,L+,26,49,140,1.0306,0.7118,0.77545,letter,32
T-,T-,E+,E+,27,49,608,1.0303,1.0924,0.568172,letter,32
C,C,A-,A-,26,49,719,1.0302,1.0007,0.77545,letter,32
K,K,T,T,26,50,1018,1.0295,0.8386,0.887725,letter,32
C,C,A+,A+,26,49,931,1.0294,0.9190,0.77545,letter,32
E-,E-,H,H,28,49,1124,1.0289,1.2374,0.391603,letter,32
O+,O+,S+,S+,26,49,1404,1.0287,1.2839,0.77545,letter,32
O-,O-,T+,T+,25,48,161,1.0287,0.8615,0.885433,letter,32
X,X,A+,A+,30,50,2135,1.0287,0.6710,0.202639,letter,32
T,T,A+,A+,31,50,2202,1.0286,0.9681,0.11892,letter,32
W,W,T-,T-,25,48,164,1.0286,0.7596,0.885433,letter,32
T,T,K,K,27,50,1154,1.0277,1.1669,0.671811,letter,32
W,W,A+,A+,26,49,587,1.0274,0.9382,0.77545,letter,32
N-,N-,B,B,26,49,783,1.0265,0.8289,0.77545,letter,32
M,M,Q,Q,28,49,2372,1.0263,1.1750,0.391603,letter,32
E-,E-,C,C,26,48,360,1.0263,0.9091,0.665466,letter,32
Z,Z,W,W,25,49,695,1.0263,1.0494,1,letter,32
L+,L+,M,M,26,47,214,1.0251,1.1254,0.560065,letter,32
G-,G-,T,T,25,49,628,1.0251,0.9664,1,letter,32
X-,X-,A,A,25,49,1340,1.0250,0.4149,1,letter,32
E+,E+,X-,X-,26,50,853,1.0249,0.9520,0.887725,letter,32
B,B,E,E,26,49,294,1.0248,1.2648,0.77545,letter,32
T,T,E-,E-,26,50,1538,1.0245,0.9974,0.887725,letter,32
N+,N+,X+,X+,29,50,2123,1.0240,0.9619,0.322236,letter,32
H,H,G,G,27,50,530,1.0240,0.9975,0.671811,letter,32
H,H,N,N,25,49,1388,1.0234,0.8634,1,letter,32
T,T,Q,Q,29,50,2128,1.0232,1.0410,0.322236,letter,32
N+,N+,G-,G-,26,49,653,1.0232,0.7723,0.77545,letter,32
K,K,X,X,26,49,1108,1.0229,0.8098,0.77545,letter,32
E,E,O,O,24,48,478,1.0229,0.7067,1,letter,32
C,C,X+,X+,25,49,768,1.0221,1.0301,1,letter,32
S,S,F,F,25,49,838,1.0221,0.9318,1,letter,32
W,W,A,A,26,49,622,1.0219,0.9907,0.77545,letter,32
A,A,T+,T+,28,49,2021,1.0217,0.9414,0.391603,letter,32
A+,A+,A-,A-,30,50,2336,1.0215,1.1696,0.202639,letter,32
Y,Y,S+,S+,27,49,1316,1.0212,1.0048,0.568172,letter,32
S,S,N-,N-,26,49,936,1.0211,1.0693,0.77545,letter,32
E,E,I,I,24,48,355,1.0209,0.6105,1,letter,32
Z,Z,F+,F+,16,31,43,1.0207,0.0465,1,letter,32
B-,B-,T-,T-,25,49,208,1.0206,0.8860,1,letter,32
Z,Z,Q,Q,26,50,2378,1.0204,1.1251,0.887725,letter,32
N+,N+,S+,S+,27,50,2235,1.0202,1.0784,0.671811,letter,32
X,X,H,H,25,49,1530,1.0199,0.6475,1,letter,32
N+,N+,E+,E+,25,49,1479,1.0194,0.8649,1,letter,32
O-,O-,X,X,25,48,290,1.0194,0.9853,0.885433,letter,32
A-,A-,Z,Z,27,49,2373,1.0193,0.7136,0.568172,letter,32
A-,A-,Y,Y,25,49,1505,1.0192,0.6639,1,letter,32
I,I,T+,T+,27,49,1463,1.0188,1.1514,0.568172,letter,32
A,A,E,E,26,49,578,1.0186,0.9584,0.77545,letter,32
T+,T+,A+,A+,25,49,1995,1.0183,0.5144,1,letter,32
S+,S+,A,A,28,50,2304,1.0181,0.7811,0.479888,letter,32
N,N,E+,E+,26,49,1355,1.0180,1.0893,0.77545,letter,32
H,H,K,K,25,50,838,1.0178,0.9948,1,letter,32
X+,X+,Q,Q,28,50,2152,1.0176,0.9248,0.479888,letter,32
M,M,A,A,31,50,2522,1.0176,1.1187,0.11892,letter,32
G-,G-,Q,Q,26,49,790,1.0174,1.0863,0.77545,letter,32
S,S,I,I,26,50,1518,1.0170,1.0441,0.887725,letter,32
O,O,S+,S+,26,50,2056,1.0170,0.9519,0.887725,letter,32
S+,S+,X-,X-,26,49,1337,1.0168,1.0299,0.77545,letter,32
I,I,K,K,26,49,978,1.0168,1.1208,0.77545,letter,32
N,N,E-,E-,26,49,1523,1.0165,0.9237,0.77545,letter,32
P,P,N+,N+,25,48,311,1.0164,0.8495,0.885433,letter,32
Z,Z,I,I,27,50,2155,1.0158,1.0872,0.671811,letter,32
X-,X-,K,K,25,49,479,1.0157,0.4025,1,letter,32
O-,O-,A,A,25,49,414,1.0157,0.9298,1,letter,32
O+,O+,N+,N+,26,49,1410,1.0156,0.9881,0.77545,letter,32
I,I,S,S,26,49,1666,1.0156,0.9994,0.77545,letter,32
B,B,A+,A+,26,49,1803,1.0153,1.0404,0.77545,letter,32
N+,N+,A+,A+,28,50,2369,1.0148,0.9748,0.479888,letter,32
B,B,M,M,26,49,1827,1.0147,0.9593,0.77545,letter,32
O,O,N,N,27,49,1899,1.0144,0.8020,0.568172,letter,32
B,B,B,B,28,49,1265,1.0144,1.1548,0.391603,letter,32
S,S,K,K,26,49,1064,1.0143,1.3759,0.77545,letter,32
M,M,S+,S+,27,49,2382,1.0142,1.2454,0.568172,letter,32
B-,B-,O+,O+,25,49,222,1.0138,0.8261,1,letter,32
I,I,T-,T-,25,49,912,1.0136,0.9431,1,letter,32
Q,Q,A-,A-,27,50,2196,1.0135,0.9301,0.671811,letter,32
Q,Q,N+,N+,28,50,2187,1.0134,0.8138,0.479888,letter,32
A+,A+,K,K,26,50,1511,1.0129,1.2201,0.887725,letter,32
M,M,N,N,28,50,2273,1.0124,1.0068,0.479888,letter,32
Z,Z,N-,N-,26,49,1482,1.0122,1.0556,0.77545,letter,32
S+,S+,G,G,27,49,833,1.0119,0.6790,0.568172,letter,32
Y,Y,M,M,27,49,1508,1.0114,0.9714,0.568172,letter,32
G-,G-,M,M,25,49,869,1.0114,0.7661,1,letter,32
A,A,O-,O-,25,48,520,1.0113,0.6611,0.885433,letter,32
T,T,S+,S+,28,50,2095,1.0108,1.0197,0.479888,letter,32
A-,A-,O,O,25,49,2085,1.0108,0.8404,1,letter,32
H,H,X+,X+,25,49,1515,1.0106,0.9812,1,letter,32
N+,N+,S-,S-,25,49,1269,1.0105,0.8643,1,letter,32
Z,Z,O-,O-,24,48,553,1.0104,1.0355,1,letter,32
A,A,G,G,26,50,1114,1.0097,0.8139,0.887725,letter,32
N+,N+,I-,I-,25,49,734,1.0096,0.8814,1,letter,32
L+,L+,T,T,24,47,172,1.0096,1.2665,1,letter,32
X,X,X-,X-,25,49,1452,1.0084,0.8549,1,letter,32
N+,N+,B,B,25,49,1682,1.0073,0.9086,1,letter,32
M,M,Z,Z,26,50,2530,1.0071,1.1293,0.887725,letter,32
T+,T+,W,W,25,49,333,1.0065,0.5439,1,letter,32
A+,A+,L,L,25,49,716,1.0064,1.0273,1,letter,32
H,H,A+,A+,26,50,1792,1.0061,0.9467,0.887725,letter,32
B-,B-,Y,Y,24,47,148,1.0059,0.8139,1,letter,32
T,T,M,M,26,50,2253,1.0056,0.8085,0.887725,letter,32
F,F,E-,E-,25,49,785,1.0046,1.0931,1,letter,32
M,M,K,K,25,50,1542,1.0039,1.1948,1,letter,32
F,F,K,K,25,49,604,1.0038,1.3422,1,letter,32
O,O,M,M,26,49,2170,1.0033,0.8221,0.77545,letter,32
G-,G-,E+,E+,25,49,419,1.0029,0.9212,1,letter,32
Z,Z,P,P,25,49,677,1.0027,1.1698,1,letter,32
T+,T+,M,M,25,49,1996,1.0026,0.4173,1,letter,32
X-,X-,F,F,25,49,340,1.0022,0.3513,1,letter,32
M,M,I,I,25,49,2084,1.0021,1.0181,1,letter,32
X+,X+,N+,N+,25,50,2118,1.0013,0.7606,1,letter,32
S,S,S-,S-,25,50,1033,1.0011,1.0885,1,letter,32
T,T,N-,N-,24,48,1046,1.0010,0.8916,1,letter,32
A-,A-,E+,E+,25,49,1475,1.0009,0.6917,1,letter,32
N-,N-,T-,T-,25,49,376,1.0009,0.5579,1,letter,32
S-,S-,Z,Z,25,49,1487,1.0008,0.8818,1,letter,32
O+,O+,Q,Q,25,49,1543,1.0002,1.1837,1,letter,32
L-,L-,T-,T-,25,49,332,1.0001,1.8079,1,letter,32
Z,Z,S+,S+,25,50,2406,0.9998,1.1899,1,letter,32
N,N,O+,O+,24,49,1302,0.9995,0.8413,1,letter,32
X,X,E-,E-,24,49,1542,0.9994,0.6370,1,letter,32
L-,L-,C,C,24,48,135,0.9990,1.8613,1,letter,32
I-,I-,X,X,24,49,877,0.9990,1.4819,1,letter,32
A+,A+,X,X,24,50,2229,0.9985,1.1619,0.887725,letter,32
G-,G-,E,E,24,49,110,0.9982,1.1650,1,letter,32
O,O,E,E,24,49,462,0.9981,1.0623,1,letter,32
Z,Z,G+,G+,22,44,104,0.9981,1.3567,1,letter,32
N,N,S+,S+,24,49,2081,0.9979,1.0723,1,letter,32
X,X,O,O,25,50,1985,0.9978,0.6867,1,letter,32
E-,E-,I,I,24,49,1273,0.9975,0.8718,1,letter,32
I,I,G+,G+,22,45,63,0.9974,1.0692,1,letter,32
N+,N+,N-,N-,24,49,1123,0.9971,0.9395,1,letter,32
A-,A-,Q-,Q-,13,27,12,0.9971,0.0000,1,letter,32
O,O,S,S,24,50,1934,0.9968,0.8288,0.887725,letter,32
T,T,X+,X+,25,50,2027,0.9968,0.9824,1,letter,32
C,C,E-,E-,24,48,456,0.9950,0.8046,1,letter,32
X+,X+,T+,T+,24,49,1755,0.9949,0.8899,1,letter,32
X+,X+,O,O,24,50,2076,0.9945,0.8436,0.887725,letter,32
A-,A-,N,N,22,49,2030,0.9944,0.6048,0.568172,letter,32
M,M,T-,T-,21,49,1504,0.9942,1.0818,0.391603,letter,32
S,S,S+,S+,23,50,1875,0.9941,1.2133,0.671811,letter,32
X,X,O-,O-,24,48,365,0.9940,0.5548,1,letter,32
B,B,X-,X-,24,49,1093,0.9938,1.4718,1,letter,32
L-,L-,N+,N+,24,49,572,0.9935,1.6906,1,letter,32
N+,N+,A,A,23,50,2435,0.9930,0.9726,0.671811,letter,32
H,H,F,F,24,48,669,0.9924,0.6869,1,letter,32
S+,S+,S,S,25,50,1880,0.9923,0.7445,1,letter,32
G,G,K,K,23,49,516,0.9909,1.6285,0.77545,letter,32
A-,A-,T,T,21,49,2032,0.9908,0.6083,0.391603,letter,32
A-,A-,X,X,24,49,2055,0.9907,0.8128,1,letter,32
G-,G-,X+,X+,24,49,704,0.9906,0.9550,1,letter,32
M,M,T+,T+,24,49,2015,0.9904,1.2119,1,letter,32
A,A,N,N,24,50,2285,0.9902,0.7674,0.887725,letter,32
X+,X+,M,M,23,49,2278,0.9895,0.7858,0.77545,letter,32
S,S,B-,B-,24,49,427,0.9893,1.4570,1,letter,32
S-,S-,Q,Q,24,49,1276,0.9889,1.0505,1,letter,32
O+,O+,X-,X-,22,49,863,0.9887,1.7200,0.568172,letter,32
I+,I+,S,S,19,39,29,0.9885,0.1214,1,letter,32
S+,S+,N+,N+,24,50,2055,0.9885,0.6401,0.887725,letter,32
E-,E-,L,L,24,49,382,0.9884,1.1676,1,letter,32
N+,N+,W,W,23,48,471,0.9884,0.8703,0.885433,letter,32
Q,Q,S+,S+,23,50,2206,0.9871,0.9338,0.671811,letter,32
H,H,A,A,22,50,1790,0.9870,0.9713,0.479888,letter,32
H,H,G+,G+,21,45,38,0.9868,1.2039,0.765992,letter,32
E,E,W,W,22,44,57,0.9858,0.5188,1,letter,32
L,L,B,B,24,49,327,0.9858,1.2333,1,letter,32
T-,T-,X+,X+,23,49,1226,0.9857,1.0020,0.77545,letter,32
B,B,I-,I-,23,48,600,0.9856,1.0688,0.885433,letter,32
B,B,N+,N+,24,49,1560,0.9854,1.0619,1,letter,32
L-,L-,S+,S+,23,49,634,0.9853,2.1156,0.77545,letter,32
S+,S+,Q-,Q-,15,30,12,0.9851,0.0622,1,letter,32
N,N,A-,A-,22,49,2044,0.9851,1.0275,0.568172,letter,32
O+,O+,M,M,23,49,1719,0.9847,0.9352,0.77545,letter,32
T-,T-,G+,G+,19,41,28,0.9845,0.8833,0.755229,letter,32
O,O,Y,Y,23,49,1297,0.9844,0.8847,0.77545,letter,32
N,N,S,S,24,49,1982,0.9840,0.9222,1,letter,32
X,X,T+,T+,23,49,1689,0.9835,0.7195,0.77545,letter,32
S+,S+,O,O,22,50,2035,0.9829,0.7456,0.479888,letter,32
Q,Q,X-,X-,23,50,1666,0.9824,1.0611,0.671811,letter,32
O,O,N+,N+,23,50,2019,0.9824,0.8150,0.671811,letter,32
Q,Q,G+,G+,23,46,90,0.9820,0.8940,1,letter,32
M,M,S,S,22,49,2354,0.9820,1.0588,0.568172,letter,32
A,A,O,O,22,50,2290,0.9808,0.8465,0.479888,letter,32
M,M,G,G,24,50,1121,0.9808,1.0384,0.887725,letter,32
A-,A-,K,K,24,49,1244,0.9804,0.7584,1,letter,32
X,X,M,M,22,50,2147,0.9802,0.5821,0.479888,letter,32
S,S,X,X,21,50,1764,0.9799,1.3201,0.322236,letter,32
B+,B+,A,A,23,48,77,0.9798,1.5591,0.885433,letter,32
A,A,T-,T-,21,49,1489,0.9793,0.7815,0.391603,letter,32
S-,S-,A+,A+,24,49,1416,0.9793,1.0359,1,letter,32
Y,Y,G,G,23,48,281,0.9792,0.7850,0.885433,letter,32
X+,X+,N,N,21,49,2011,0.9792,0.7228,0.391603,letter,32
A,A,A+,A+,22,50,2484,0.9791,0.8323,0.479888,letter,32
O,O,A-,A-,20,49,2038,0.9790,0.9332,0.25287,letter,32
G-,G-,A+,A+,23,49,859,0.9789,0.9532,0.77545,letter,32
L+,L+,X+,X+,23,47,195,0.9788,1.3245,1,letter,32
A-,A-,B+,B+,23,47,46,0.9782,0.2366,1,letter,32
E-,E-,E,E,24,49,285,0.9782,1.0031,1,letter,32
E+,E+,K,K,23,49,675,0.9780,0.9876,0.77545,letter,32
Z,Z,T,T,23,50,2291,0.9779,1.0349,0.671811,letter,32
G+,G+,A,A,20,42,42,0.9779,0.2104,0.877614,letter,32
W,W,H,H,23,48,294,0.9775,0.8926,0.885433,letter,32
K,K,N+,N+,23,50,1076,0.9774,0.6578,0.671811,letter,32
B-,B-,H,H,23,49,274,0.9774,0.9019,0.77545,letter,32
K,K,H,H,22,50,833,0.9772,0.7892,0.479888,letter,32
I,I,B-,B-,23,49,356,0.9771,1.1326,0.77545,letter,32
G,G,S+,S+,24,49,910,0.9771,1.4507,1,letter,32
B-,B-,K,K,23,49,295,0.9767,1.0207,0.77545,letter,32
L-,L-,X+,X+,22,49,635,0.9767,1.6701,0.568172,letter,32
B,B,S-,S-,24,49,888,0.9758,0.9475,1,letter,32
S-,S-,A-,A-,24,49,1167,0.9755,1.0519,1,letter,32
A,A,N-,N-,24,49,1445,0.9753,0.8332,1,letter,32
O,O,A,A,19,50,2179,0.9752,0.9161,0.11892,letter,32
S+,S+,G+,G+,22,45,77,0.9749,0.6355,1,letter,32
B,B,H,H,21,49,1189,0.9749,1.0724,0.391603,letter,32
T,T,O+,O+,23,49,1342,0.9749,0.8224,0.77545,letter,32
C,C,B,B,22,49,510,0.9749,0.8682,0.568172,letter,32
W-,W-,M,M,19,39,23,0.9748,0.4427,1,letter,32
T,T,A,A,21,50,2234,0.9746,0.9531,0.322236,letter,32
L,L,X-,X-,24,49,183,0.9742,1.4250,1,letter,32
Z,Z,N+,N+,21,50,2436,0.9740,0.9697,0.322236,letter,32
E-,E-,X,X,20,49,1516,0.9739,1.2311,0.25287,letter,32
A-,A-,A,A,19,49,2331,0.9735,0.7430,0.152408,letter,32
T,T,T,T,22,50,1807,0.9730,0.8137,0.479888,letter,32
Q,Q,C,C,21,49,771,0.9729,0.7923,0.391603,letter,32
I,I,S+,S+,19,49,1804,0.9728,1.0677,0.152408,letter,32
X,X,E,E,23,49,452,0.9726,0.6897,0.77545,letter,32
S+,S+,N,N,22,49,1974,0.9724,0.6819,0.568172,letter,32
H,H,S-,S-,23,49,664,0.9722,0.8807,0.77545,letter,32
G,G,C,C,21,48,201,0.9717,1.2228,0.470879,letter,32
O,O,T-,T-,24,49,1138,0.9716,0.8156,1,letter,32
N+,N+,O-,O-,22,47,382,0.9715,0.8289,0.770867,letter,32
Q,Q,I,I,21,50,1969,0.9712,0.7983,0.322236,letter,32
A+,A+,Z,Z,19,50,2489,0.9710,1.0290,0.11892,letter,32
X,X,N,N,22,49,1866,0.9708,0.5451,0.568172,letter,32
K,K,O,O,21,49,1116,0.9704,0.7715,0.391603,letter,32
S,S,P,P,22,49,417,0.9702,1.0448,0.568172,letter,32
X-,X-,A-,A-,23,48,1034,0.9699,0.4045,0.885433,letter,32
O,O,A+,A+,21,50,2167,0.9699,0.8789,0.322236,letter,32
S+,S+,M,M,21,49,2310,0.9699,0.6461,0.391603,letter,32
K,K,M,M,23,50,1352,0.9698,0.6752,0.671811,letter,32
A+,A+,N-,N-,22,49,1443,0.9697,0.9912,0.568172,letter,32
A,A,H,H,20,50,1842,0.9694,0.8566,0.202639,letter,32
M,M,B,B,20,49,1928,0.9691,1.0879,0.25287,letter,32
A,A,T,T,23,50,2286,0.9688,0.8478,0.671811,letter,32
L,L,S-,S-,23,48,162,0.9686,1.0644,0.885433,letter,32
S,S,E+,E+,23,49,1192,0.9685,1.1157,0.77545,letter,32
C,C,N,N,23,49,619,0.9684,0.8231,0.77545,letter,32
N-,N-,K,K,24,48,496,0.9682,0.8234,1,letter,32
A,A,X+,X+,17,50,2317,0.9681,0.8364,0.0328391,letter,32
M,M,T,T,21,50,2288,0.9676,1.0033,0.322236,letter,32
K,K,F,F,24,49,530,0.9675,0.5953,1,letter,32
L,L,M,M,23,49,481,0.9674,0.8949,0.77545,letter,32
S,S,A-,A-,19,50,1897,0.9667,1.1517,0.11892,letter,32
F,F,T+,T+,24,49,792,0.9663,1.3699,1,letter,32
Y,Y,N+,N+,21,49,1295,0.9659,1.0750,0.391603,letter,32
A+,A+,M,M,14,49,2473,0.9658,0.9170,0.00380165,letter,32
I,I,M,M,18,49,2082,0.9654,0.8251,0.0854331,letter,32
S-,S-,P,P,24,49,180,0.9648,0.9306,1,letter,32
E-,E-,T,T,23,49,1411,0.9645,0.9637,0.77545,letter,32
